 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1      lam_g2     lam_b2     lam_h2     
 1.362e+00  1.400e+01  3.130e+11  1.673e+04  1.208e-01  1.689e-01  2.253e-01   1.208e-01  1.689e-01  2.253e-01  
 1.398e+00  1.400e+01  3.134e+11  1.675e+04  1.208e-01  1.689e-01  2.253e-01   1.208e-01  1.689e-01  2.253e-01  
 1.433e+00  1.400e+01  3.137e+11  1.678e+04  1.207e-01  1.688e-01  2.252e-01   1.207e-01  1.688e-01  2.252e-01  
 1.469e+00  1.400e+01  3.141e+11  1.681e+04  1.206e-01  1.687e-01  2.252e-01   1.206e-01  1.687e-01  2.252e-01  
 1.504e+00  1.400e+01  3.145e+11  1.683e+04  1.202e-01  1.686e-01  2.258e-01   1.202e-01  1.686e-01  2.258e-01  
 1.539e+00  1.400e+01  3.149e+11  1.686e+04  1.202e-01  1.686e-01  2.258e-01   1.202e-01  1.686e-01  2.258e-01  
 1.575e+00  1.400e+01  3.152e+11  1.689e+04  1.201e-01  1.685e-01  2.257e-01   1.201e-01  1.685e-01  2.257e-01  
 1.610e+00  1.400e+01  3.156e+11  1.691e+04  1.201e-01  1.684e-01  2.257e-01   1.201e-01  1.684e-01  2.257e-01  
 1.645e+00  1.400e+01  3.160e+11  1.694e+04  1.200e-01  1.684e-01  2.256e-01   1.200e-01  1.684e-01  2.256e-01  
 1.680e+00  1.400e+01  3.163e+11  1.697e+04  1.199e-01  1.683e-01  2.256e-01   1.199e-01  1.683e-01  2.256e-01  
 1.716e+00  1.400e+01  3.167e+11  1.699e+04  1.199e-01  1.683e-01  2.255e-01   1.199e-01  1.683e-01  2.255e-01  
 1.751e+00  1.400e+01  3.171e+11  1.702e+04  1.198e-01  1.682e-01  2.255e-01   1.198e-01  1.682e-01  2.255e-01  
 1.786e+00  1.400e+01  3.174e+11  1.705e+04  1.179e-01  1.657e-01  2.225e-01   1.179e-01  1.657e-01  2.225e-01  
 1.821e+00  1.400e+01  3.178e+11  1.707e+04  1.178e-01  1.657e-01  2.224e-01   1.178e-01  1.657e-01  2.224e-01  
 1.856e+00  1.400e+01  3.181e+11  1.710e+04  1.178e-01  1.657e-01  2.225e-01   1.178e-01  1.657e-01  2.225e-01  
 1.890e+00  1.400e+01  3.185e+11  1.713e+04  1.178e-01  1.656e-01  2.225e-01   1.178e-01  1.656e-01  2.225e-01  
 1.925e+00  1.400e+01  3.188e+11  1.716e+04  1.177e-01  1.656e-01  2.224e-01   1.177e-01  1.656e-01  2.224e-01  
 1.960e+00  1.400e+01  3.192e+11  1.718e+04  1.176e-01  1.654e-01  2.223e-01   1.176e-01  1.654e-01  2.223e-01  
 1.995e+00  1.400e+01  3.195e+11  1.721e+04  1.176e-01  1.654e-01  2.223e-01   1.176e-01  1.654e-01  2.223e-01  
 2.029e+00  1.400e+01  3.199e+11  1.724e+04  1.175e-01  1.653e-01  2.222e-01   1.175e-01  1.653e-01  2.222e-01  
 2.064e+00  1.400e+01  3.202e+11  1.727e+04  1.175e-01  1.653e-01  2.223e-01   1.175e-01  1.653e-01  2.223e-01  
 2.098e+00  1.400e+01  3.206e+11  1.729e+04  1.174e-01  1.653e-01  2.222e-01   1.174e-01  1.653e-01  2.222e-01  
 2.133e+00  1.399e+01  3.209e+11  1.732e+04  1.173e-01  1.652e-01  2.221e-01   1.173e-01  1.652e-01  2.221e-01  
 2.167e+00  1.399e+01  3.213e+11  1.735e+04  1.173e-01  1.651e-01  2.221e-01   1.173e-01  1.651e-01  2.221e-01  
 2.202e+00  1.399e+01  3.216e+11  1.738e+04  1.172e-01  1.651e-01  2.220e-01   1.172e-01  1.651e-01  2.220e-01  
 2.236e+00  1.399e+01  3.220e+11  1.740e+04  1.164e-01  1.650e-01  2.236e-01   1.164e-01  1.650e-01  2.236e-01  
 2.270e+00  1.399e+01  3.223e+11  1.743e+04  1.164e-01  1.649e-01  2.235e-01   1.164e-01  1.649e-01  2.235e-01  
 2.305e+00  1.399e+01  3.226e+11  1.746e+04  1.163e-01  1.649e-01  2.235e-01   1.163e-01  1.649e-01  2.235e-01  
 2.339e+00  1.399e+01  3.230e+11  1.749e+04  1.292e-01  1.827e-01  2.470e-01   1.292e-01  1.827e-01  2.470e-01  
 2.372e+00  1.399e+01  3.233e+11  1.751e+04  1.291e-01  1.827e-01  2.470e-01   1.291e-01  1.827e-01  2.470e-01  
 2.406e+00  1.399e+01  3.237e+11  1.754e+04  1.161e-01  1.647e-01  2.234e-01   1.161e-01  1.647e-01  2.234e-01  
 2.440e+00  1.399e+01  3.240e+11  1.757e+04  1.161e-01  1.647e-01  2.233e-01   1.161e-01  1.647e-01  2.233e-01  
 2.473e+00  1.399e+01  3.244e+11  1.760e+04  1.160e-01  1.646e-01  2.233e-01   1.160e-01  1.646e-01  2.233e-01  
 2.507e+00  1.399e+01  3.247e+11  1.762e+04  1.160e-01  1.645e-01  2.233e-01   1.160e-01  1.645e-01  2.233e-01  
 2.540e+00  1.399e+01  3.250e+11  1.765e+04  1.288e-01  1.824e-01  2.468e-01   1.288e-01  1.824e-01  2.468e-01  
 2.574e+00  1.399e+01  3.254e+11  1.768e+04  1.286e-01  1.822e-01  2.467e-01   1.286e-01  1.822e-01  2.467e-01  
 2.607e+00  1.399e+01  3.257e+11  1.771e+04  1.286e-01  1.821e-01  2.466e-01   1.286e-01  1.821e-01  2.466e-01  
 2.640e+00  1.399e+01  3.260e+11  1.773e+04  1.285e-01  1.821e-01  2.466e-01   1.285e-01  1.821e-01  2.466e-01  
 2.673e+00  1.399e+01  3.264e+11  1.776e+04  1.156e-01  1.642e-01  2.230e-01   1.156e-01  1.642e-01  2.230e-01  
 2.706e+00  1.399e+01  3.267e+11  1.779e+04  1.155e-01  1.641e-01  2.230e-01   1.155e-01  1.641e-01  2.230e-01  
 2.739e+00  1.399e+01  3.271e+11  1.782e+04  1.283e-01  1.819e-01  2.465e-01   1.283e-01  1.819e-01  2.465e-01  
 2.771e+00  1.399e+01  3.274e+11  1.784e+04  1.282e-01  1.818e-01  2.464e-01   1.282e-01  1.818e-01  2.464e-01  
 2.804e+00  1.399e+01  3.277e+11  1.787e+04  1.282e-01  1.818e-01  2.464e-01   1.282e-01  1.818e-01  2.464e-01  
 2.836e+00  1.399e+01  3.281e+11  1.790e+04  1.281e-01  1.817e-01  2.464e-01   1.281e-01  1.817e-01  2.464e-01  
 2.868e+00  1.399e+01  3.284e+11  1.793e+04  1.124e-01  1.605e-01  2.193e-01   1.124e-01  1.605e-01  2.193e-01  
 2.901e+00  1.399e+01  3.287e+11  1.795e+04  1.124e-01  1.604e-01  2.192e-01   1.124e-01  1.604e-01  2.192e-01  
 2.933e+00  1.399e+01  3.291e+11  1.798e+04  1.123e-01  1.604e-01  2.192e-01   1.123e-01  1.604e-01  2.192e-01  
 2.965e+00  1.399e+01  3.294e+11  1.801e+04  1.122e-01  1.603e-01  2.191e-01   1.122e-01  1.603e-01  2.191e-01  
 2.997e+00  1.399e+01  3.297e+11  1.804e+04  1.122e-01  1.602e-01  2.191e-01   1.122e-01  1.602e-01  2.191e-01  
 3.028e+00  1.399e+01  3.301e+11  1.806e+04  1.121e-01  1.602e-01  2.191e-01   1.121e-01  1.602e-01  2.191e-01  
 3.060e+00  1.399e+01  3.304e+11  1.809e+04  1.121e-01  1.602e-01  2.190e-01   1.121e-01  1.602e-01  2.190e-01  
 3.092e+00  1.399e+01  3.307e+11  1.812e+04  1.120e-01  1.601e-01  2.190e-01   1.120e-01  1.601e-01  2.190e-01  
 3.123e+00  1.399e+01  3.311e+11  1.814e+04  1.120e-01  1.601e-01  2.190e-01   1.120e-01  1.601e-01  2.190e-01  
 3.155e+00  1.399e+01  3.314e+11  1.817e+04  1.119e-01  1.600e-01  2.190e-01   1.119e-01  1.600e-01  2.190e-01  
 3.186e+00  1.399e+01  3.317e+11  1.820e+04  1.119e-01  1.599e-01  2.189e-01   1.119e-01  1.599e-01  2.189e-01  
 3.218e+00  1.399e+01  3.321e+11  1.823e+04  1.118e-01  1.599e-01  2.188e-01   1.118e-01  1.599e-01  2.188e-01  
 3.249e+00  1.399e+01  3.324e+11  1.825e+04  1.117e-01  1.598e-01  2.188e-01   1.117e-01  1.598e-01  2.188e-01  
 3.280e+00  1.399e+01  3.327e+11  1.828e+04  1.117e-01  1.598e-01  2.188e-01   1.117e-01  1.598e-01  2.188e-01  
