 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1      lam_g2     lam_b2     lam_h2    
 6.337e-01  2.497e+01  4.337e+11  7.908e+04  1.154e-01  1.751e-01  2.515e-01   1.154e-01  1.751e-01  2.515e-01 
 6.508e-01  2.497e+01  4.342e+11  7.919e+04  1.154e-01  1.750e-01  2.514e-01   1.154e-01  1.750e-01  2.514e-01 
 6.678e-01  2.496e+01  4.347e+11  7.931e+04  1.146e-01  1.737e-01  2.494e-01   1.146e-01  1.737e-01  2.494e-01 
 6.848e-01  2.496e+01  4.352e+11  7.942e+04  1.145e-01  1.737e-01  2.494e-01   1.145e-01  1.737e-01  2.494e-01 
 7.018e-01  2.496e+01  4.357e+11  7.954e+04  1.145e-01  1.736e-01  2.494e-01   1.145e-01  1.736e-01  2.494e-01 
 7.187e-01  2.496e+01  4.362e+11  7.966e+04  1.134e-01  1.720e-01  2.468e-01   1.134e-01  1.720e-01  2.468e-01 
 7.356e-01  2.496e+01  4.367e+11  7.977e+04  1.134e-01  1.719e-01  2.467e-01   1.134e-01  1.719e-01  2.467e-01 
 7.524e-01  2.496e+01  4.372e+11  7.989e+04  1.133e-01  1.718e-01  2.467e-01   1.133e-01  1.718e-01  2.467e-01 
 7.692e-01  2.496e+01  4.377e+11  8.000e+04  1.139e-01  1.729e-01  2.484e-01   1.139e-01  1.729e-01  2.484e-01 
 7.859e-01  2.496e+01  4.382e+11  8.012e+04  1.074e-01  1.622e-01  2.315e-01   1.074e-01  1.622e-01  2.315e-01 
 8.026e-01  2.496e+01  4.387e+11  8.023e+04  1.138e-01  1.728e-01  2.484e-01   1.138e-01  1.728e-01  2.484e-01 
 8.192e-01  2.496e+01  4.391e+11  8.035e+04  1.138e-01  1.727e-01  2.484e-01   1.138e-01  1.727e-01  2.484e-01 
 8.358e-01  2.496e+01  4.396e+11  8.046e+04  1.154e-01  1.756e-01  2.530e-01   1.154e-01  1.756e-01  2.530e-01 
 8.524e-01  2.495e+01  4.401e+11  8.058e+04  1.154e-01  1.755e-01  2.530e-01   1.154e-01  1.755e-01  2.530e-01 
 8.690e-01  2.495e+01  4.406e+11  8.069e+04  1.136e-01  1.726e-01  2.484e-01   1.136e-01  1.726e-01  2.484e-01 
 8.855e-01  2.495e+01  4.410e+11  8.081e+04  1.142e-01  1.737e-01  2.503e-01   1.142e-01  1.737e-01  2.503e-01 
