 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1      lam_g2     lam_b2     lam_h2     
 1.700e+00  1.200e+01  2.861e+11  1.061e+04  1.177e-01  1.658e-01  2.240e-01   1.177e-01  1.658e-01  2.240e-01  
 1.745e+00  1.200e+01  2.865e+11  1.063e+04  1.177e-01  1.657e-01  2.239e-01   1.177e-01  1.657e-01  2.239e-01  
 1.791e+00  1.200e+01  2.868e+11  1.065e+04  1.172e-01  1.658e-01  2.249e-01   1.172e-01  1.658e-01  2.249e-01  
 1.836e+00  1.200e+01  2.872e+11  1.066e+04  1.172e-01  1.657e-01  2.249e-01   1.172e-01  1.657e-01  2.249e-01  
 1.881e+00  1.200e+01  2.875e+11  1.068e+04  1.171e-01  1.656e-01  2.249e-01   1.171e-01  1.656e-01  2.249e-01  
 1.926e+00  1.200e+01  2.879e+11  1.070e+04  1.170e-01  1.655e-01  2.248e-01   1.170e-01  1.655e-01  2.248e-01  
 1.971e+00  1.200e+01  2.882e+11  1.071e+04  1.169e-01  1.654e-01  2.247e-01   1.169e-01  1.654e-01  2.247e-01  
 2.016e+00  1.200e+01  2.886e+11  1.073e+04  1.168e-01  1.653e-01  2.246e-01   1.168e-01  1.653e-01  2.246e-01  
 2.061e+00  1.200e+01  2.889e+11  1.075e+04  1.168e-01  1.653e-01  2.247e-01   1.168e-01  1.653e-01  2.247e-01  
 2.105e+00  1.200e+01  2.892e+11  1.077e+04  1.167e-01  1.652e-01  2.246e-01   1.167e-01  1.652e-01  2.246e-01  
 2.150e+00  1.200e+01  2.896e+11  1.078e+04  1.167e-01  1.652e-01  2.246e-01   1.167e-01  1.652e-01  2.246e-01  
 2.194e+00  1.200e+01  2.899e+11  1.080e+04  1.166e-01  1.651e-01  2.245e-01   1.166e-01  1.651e-01  2.245e-01  
 2.238e+00  1.200e+01  2.902e+11  1.082e+04  1.166e-01  1.651e-01  2.245e-01   1.166e-01  1.651e-01  2.245e-01  
 2.282e+00  1.200e+01  2.906e+11  1.083e+04  1.165e-01  1.650e-01  2.244e-01   1.165e-01  1.650e-01  2.244e-01  
 2.326e+00  1.200e+01  2.909e+11  1.085e+04  1.164e-01  1.650e-01  2.244e-01   1.164e-01  1.650e-01  2.244e-01  
 2.370e+00  1.200e+01  2.912e+11  1.087e+04  1.163e-01  1.648e-01  2.243e-01   1.163e-01  1.648e-01  2.243e-01  
