 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.611e+00  9.000e+00  2.280e+11  4.613e+03  1.137e-01  1.618e-01  2.224e-01  1.137e-01  1.618e-01  2.224e-01 
 3.683e+00  9.000e+00  2.282e+11  4.620e+03  1.137e-01  1.617e-01  2.224e-01  1.137e-01  1.617e-01  2.224e-01 
 3.755e+00  9.000e+00  2.285e+11  4.628e+03  1.136e-01  1.617e-01  2.224e-01  1.136e-01  1.617e-01  2.224e-01 
 3.827e+00  9.000e+00  2.287e+11  4.635e+03  1.136e-01  1.616e-01  2.223e-01  1.136e-01  1.616e-01  2.223e-01 
 3.899e+00  9.000e+00  2.289e+11  4.643e+03  1.135e-01  1.615e-01  2.223e-01  1.135e-01  1.615e-01  2.223e-01 
 3.971e+00  9.000e+00  2.292e+11  4.650e+03  1.135e-01  1.615e-01  2.222e-01  1.135e-01  1.615e-01  2.222e-01 
 4.043e+00  9.000e+00  2.294e+11  4.657e+03  1.134e-01  1.614e-01  2.222e-01  1.134e-01  1.614e-01  2.222e-01 
 4.114e+00  9.000e+00  2.296e+11  4.665e+03  1.134e-01  1.614e-01  2.222e-01  1.134e-01  1.614e-01  2.222e-01 
 4.185e+00  9.000e+00  2.298e+11  4.672e+03  1.133e-01  1.613e-01  2.221e-01  1.133e-01  1.613e-01  2.221e-01 
 4.256e+00  9.000e+00  2.301e+11  4.680e+03  1.133e-01  1.613e-01  2.220e-01  1.133e-01  1.613e-01  2.220e-01 
 4.327e+00  9.000e+00  2.303e+11  4.687e+03  1.132e-01  1.612e-01  2.220e-01  1.132e-01  1.612e-01  2.220e-01 
 4.398e+00  9.000e+00  2.305e+11  4.694e+03  1.127e-01  1.615e-01  2.241e-01  1.127e-01  1.615e-01  2.241e-01 
 4.469e+00  9.000e+00  2.308e+11  4.702e+03  1.127e-01  1.614e-01  2.240e-01  1.127e-01  1.614e-01  2.240e-01 
 4.540e+00  9.000e+00  2.310e+11  4.709e+03  1.126e-01  1.614e-01  2.240e-01  1.126e-01  1.614e-01  2.240e-01 
 4.610e+00  9.000e+00  2.312e+11  4.717e+03  1.126e-01  1.613e-01  2.240e-01  1.126e-01  1.613e-01  2.240e-01 
 4.679e+00  9.000e+00  2.315e+11  4.724e+03  1.125e-01  1.613e-01  2.239e-01  1.125e-01  1.613e-01  2.239e-01 
 4.749e+00  9.000e+00  2.317e+11  4.732e+03  1.125e-01  1.612e-01  2.239e-01  1.125e-01  1.612e-01  2.239e-01 
 4.818e+00  9.000e+00  2.319e+11  4.739e+03  1.124e-01  1.612e-01  2.239e-01  1.124e-01  1.612e-01  2.239e-01 
 4.888e+00  9.000e+00  2.321e+11  4.746e+03  1.124e-01  1.611e-01  2.238e-01  1.124e-01  1.611e-01  2.238e-01 
 4.957e+00  9.000e+00  2.324e+11  4.754e+03  1.123e-01  1.610e-01  2.237e-01  1.123e-01  1.610e-01  2.237e-01 
 5.026e+00  9.000e+00  2.326e+11  4.761e+03  1.123e-01  1.610e-01  2.237e-01  1.123e-01  1.610e-01  2.237e-01 
 5.095e+00  9.000e+00  2.328e+11  4.769e+03  1.122e-01  1.610e-01  2.237e-01  1.122e-01  1.610e-01  2.237e-01 
 5.164e+00  9.000e+00  2.331e+11  4.776e+03  1.121e-01  1.609e-01  2.236e-01  1.121e-01  1.609e-01  2.236e-01 
 5.232e+00  9.000e+00  2.333e+11  4.784e+03  1.121e-01  1.609e-01  2.236e-01  1.121e-01  1.609e-01  2.236e-01 
 5.301e+00  9.000e+00  2.335e+11  4.791e+03  1.121e-01  1.608e-01  2.236e-01  1.121e-01  1.608e-01  2.236e-01 
 5.369e+00  9.000e+00  2.337e+11  4.799e+03  1.120e-01  1.607e-01  2.235e-01  1.120e-01  1.607e-01  2.235e-01 
 5.438e+00  9.000e+00  2.340e+11  4.806e+03  1.120e-01  1.607e-01  2.235e-01  1.120e-01  1.607e-01  2.235e-01 
 5.506e+00  9.000e+00  2.342e+11  4.814e+03  1.119e-01  1.606e-01  2.234e-01  1.119e-01  1.606e-01  2.234e-01 
 5.574e+00  9.000e+00  2.344e+11  4.821e+03  1.119e-01  1.606e-01  2.234e-01  1.119e-01  1.606e-01  2.234e-01 
 5.642e+00  9.000e+00  2.347e+11  4.829e+03  1.118e-01  1.605e-01  2.234e-01  1.118e-01  1.605e-01  2.234e-01 
 5.710e+00  9.000e+00  2.349e+11  4.836e+03  1.117e-01  1.605e-01  2.233e-01  1.117e-01  1.605e-01  2.233e-01 
 5.778e+00  9.000e+00  2.351e+11  4.844e+03  1.117e-01  1.604e-01  2.233e-01  1.117e-01  1.604e-01  2.233e-01 
 5.845e+00  9.000e+00  2.353e+11  4.851e+03  1.116e-01  1.604e-01  2.233e-01  1.116e-01  1.604e-01  2.233e-01 
 5.913e+00  9.000e+00  2.356e+11  4.859e+03  1.116e-01  1.603e-01  2.232e-01  1.116e-01  1.603e-01  2.232e-01 
 5.980e+00  9.000e+00  2.358e+11  4.866e+03  1.115e-01  1.603e-01  2.232e-01  1.115e-01  1.603e-01  2.232e-01 
 6.047e+00  9.000e+00  2.360e+11  4.874e+03  1.114e-01  1.601e-01  2.231e-01  1.114e-01  1.601e-01  2.231e-01 
 6.114e+00  9.000e+00  2.363e+11  4.881e+03  1.113e-01  1.601e-01  2.231e-01  1.113e-01  1.601e-01  2.231e-01 
 6.181e+00  9.000e+00  2.365e+11  4.889e+03  1.113e-01  1.600e-01  2.230e-01  1.113e-01  1.600e-01  2.230e-01 
 6.248e+00  9.000e+00  2.367e+11  4.896e+03  1.110e-01  1.602e-01  2.242e-01  1.110e-01  1.602e-01  2.242e-01 
 6.314e+00  9.000e+00  2.369e+11  4.904e+03  1.110e-01  1.601e-01  2.241e-01  1.110e-01  1.601e-01  2.241e-01 
 6.380e+00  9.000e+00  2.372e+11  4.911e+03  1.109e-01  1.601e-01  2.241e-01  1.109e-01  1.601e-01  2.241e-01 
 6.446e+00  9.000e+00  2.374e+11  4.919e+03  1.109e-01  1.600e-01  2.241e-01  1.109e-01  1.600e-01  2.241e-01 
 6.511e+00  9.000e+00  2.376e+11  4.926e+03  1.125e-01  1.623e-01  2.271e-01  1.125e-01  1.623e-01  2.271e-01 
 6.577e+00  9.000e+00  2.379e+11  4.934e+03  1.125e-01  1.623e-01  2.271e-01  1.125e-01  1.623e-01  2.271e-01 
 6.642e+00  9.000e+00  2.381e+11  4.941e+03  1.124e-01  1.622e-01  2.270e-01  1.124e-01  1.622e-01  2.270e-01 
 6.708e+00  9.000e+00  2.383e+11  4.949e+03  1.123e-01  1.621e-01  2.270e-01  1.123e-01  1.621e-01  2.270e-01 
 6.773e+00  8.999e+00  2.386e+11  4.956e+03  1.122e-01  1.620e-01  2.269e-01  1.122e-01  1.620e-01  2.269e-01 
 6.838e+00  8.999e+00  2.388e+11  4.964e+03  1.122e-01  1.620e-01  2.269e-01  1.122e-01  1.620e-01  2.269e-01 
 6.903e+00  8.999e+00  2.390e+11  4.971e+03  1.092e-01  1.578e-01  2.213e-01  1.092e-01  1.578e-01  2.213e-01 
 6.967e+00  8.999e+00  2.393e+11  4.979e+03  1.091e-01  1.577e-01  2.213e-01  1.091e-01  1.577e-01  2.213e-01 
 7.031e+00  8.999e+00  2.395e+11  4.986e+03  1.091e-01  1.577e-01  2.213e-01  1.091e-01  1.577e-01  2.213e-01 
 7.095e+00  8.999e+00  2.397e+11  4.994e+03  1.090e-01  1.576e-01  2.212e-01  1.090e-01  1.576e-01  2.212e-01 
 7.158e+00  8.999e+00  2.399e+11  5.001e+03  1.090e-01  1.576e-01  2.212e-01  1.090e-01  1.576e-01  2.212e-01 
 7.222e+00  8.999e+00  2.402e+11  5.009e+03  1.089e-01  1.575e-01  2.211e-01  1.089e-01  1.575e-01  2.211e-01 
 7.286e+00  8.999e+00  2.404e+11  5.016e+03  1.089e-01  1.575e-01  2.211e-01  1.089e-01  1.575e-01  2.211e-01 
 7.349e+00  8.999e+00  2.406e+11  5.024e+03  1.088e-01  1.574e-01  2.210e-01  1.088e-01  1.574e-01  2.210e-01 
 7.412e+00  8.999e+00  2.409e+11  5.031e+03  1.088e-01  1.574e-01  2.210e-01  1.088e-01  1.574e-01  2.210e-01 
 7.475e+00  8.999e+00  2.411e+11  5.039e+03  1.087e-01  1.573e-01  2.210e-01  1.087e-01  1.573e-01  2.210e-01 
 7.538e+00  8.999e+00  2.413e+11  5.046e+03  1.087e-01  1.573e-01  2.209e-01  1.087e-01  1.573e-01  2.209e-01 
 7.601e+00  8.999e+00  2.416e+11  5.054e+03  1.086e-01  1.572e-01  2.209e-01  1.086e-01  1.572e-01  2.209e-01 
 7.664e+00  8.999e+00  2.418e+11  5.061e+03  1.086e-01  1.571e-01  2.208e-01  1.086e-01  1.571e-01  2.208e-01 
 7.727e+00  8.999e+00  2.420e+11  5.069e+03  1.085e-01  1.571e-01  2.208e-01  1.085e-01  1.571e-01  2.208e-01 
 7.790e+00  8.999e+00  2.423e+11  5.076e+03  1.085e-01  1.571e-01  2.208e-01  1.085e-01  1.571e-01  2.208e-01 
 7.852e+00  8.999e+00  2.425e+11  5.084e+03  1.084e-01  1.570e-01  2.207e-01  1.084e-01  1.570e-01  2.207e-01 
 7.915e+00  8.999e+00  2.427e+11  5.092e+03  1.084e-01  1.569e-01  2.207e-01  1.084e-01  1.569e-01  2.207e-01 
 7.977e+00  8.999e+00  2.430e+11  5.099e+03  1.083e-01  1.569e-01  2.206e-01  1.083e-01  1.569e-01  2.206e-01 
 8.039e+00  8.999e+00  2.432e+11  5.107e+03  1.083e-01  1.568e-01  2.206e-01  1.083e-01  1.568e-01  2.206e-01 
 8.101e+00  8.999e+00  2.434e+11  5.114e+03  1.082e-01  1.568e-01  2.206e-01  1.082e-01  1.568e-01  2.206e-01 
 8.163e+00  8.999e+00  2.437e+11  5.122e+03  1.082e-01  1.567e-01  2.205e-01  1.082e-01  1.567e-01  2.205e-01 
 8.225e+00  8.999e+00  2.439e+11  5.129e+03  1.081e-01  1.567e-01  2.205e-01  1.081e-01  1.567e-01  2.205e-01 
 8.286e+00  8.999e+00  2.442e+11  5.137e+03  1.081e-01  1.566e-01  2.205e-01  1.081e-01  1.566e-01  2.205e-01 
 8.348e+00  8.999e+00  2.444e+11  5.144e+03  1.080e-01  1.566e-01  2.204e-01  1.080e-01  1.566e-01  2.204e-01 
 8.409e+00  8.999e+00  2.446e+11  5.152e+03  1.080e-01  1.565e-01  2.204e-01  1.080e-01  1.565e-01  2.204e-01 
 8.471e+00  8.999e+00  2.449e+11  5.160e+03  1.079e-01  1.565e-01  2.203e-01  1.079e-01  1.565e-01  2.203e-01 
 8.532e+00  8.999e+00  2.451e+11  5.167e+03  1.079e-01  1.564e-01  2.203e-01  1.079e-01  1.564e-01  2.203e-01 
 8.593e+00  8.999e+00  2.453e+11  5.175e+03  1.076e-01  1.565e-01  2.213e-01  1.076e-01  1.565e-01  2.213e-01 
 8.654e+00  8.999e+00  2.456e+11  5.183e+03  1.075e-01  1.565e-01  2.213e-01  1.075e-01  1.565e-01  2.213e-01 
 8.715e+00  8.999e+00  2.458e+11  5.190e+03  1.081e-01  1.572e-01  2.221e-01  1.081e-01  1.572e-01  2.221e-01 
 8.776e+00  8.999e+00  2.461e+11  5.198e+03  1.081e-01  1.572e-01  2.221e-01  1.081e-01  1.572e-01  2.221e-01 
 8.836e+00  8.999e+00  2.463e+11  5.205e+03  1.080e-01  1.571e-01  2.221e-01  1.080e-01  1.571e-01  2.221e-01 
 8.896e+00  8.999e+00  2.465e+11  5.213e+03  1.080e-01  1.571e-01  2.220e-01  1.080e-01  1.571e-01  2.220e-01 
 8.956e+00  8.999e+00  2.468e+11  5.220e+03  1.079e-01  1.570e-01  2.220e-01  1.079e-01  1.570e-01  2.220e-01 
 9.016e+00  8.999e+00  2.470e+11  5.228e+03  1.079e-01  1.570e-01  2.219e-01  1.079e-01  1.570e-01  2.219e-01 
 9.076e+00  8.999e+00  2.472e+11  5.236e+03  1.078e-01  1.569e-01  2.219e-01  1.078e-01  1.569e-01  2.219e-01 
 9.136e+00  8.999e+00  2.475e+11  5.243e+03  1.078e-01  1.568e-01  2.218e-01  1.078e-01  1.568e-01  2.218e-01 
 9.195e+00  8.999e+00  2.477e+11  5.251e+03  1.077e-01  1.568e-01  2.218e-01  1.077e-01  1.568e-01  2.218e-01 
 9.255e+00  8.999e+00  2.480e+11  5.258e+03  1.077e-01  1.567e-01  2.218e-01  1.077e-01  1.567e-01  2.218e-01 
 9.314e+00  8.999e+00  2.482e+11  5.266e+03  1.099e-01  1.599e-01  2.263e-01  1.099e-01  1.599e-01  2.263e-01 
 9.374e+00  8.999e+00  2.484e+11  5.274e+03  1.098e-01  1.599e-01  2.262e-01  1.098e-01  1.599e-01  2.262e-01 
 9.433e+00  8.999e+00  2.487e+11  5.281e+03  1.095e-01  1.599e-01  2.273e-01  1.095e-01  1.599e-01  2.273e-01 
 9.492e+00  8.999e+00  2.489e+11  5.289e+03  1.095e-01  1.599e-01  2.272e-01  1.095e-01  1.599e-01  2.272e-01 
 9.551e+00  8.999e+00  2.492e+11  5.297e+03  1.094e-01  1.598e-01  2.272e-01  1.094e-01  1.598e-01  2.272e-01 
 9.610e+00  8.999e+00  2.494e+11  5.304e+03  1.094e-01  1.598e-01  2.272e-01  1.094e-01  1.598e-01  2.272e-01 
 9.668e+00  8.999e+00  2.497e+11  5.312e+03  1.093e-01  1.597e-01  2.271e-01  1.093e-01  1.597e-01  2.271e-01 
 9.726e+00  8.999e+00  2.499e+11  5.320e+03  1.093e-01  1.597e-01  2.271e-01  1.093e-01  1.597e-01  2.271e-01 
 9.784e+00  8.999e+00  2.502e+11  5.328e+03  1.092e-01  1.596e-01  2.270e-01  1.092e-01  1.596e-01  2.270e-01 
 9.841e+00  8.999e+00  2.504e+11  5.336e+03  1.092e-01  1.596e-01  2.270e-01  1.092e-01  1.596e-01  2.270e-01 
 9.899e+00  8.999e+00  2.507e+11  5.344e+03  1.091e-01  1.595e-01  2.270e-01  1.091e-01  1.595e-01  2.270e-01 
 9.957e+00  8.999e+00  2.510e+11  5.352e+03  1.091e-01  1.594e-01  2.269e-01  1.091e-01  1.594e-01  2.269e-01 
 1.001e+01  8.999e+00  2.512e+11  5.361e+03  1.090e-01  1.594e-01  2.269e-01  1.090e-01  1.594e-01  2.269e-01 
 1.007e+01  8.999e+00  2.515e+11  5.369e+03  1.089e-01  1.593e-01  2.268e-01  1.089e-01  1.593e-01  2.268e-01 
 1.013e+01  8.999e+00  2.518e+11  5.377e+03  1.089e-01  1.593e-01  2.268e-01  1.089e-01  1.593e-01  2.268e-01 
 1.019e+01  8.999e+00  2.520e+11  5.385e+03  1.088e-01  1.592e-01  2.267e-01  1.088e-01  1.592e-01  2.267e-01 
 1.024e+01  8.999e+00  2.523e+11  5.394e+03  1.088e-01  1.592e-01  2.267e-01  1.088e-01  1.592e-01  2.267e-01 
 1.030e+01  8.999e+00  2.526e+11  5.402e+03  1.087e-01  1.591e-01  2.266e-01  1.087e-01  1.591e-01  2.266e-01 
 1.036e+01  8.999e+00  2.528e+11  5.410e+03  1.087e-01  1.590e-01  2.266e-01  1.087e-01  1.590e-01  2.266e-01 
 1.041e+01  8.999e+00  2.531e+11  5.418e+03  1.082e-01  1.594e-01  2.290e-01  1.082e-01  1.594e-01  2.290e-01 
 1.047e+01  8.999e+00  2.534e+11  5.427e+03  1.081e-01  1.593e-01  2.290e-01  1.081e-01  1.593e-01  2.290e-01 
 1.053e+01  8.999e+00  2.536e+11  5.435e+03  1.081e-01  1.592e-01  2.289e-01  1.081e-01  1.592e-01  2.289e-01 
 1.058e+01  8.999e+00  2.539e+11  5.443e+03  1.080e-01  1.592e-01  2.289e-01  1.080e-01  1.592e-01  2.289e-01 
 1.064e+01  8.999e+00  2.542e+11  5.451e+03  1.080e-01  1.591e-01  2.288e-01  1.080e-01  1.591e-01  2.288e-01 
 1.069e+01  8.999e+00  2.544e+11  5.459e+03  1.079e-01  1.591e-01  2.288e-01  1.079e-01  1.591e-01  2.288e-01 
 1.075e+01  8.999e+00  2.547e+11  5.467e+03  1.079e-01  1.590e-01  2.288e-01  1.079e-01  1.590e-01  2.288e-01 
 1.080e+01  8.999e+00  2.550e+11  5.475e+03  1.078e-01  1.590e-01  2.287e-01  1.078e-01  1.590e-01  2.287e-01 
 1.086e+01  8.999e+00  2.552e+11  5.484e+03  1.078e-01  1.589e-01  2.287e-01  1.078e-01  1.589e-01  2.287e-01 
 1.091e+01  8.999e+00  2.555e+11  5.492e+03  1.077e-01  1.589e-01  2.286e-01  1.077e-01  1.589e-01  2.286e-01 
 1.097e+01  8.999e+00  2.558e+11  5.500e+03  1.077e-01  1.588e-01  2.286e-01  1.077e-01  1.588e-01  2.286e-01 
 1.102e+01  8.999e+00  2.561e+11  5.508e+03  1.076e-01  1.587e-01  2.285e-01  1.076e-01  1.587e-01  2.285e-01 
 1.108e+01  8.999e+00  2.563e+11  5.516e+03  1.076e-01  1.587e-01  2.285e-01  1.076e-01  1.587e-01  2.285e-01 
 1.113e+01  8.999e+00  2.566e+11  5.524e+03  1.075e-01  1.586e-01  2.285e-01  1.075e-01  1.586e-01  2.285e-01 
 1.119e+01  8.999e+00  2.569e+11  5.533e+03  1.074e-01  1.586e-01  2.284e-01  1.074e-01  1.586e-01  2.284e-01 
 1.124e+01  8.999e+00  2.571e+11  5.541e+03  1.074e-01  1.585e-01  2.284e-01  1.074e-01  1.585e-01  2.284e-01 
 1.129e+01  8.999e+00  2.574e+11  5.549e+03  1.073e-01  1.585e-01  2.284e-01  1.073e-01  1.585e-01  2.284e-01 
 1.135e+01  8.999e+00  2.577e+11  5.557e+03  1.073e-01  1.584e-01  2.283e-01  1.073e-01  1.584e-01  2.283e-01 
 1.140e+01  8.999e+00  2.579e+11  5.565e+03  1.072e-01  1.584e-01  2.283e-01  1.072e-01  1.584e-01  2.283e-01 
 1.146e+01  8.999e+00  2.582e+11  5.574e+03  1.072e-01  1.583e-01  2.283e-01  1.072e-01  1.583e-01  2.283e-01 
 1.151e+01  8.999e+00  2.585e+11  5.582e+03  1.071e-01  1.583e-01  2.282e-01  1.071e-01  1.583e-01  2.282e-01 
 1.156e+01  8.999e+00  2.588e+11  5.590e+03  1.071e-01  1.582e-01  2.282e-01  1.071e-01  1.582e-01  2.282e-01 
 1.162e+01  8.999e+00  2.590e+11  5.598e+03  1.070e-01  1.581e-01  2.281e-01  1.070e-01  1.581e-01  2.281e-01 
 1.167e+01  8.999e+00  2.593e+11  5.606e+03  1.070e-01  1.581e-01  2.281e-01  1.070e-01  1.581e-01  2.281e-01 
 1.172e+01  8.999e+00  2.596e+11  5.615e+03  1.069e-01  1.580e-01  2.280e-01  1.069e-01  1.580e-01  2.280e-01 
 1.178e+01  8.999e+00  2.599e+11  5.623e+03  1.069e-01  1.580e-01  2.280e-01  1.069e-01  1.580e-01  2.280e-01 
 1.183e+01  8.999e+00  2.601e+11  5.631e+03  1.068e-01  1.579e-01  2.279e-01  1.068e-01  1.579e-01  2.279e-01 
