 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 1.773e+00  1.400e+01  2.960e+11  1.725e+04  1.231e-01  1.722e-01  2.301e-01  1.231e-01  1.722e-01  2.301e-01 
 1.808e+00  1.400e+01  2.963e+11  1.728e+04  1.366e-01  1.907e-01  2.541e-01  1.366e-01  1.907e-01  2.541e-01 
 1.843e+00  1.400e+01  2.966e+11  1.731e+04  1.365e-01  1.906e-01  2.541e-01  1.365e-01  1.906e-01  2.541e-01 
 1.878e+00  1.400e+01  2.969e+11  1.733e+04  1.365e-01  1.906e-01  2.540e-01  1.365e-01  1.906e-01  2.540e-01 
 1.913e+00  1.400e+01  2.972e+11  1.736e+04  1.364e-01  1.905e-01  2.540e-01  1.364e-01  1.905e-01  2.540e-01 
 1.948e+00  1.400e+01  2.975e+11  1.739e+04  1.363e-01  1.905e-01  2.540e-01  1.363e-01  1.905e-01  2.540e-01 
 1.982e+00  1.400e+01  2.978e+11  1.742e+04  1.363e-01  1.904e-01  2.539e-01  1.363e-01  1.904e-01  2.539e-01 
 2.017e+00  1.400e+01  2.981e+11  1.744e+04  1.227e-01  1.719e-01  2.299e-01  1.227e-01  1.719e-01  2.299e-01 
 2.052e+00  1.400e+01  2.984e+11  1.747e+04  1.227e-01  1.718e-01  2.298e-01  1.227e-01  1.718e-01  2.298e-01 
 2.086e+00  1.400e+01  2.987e+11  1.750e+04  1.226e-01  1.718e-01  2.298e-01  1.226e-01  1.718e-01  2.298e-01 
 2.121e+00  1.400e+01  2.989e+11  1.753e+04  1.360e-01  1.902e-01  2.538e-01  1.360e-01  1.902e-01  2.538e-01 
 2.155e+00  1.400e+01  2.992e+11  1.756e+04  1.360e-01  1.901e-01  2.537e-01  1.360e-01  1.901e-01  2.537e-01 
 2.189e+00  1.400e+01  2.995e+11  1.758e+04  1.359e-01  1.900e-01  2.537e-01  1.359e-01  1.900e-01  2.537e-01 
 2.223e+00  1.400e+01  2.998e+11  1.761e+04  1.358e-01  1.900e-01  2.536e-01  1.358e-01  1.900e-01  2.536e-01 
 2.258e+00  1.400e+01  3.001e+11  1.764e+04  1.358e-01  1.899e-01  2.536e-01  1.358e-01  1.899e-01  2.536e-01 
 2.292e+00  1.400e+01  3.004e+11  1.767e+04  1.357e-01  1.899e-01  2.536e-01  1.357e-01  1.899e-01  2.536e-01 
 2.326e+00  1.400e+01  3.007e+11  1.770e+04  1.196e-01  1.679e-01  2.251e-01  1.196e-01  1.679e-01  2.251e-01 
 2.360e+00  1.400e+01  3.010e+11  1.772e+04  1.195e-01  1.678e-01  2.250e-01  1.195e-01  1.678e-01  2.250e-01 
