 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1      lam_g2     lam_b2     lam_h2    
 1.310e+00  2.000e+01  3.271e+11  4.684e+04  1.228e-01  1.763e-01  2.402e-01   1.228e-01  1.763e-01  2.402e-01 
 1.331e+00  2.000e+01  3.274e+11  4.691e+04  1.262e-01  1.814e-01  2.473e-01   1.262e-01  1.814e-01  2.473e-01 
 1.353e+00  2.000e+01  3.277e+11  4.698e+04  1.262e-01  1.814e-01  2.473e-01   1.262e-01  1.814e-01  2.473e-01 
 1.374e+00  1.999e+01  3.280e+11  4.706e+04  1.261e-01  1.813e-01  2.472e-01   1.261e-01  1.813e-01  2.472e-01 
 1.395e+00  1.999e+01  3.283e+11  4.713e+04  1.225e-01  1.761e-01  2.401e-01   1.225e-01  1.761e-01  2.401e-01 
 1.417e+00  1.999e+01  3.286e+11  4.721e+04  1.224e-01  1.761e-01  2.401e-01   1.224e-01  1.761e-01  2.401e-01 
 1.438e+00  1.999e+01  3.289e+11  4.728e+04  1.224e-01  1.760e-01  2.400e-01   1.224e-01  1.760e-01  2.400e-01 
 1.459e+00  1.999e+01  3.292e+11  4.735e+04  1.223e-01  1.760e-01  2.400e-01   1.223e-01  1.760e-01  2.400e-01 
 1.480e+00  1.999e+01  3.295e+11  4.743e+04  1.223e-01  1.759e-01  2.400e-01   1.223e-01  1.759e-01  2.400e-01 
 1.502e+00  1.999e+01  3.298e+11  4.750e+04  1.235e-01  1.776e-01  2.424e-01   1.235e-01  1.776e-01  2.424e-01 
 1.523e+00  1.999e+01  3.301e+11  4.758e+04  1.228e-01  1.775e-01  2.435e-01   1.228e-01  1.775e-01  2.435e-01 
 1.544e+00  1.999e+01  3.305e+11  4.765e+04  1.227e-01  1.774e-01  2.434e-01   1.227e-01  1.774e-01  2.434e-01 
 1.565e+00  1.999e+01  3.308e+11  4.772e+04  1.226e-01  1.773e-01  2.433e-01   1.226e-01  1.773e-01  2.433e-01 
 1.586e+00  1.999e+01  3.311e+11  4.780e+04  1.226e-01  1.773e-01  2.433e-01   1.226e-01  1.773e-01  2.433e-01 
 1.606e+00  1.999e+01  3.314e+11  4.787e+04  1.225e-01  1.772e-01  2.433e-01   1.225e-01  1.772e-01  2.433e-01 
 1.627e+00  1.999e+01  3.317e+11  4.794e+04  1.225e-01  1.772e-01  2.432e-01   1.225e-01  1.772e-01  2.432e-01 
 1.648e+00  1.999e+01  3.320e+11  4.802e+04  1.224e-01  1.771e-01  2.432e-01   1.224e-01  1.771e-01  2.432e-01 
 1.668e+00  1.999e+01  3.323e+11  4.809e+04  1.224e-01  1.771e-01  2.432e-01   1.224e-01  1.771e-01  2.432e-01 
 1.689e+00  1.999e+01  3.326e+11  4.816e+04  1.245e-01  1.803e-01  2.478e-01   1.245e-01  1.803e-01  2.478e-01 
 1.710e+00  1.999e+01  3.329e+11  4.824e+04  1.244e-01  1.802e-01  2.477e-01   1.244e-01  1.802e-01  2.477e-01 
 1.730e+00  1.999e+01  3.332e+11  4.831e+04  1.222e-01  1.770e-01  2.432e-01   1.222e-01  1.770e-01  2.432e-01 
 1.751e+00  1.999e+01  3.335e+11  4.838e+04  1.225e-01  1.774e-01  2.436e-01   1.225e-01  1.774e-01  2.436e-01 
 1.771e+00  1.999e+01  3.338e+11  4.846e+04  1.224e-01  1.773e-01  2.436e-01   1.224e-01  1.773e-01  2.436e-01 
 1.792e+00  1.999e+01  3.341e+11  4.853e+04  1.224e-01  1.773e-01  2.436e-01   1.224e-01  1.773e-01  2.436e-01 
 1.812e+00  1.999e+01  3.345e+11  4.861e+04  1.223e-01  1.772e-01  2.435e-01   1.223e-01  1.772e-01  2.435e-01 
 1.832e+00  1.999e+01  3.348e+11  4.868e+04  1.223e-01  1.771e-01  2.435e-01   1.223e-01  1.771e-01  2.435e-01 
 1.853e+00  1.999e+01  3.351e+11  4.875e+04  1.222e-01  1.771e-01  2.435e-01   1.222e-01  1.771e-01  2.435e-01 
 1.873e+00  1.999e+01  3.354e+11  4.883e+04  1.221e-01  1.770e-01  2.434e-01   1.221e-01  1.770e-01  2.434e-01 
 1.893e+00  1.999e+01  3.357e+11  4.890e+04  1.220e-01  1.769e-01  2.432e-01   1.220e-01  1.769e-01  2.432e-01 
 1.914e+00  1.999e+01  3.360e+11  4.898e+04  1.220e-01  1.768e-01  2.432e-01   1.220e-01  1.768e-01  2.432e-01 
 1.934e+00  1.999e+01  3.363e+11  4.905e+04  1.238e-01  1.796e-01  2.474e-01   1.238e-01  1.796e-01  2.474e-01 
 1.954e+00  1.999e+01  3.366e+11  4.913e+04  1.228e-01  1.796e-01  2.494e-01   1.228e-01  1.796e-01  2.494e-01 
 1.974e+00  1.999e+01  3.370e+11  4.920e+04  1.228e-01  1.795e-01  2.493e-01   1.228e-01  1.795e-01  2.493e-01 
 1.994e+00  1.999e+01  3.373e+11  4.927e+04  1.227e-01  1.794e-01  2.493e-01   1.227e-01  1.794e-01  2.493e-01 
 2.014e+00  1.999e+01  3.376e+11  4.935e+04  1.230e-01  1.798e-01  2.498e-01   1.230e-01  1.798e-01  2.498e-01 
 2.034e+00  1.999e+01  3.379e+11  4.942e+04  1.229e-01  1.798e-01  2.497e-01   1.229e-01  1.798e-01  2.497e-01 
