 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1      lam_g2     lam_b2     lam_h2    
 2.552e-01  7.943e+01  8.424e+11  8.871e+05  1.159e-01  1.943e-01  2.896e-01   1.159e-01  1.943e-01  2.896e-01 
 2.621e-01  7.941e+01  8.434e+11  8.877e+05  1.159e-01  1.944e-01  2.901e-01   1.159e-01  1.944e-01  2.901e-01 
 2.690e-01  7.940e+01  8.443e+11  8.884e+05  1.158e-01  1.942e-01  2.897e-01   1.158e-01  1.942e-01  2.897e-01 
 2.758e-01  7.938e+01  8.452e+11  8.890e+05  1.163e-01  1.954e-01  2.921e-01   1.163e-01  1.954e-01  2.921e-01 
 2.827e-01  7.936e+01  8.461e+11  8.897e+05  1.178e-01  1.986e-01  2.982e-01   1.178e-01  1.986e-01  2.982e-01 
 2.895e-01  7.935e+01  8.471e+11  8.904e+05  1.162e-01  1.955e-01  2.923e-01   1.162e-01  1.955e-01  2.923e-01 
 2.963e-01  7.933e+01  8.480e+11  8.910e+05  1.166e-01  1.964e-01  2.943e-01   1.166e-01  1.964e-01  2.943e-01 
 3.031e-01  7.931e+01  8.489e+11  8.917e+05  1.166e-01  1.965e-01  2.944e-01   1.166e-01  1.965e-01  2.944e-01 
 3.099e-01  7.930e+01  8.498e+11  8.923e+05  1.165e-01  1.963e-01  2.942e-01   1.165e-01  1.963e-01  2.942e-01 
 3.167e-01  7.928e+01  8.507e+11  8.930e+05  1.162e-01  1.958e-01  2.934e-01   1.162e-01  1.958e-01  2.934e-01 
 3.235e-01  7.927e+01  8.516e+11  8.937e+05  1.144e-01  1.924e-01  2.878e-01   1.144e-01  1.924e-01  2.878e-01 
 3.303e-01  7.925e+01  8.525e+11  8.943e+05  1.149e-01  1.936e-01  2.901e-01   1.149e-01  1.936e-01  2.901e-01 
 3.371e-01  7.923e+01  8.534e+11  8.950e+05  1.138e-01  1.914e-01  2.862e-01   1.138e-01  1.914e-01  2.862e-01 
 3.438e-01  7.922e+01  8.542e+11  8.956e+05  1.155e-01  1.948e-01  2.920e-01   1.155e-01  1.948e-01  2.920e-01 
 3.506e-01  7.920e+01  8.551e+11  8.963e+05  1.137e-01  1.910e-01  2.851e-01   1.137e-01  1.910e-01  2.851e-01 
 3.573e-01  7.918e+01  8.560e+11  8.969e+05  1.152e-01  1.942e-01  2.911e-01   1.152e-01  1.942e-01  2.911e-01 
 3.640e-01  7.917e+01  8.569e+11  8.976e+05  1.151e-01  1.942e-01  2.913e-01   1.151e-01  1.942e-01  2.913e-01 
