 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1  lam_b1  lam_h1  lam_g2     lam_b2     lam_h2     
 2.603e+00  5.079e+02  1.357e+14  2.884e+07  nan     nan     nan     5.037e-02  3.099e-01  -4.258e-01 
 2.603e+00  5.079e+02  1.358e+14  2.886e+07  nan     nan     nan     6.209e-02  3.332e-01  -7.278e-01 
 2.603e+00  5.079e+02  1.358e+14  2.887e+07  nan     nan     nan     6.515e-02  3.639e-01  -6.854e-01 
 2.603e+00  5.079e+02  1.359e+14  2.889e+07  nan     nan     nan     6.432e-02  3.467e-01  -7.421e-01 
 2.603e+00  5.079e+02  1.360e+14  2.890e+07  nan     nan     nan     6.286e-02  3.472e-01  -6.781e-01 
 2.603e+00  5.079e+02  1.360e+14  2.892e+07  nan     nan     nan     6.323e-02  3.497e-01  -6.793e-01 
 2.603e+00  5.079e+02  1.361e+14  2.893e+07  nan     nan     nan     6.581e-02  3.508e-01  -7.845e-01 
 2.603e+00  5.079e+02  1.361e+14  2.894e+07  nan     nan     nan     5.372e-02  3.129e-01  -5.069e-01 
 2.603e+00  5.079e+02  1.361e+14  2.895e+07  nan     nan     nan     5.562e-02  3.174e-01  -5.503e-01 
 2.603e+00  5.079e+02  1.362e+14  2.896e+07  nan     nan     nan     5.414e-02  3.164e-01  -5.081e-01 
 2.603e+00  5.079e+02  1.362e+14  2.897e+07  nan     nan     nan     5.255e-02  3.135e-01  -4.720e-01 
 2.603e+00  5.079e+02  1.363e+14  2.898e+07  nan     nan     nan     5.063e-02  3.082e-01  -4.368e-01 
 2.603e+00  5.079e+02  1.363e+14  2.899e+07  nan     nan     nan     6.481e-02  3.600e-01  -6.908e-01 
 2.603e+00  5.079e+02  1.363e+14  2.900e+07  nan     nan     nan     6.571e-02  3.652e-01  -6.998e-01 
 2.603e+00  5.079e+02  1.364e+14  2.901e+07  nan     nan     nan     6.347e-02  3.524e-01  -6.759e-01 
 2.603e+00  5.079e+02  1.364e+14  2.902e+07  nan     nan     nan     5.244e-02  3.063e-01  -4.913e-01 
 2.603e+00  5.079e+02  1.364e+14  2.902e+07  nan     nan     nan     5.916e-02  3.203e-01  -6.703e-01 
 2.603e+00  5.079e+02  1.365e+14  2.903e+07  nan     nan     nan     6.527e-02  3.449e-01  -7.952e-01 
 2.603e+00  5.079e+02  1.365e+14  2.903e+07  nan     nan     nan     5.003e-02  2.994e-01  -4.442e-01 
 2.603e+00  5.079e+02  1.365e+14  2.904e+07  nan     nan     nan     4.850e-02  2.940e-01  -4.196e-01 
 2.603e+00  5.079e+02  1.365e+14  2.904e+07  nan     nan     nan     6.168e-02  3.233e-01  -7.715e-01 
 2.603e+00  5.079e+02  1.366e+14  2.905e+07  nan     nan     nan     6.033e-02  3.235e-01  -7.041e-01 
 2.603e+00  5.079e+02  1.366e+14  2.905e+07  nan     nan     nan     5.928e-02  3.238e-01  -6.571e-01 
