 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.174e-04  8.800e+00  5.362e+10  8.862e+04  1.401e-01  2.055e-01  2.759e-01  1.401e-01  2.055e-01  2.759e-01 
 5.677e-04  8.799e+00  5.428e+10  9.219e+04  1.283e-01  1.928e-01  2.656e-01  1.283e-01  1.928e-01  2.656e-01 
 8.001e-04  8.799e+00  5.477e+10  9.470e+04  1.249e-01  1.935e-01  2.759e-01  1.249e-01  1.935e-01  2.759e-01 
 1.044e-03  8.799e+00  5.516e+10  9.671e+04  1.244e-01  1.932e-01  2.761e-01  1.244e-01  1.932e-01  2.761e-01 
 1.318e-03  8.798e+00  5.550e+10  9.849e+04  1.454e-01  2.157e-01  2.929e-01  1.454e-01  2.157e-01  2.929e-01 
 1.626e-03  8.798e+00  5.578e+10  1.001e+05  1.358e-01  2.014e-01  2.733e-01  1.358e-01  2.014e-01  2.733e-01 
 1.972e-03  8.797e+00  5.601e+10  1.016e+05  1.342e-01  2.018e-01  2.779e-01  1.342e-01  2.018e-01  2.779e-01 
 2.362e-03  8.797e+00  5.619e+10  1.028e+05  1.340e-01  2.044e-01  2.860e-01  1.340e-01  2.044e-01  2.860e-01 
 2.801e-03  8.796e+00  5.631e+10  1.039e+05  1.340e-01  2.051e-01  2.881e-01  1.340e-01  2.051e-01  2.881e-01 
 3.295e-03  8.795e+00  5.640e+10  1.047e+05  1.357e-01  2.082e-01  2.932e-01  1.357e-01  2.082e-01  2.932e-01 
 3.850e-03  8.794e+00  5.646e+10  1.054e+05  1.347e-01  2.103e-01  3.024e-01  1.347e-01  2.103e-01  3.024e-01 
 4.475e-03  8.793e+00  5.649e+10  1.058e+05  1.345e-01  2.113e-01  3.058e-01  1.345e-01  2.113e-01  3.058e-01 
 5.178e-03  8.792e+00  5.650e+10  1.062e+05  1.369e-01  2.159e-01  3.142e-01  1.369e-01  2.159e-01  3.142e-01 
