 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.174e-04  6.996e+01  2.421e+11  2.945e+06  9.544e-02  1.763e-01  2.682e-01  9.544e-02  1.763e-01  2.682e-01 
 6.733e-04  6.992e+01  2.387e+11  2.950e+06  9.297e-02  1.797e-01  2.882e-01  9.297e-02  1.797e-01  2.882e-01 
 1.074e-03  6.987e+01  2.353e+11  2.956e+06  9.110e-02  1.829e-01  3.082e-01  9.110e-02  1.829e-01  3.082e-01 
 1.524e-03  6.982e+01  2.326e+11  2.960e+06  9.123e-02  1.837e-01  3.109e-01  9.123e-02  1.837e-01  3.109e-01 
 2.031e-03  6.976e+01  2.308e+11  2.962e+06  1.073e-01  1.972e-01  2.983e-01  1.073e-01  1.972e-01  2.983e-01 
 2.601e-03  6.969e+01  2.299e+11  2.961e+06  1.078e-01  1.984e-01  3.003e-01  1.078e-01  1.984e-01  3.003e-01 
 3.242e-03  6.961e+01  2.294e+11  2.958e+06  1.085e-01  2.007e-01  3.057e-01  1.085e-01  2.007e-01  3.057e-01 
 3.946e-03  6.953e+01  2.292e+11  2.954e+06  1.108e-01  1.998e-01  2.961e-01  1.108e-01  1.998e-01  2.961e-01 
 4.672e-03  6.944e+01  2.291e+11  2.950e+06  1.090e-01  2.019e-01  3.078e-01  1.090e-01  2.019e-01  3.078e-01 
 5.408e-03  6.935e+01  2.291e+11  2.946e+06  1.114e-01  2.013e-01  2.986e-01  1.114e-01  2.013e-01  2.986e-01 
 6.148e-03  6.927e+01  2.291e+11  2.943e+06  1.115e-01  2.023e-01  3.016e-01  1.115e-01  2.023e-01  3.016e-01 
 6.890e-03  6.918e+01  2.291e+11  2.939e+06  1.114e-01  2.011e-01  2.982e-01  1.114e-01  2.011e-01  2.982e-01 
 7.634e-03  6.909e+01  2.291e+11  2.936e+06  1.092e-01  2.020e-01  3.077e-01  1.092e-01  2.020e-01  3.077e-01 
 8.378e-03  6.900e+01  2.291e+11  2.932e+06  9.382e-02  1.903e-01  3.250e-01  9.382e-02  1.903e-01  3.250e-01 
 9.122e-03  6.891e+01  2.291e+11  2.929e+06  1.112e-01  2.031e-01  3.048e-01  1.112e-01  2.031e-01  3.048e-01 
 9.866e-03  6.883e+01  2.291e+11  2.925e+06  9.383e-02  1.901e-01  3.242e-01  9.383e-02  1.901e-01  3.242e-01 
 1.061e-02  6.874e+01  2.290e+11  2.922e+06  1.095e-01  1.987e-01  2.961e-01  1.095e-01  1.987e-01  2.961e-01 
 1.136e-02  6.865e+01  2.290e+11  2.918e+06  1.113e-01  2.006e-01  2.967e-01  1.113e-01  2.006e-01  2.967e-01 
 1.210e-02  6.856e+01  2.290e+11  2.915e+06  1.113e-01  2.032e-01  3.047e-01  1.113e-01  2.032e-01  3.047e-01 
 1.285e-02  6.848e+01  2.290e+11  2.911e+06  1.124e-01  2.029e-01  3.007e-01  1.124e-01  2.029e-01  3.007e-01 
 1.359e-02  6.839e+01  2.290e+11  2.908e+06  1.124e-01  2.031e-01  3.012e-01  1.124e-01  2.031e-01  3.012e-01 
 1.434e-02  6.830e+01  2.290e+11  2.904e+06  1.115e-01  2.009e-01  2.972e-01  1.115e-01  2.009e-01  2.972e-01 
 1.508e-02  6.822e+01  2.289e+11  2.901e+06  9.545e-02  1.879e-01  3.083e-01  9.545e-02  1.879e-01  3.083e-01 
 1.583e-02  6.813e+01  2.289e+11  2.898e+06  1.126e-01  2.032e-01  3.010e-01  1.126e-01  2.032e-01  3.010e-01 
 1.658e-02  6.804e+01  2.289e+11  2.894e+06  9.532e-02  1.874e-01  3.070e-01  9.532e-02  1.874e-01  3.070e-01 
 1.732e-02  6.796e+01  2.288e+11  2.891e+06  9.592e-02  1.892e-01  3.111e-01  9.592e-02  1.892e-01  3.111e-01 
 1.807e-02  6.787e+01  2.288e+11  2.887e+06  9.444e-02  1.861e-01  3.058e-01  9.444e-02  1.861e-01  3.058e-01 
 1.882e-02  6.778e+01  2.288e+11  2.884e+06  9.507e-02  1.892e-01  3.147e-01  9.507e-02  1.892e-01  3.147e-01 
 1.956e-02  6.770e+01  2.287e+11  2.880e+06  9.468e-02  1.869e-01  3.078e-01  9.468e-02  1.869e-01  3.078e-01 
 2.031e-02  6.761e+01  2.287e+11  2.877e+06  9.513e-02  1.895e-01  3.156e-01  9.513e-02  1.895e-01  3.156e-01 
 2.105e-02  6.752e+01  2.287e+11  2.873e+06  9.458e-02  1.864e-01  3.063e-01  9.458e-02  1.864e-01  3.063e-01 
 2.180e-02  6.744e+01  2.286e+11  2.870e+06  9.408e-02  1.914e-01  3.281e-01  9.408e-02  1.914e-01  3.281e-01 
 2.255e-02  6.735e+01  2.286e+11  2.866e+06  9.262e-02  1.876e-01  3.195e-01  9.262e-02  1.876e-01  3.195e-01 
 2.329e-02  6.727e+01  2.286e+11  2.863e+06  1.114e-01  2.015e-01  2.991e-01  1.114e-01  2.015e-01  2.991e-01 
 2.404e-02  6.718e+01  2.285e+11  2.860e+06  9.264e-02  1.875e-01  3.191e-01  9.264e-02  1.875e-01  3.191e-01 
 2.479e-02  6.710e+01  2.285e+11  2.856e+06  1.117e-01  2.020e-01  2.997e-01  1.117e-01  2.020e-01  2.997e-01 
 2.553e-02  6.701e+01  2.285e+11  2.853e+06  9.422e-02  1.873e-01  3.113e-01  9.422e-02  1.873e-01  3.113e-01 
 2.628e-02  6.693e+01  2.284e+11  2.850e+06  1.115e-01  2.012e-01  2.982e-01  1.115e-01  2.012e-01  2.982e-01 
 2.702e-02  6.684e+01  2.284e+11  2.846e+06  9.329e-02  1.873e-01  3.152e-01  9.329e-02  1.873e-01  3.152e-01 
 2.777e-02  6.676e+01  2.284e+11  2.843e+06  9.339e-02  1.897e-01  3.246e-01  9.339e-02  1.897e-01  3.246e-01 
 2.851e-02  6.667e+01  2.283e+11  2.839e+06  9.290e-02  1.861e-01  3.124e-01  9.290e-02  1.861e-01  3.124e-01 
 2.926e-02  6.659e+01  2.283e+11  2.836e+06  9.315e-02  1.891e-01  3.232e-01  9.315e-02  1.891e-01  3.232e-01 
 3.000e-02  6.650e+01  2.282e+11  2.833e+06  1.095e-01  1.984e-01  2.951e-01  1.095e-01  1.984e-01  2.951e-01 
 3.075e-02  6.642e+01  2.282e+11  2.830e+06  9.386e-02  1.857e-01  3.066e-01  9.386e-02  1.857e-01  3.066e-01 
 3.149e-02  6.634e+01  2.282e+11  2.826e+06  9.516e-02  1.874e-01  3.074e-01  9.516e-02  1.874e-01  3.074e-01 
 3.224e-02  6.625e+01  2.281e+11  2.823e+06  9.272e-02  1.850e-01  3.086e-01  9.272e-02  1.850e-01  3.086e-01 
 3.298e-02  6.617e+01  2.281e+11  2.820e+06  9.231e-02  1.870e-01  3.187e-01  9.231e-02  1.870e-01  3.187e-01 
