 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.318e-04  6.984e+01  4.801e+11  2.908e+06  5.524e-02  1.020e-01  1.549e-01  5.524e-02  1.020e-01  1.549e-01 
 7.040e-04  6.966e+01  4.766e+11  2.888e+06  5.505e-02  1.028e-01  1.582e-01  5.505e-02  1.028e-01  1.582e-01 
 1.123e-03  6.946e+01  4.732e+11  2.878e+06  5.258e-02  1.027e-01  1.666e-01  5.258e-02  1.027e-01  1.666e-01 
 1.594e-03  6.923e+01  4.692e+11  2.869e+06  5.318e-02  1.040e-01  1.692e-01  5.318e-02  1.040e-01  1.692e-01 
 2.124e-03  6.898e+01  4.643e+11  2.859e+06  5.221e-02  1.048e-01  1.763e-01  5.221e-02  1.048e-01  1.763e-01 
 2.720e-03  6.870e+01  4.586e+11  2.848e+06  6.202e-02  1.126e-01  1.678e-01  6.202e-02  1.126e-01  1.678e-01 
 3.390e-03  6.838e+01  4.520e+11  2.836e+06  6.174e-02  1.141e-01  1.736e-01  6.174e-02  1.141e-01  1.736e-01 
 4.145e-03  6.803e+01  4.446e+11  2.822e+06  6.136e-02  1.130e-01  1.713e-01  6.136e-02  1.130e-01  1.713e-01 
 4.994e-03  6.763e+01  4.356e+11  2.806e+06  5.273e-02  1.067e-01  1.817e-01  5.273e-02  1.067e-01  1.817e-01 
 5.949e-03  6.719e+01  4.264e+11  2.789e+06  5.432e-02  1.062e-01  1.729e-01  5.432e-02  1.062e-01  1.729e-01 
 7.023e-03  6.670e+01  4.154e+11  2.770e+06  5.425e-02  1.070e-01  1.761e-01  5.425e-02  1.070e-01  1.761e-01 
 8.231e-03  6.615e+01  4.009e+11  2.749e+06  5.559e-02  1.102e-01  1.827e-01  5.559e-02  1.102e-01  1.827e-01 
 9.387e-03  6.563e+01  3.844e+11  2.726e+06  5.620e-02  1.107e-01  1.820e-01  5.620e-02  1.107e-01  1.820e-01 
 1.034e-02  6.521e+01  3.671e+11  2.705e+06  5.794e-02  1.111e-01  1.766e-01  5.794e-02  1.111e-01  1.766e-01 
 1.133e-02  6.477e+01  3.506e+11  2.689e+06  5.692e-02  1.118e-01  1.834e-01  5.692e-02  1.118e-01  1.834e-01 
 1.236e-02  6.432e+01  3.415e+11  2.673e+06  5.831e-02  1.175e-01  1.996e-01  5.831e-02  1.175e-01  1.996e-01 
 1.342e-02  6.386e+01  3.380e+11  2.652e+06  5.889e-02  1.183e-01  2.001e-01  5.889e-02  1.183e-01  2.001e-01 
 1.439e-02  6.345e+01  3.368e+11  2.628e+06  6.075e-02  1.160e-01  1.840e-01  6.075e-02  1.160e-01  1.840e-01 
 1.529e-02  6.307e+01  3.360e+11  2.606e+06  6.022e-02  1.142e-01  1.795e-01  6.022e-02  1.142e-01  1.795e-01 
 1.615e-02  6.271e+01  3.356e+11  2.586e+06  5.885e-02  1.164e-01  1.929e-01  5.885e-02  1.164e-01  1.929e-01 
 1.699e-02  6.236e+01  3.352e+11  2.567e+06  5.949e-02  1.166e-01  1.911e-01  5.949e-02  1.166e-01  1.911e-01 
 1.782e-02  6.202e+01  3.350e+11  2.549e+06  6.961e-02  1.255e-01  1.863e-01  6.961e-02  1.255e-01  1.863e-01 
 1.865e-02  6.169e+01  3.349e+11  2.532e+06  5.840e-02  1.164e-01  1.951e-01  5.840e-02  1.164e-01  1.951e-01 
 1.947e-02  6.136e+01  3.347e+11  2.515e+06  6.697e-02  1.229e-01  1.862e-01  6.697e-02  1.229e-01  1.862e-01 
 2.030e-02  6.104e+01  3.352e+11  2.499e+06  5.797e-02  1.150e-01  1.917e-01  5.797e-02  1.150e-01  1.917e-01 
 2.112e-02  6.071e+01  3.350e+11  2.483e+06  6.588e-02  1.218e-01  1.862e-01  6.588e-02  1.218e-01  1.862e-01 
 2.194e-02  6.040e+01  3.348e+11  2.467e+06  6.735e-02  1.211e-01  1.796e-01  6.735e-02  1.211e-01  1.796e-01 
 2.277e-02  6.008e+01  3.349e+11  2.451e+06  6.523e-02  1.201e-01  1.827e-01  6.523e-02  1.201e-01  1.827e-01 
 2.359e-02  5.977e+01  3.346e+11  2.435e+06  6.503e-02  1.195e-01  1.816e-01  6.503e-02  1.195e-01  1.816e-01 
 2.441e-02  5.946e+01  3.346e+11  2.420e+06  6.489e-02  1.204e-01  1.850e-01  6.489e-02  1.204e-01  1.850e-01 
 2.523e-02  5.915e+01  3.344e+11  2.405e+06  6.447e-02  1.192e-01  1.823e-01  6.447e-02  1.192e-01  1.823e-01 
 2.606e-02  5.885e+01  3.342e+11  2.390e+06  6.392e-02  1.197e-01  1.858e-01  6.392e-02  1.197e-01  1.858e-01 
 2.688e-02  5.855e+01  3.339e+11  2.375e+06  6.455e-02  1.192e-01  1.822e-01  6.455e-02  1.192e-01  1.822e-01 
 2.770e-02  5.825e+01  3.340e+11  2.360e+06  6.450e-02  1.190e-01  1.815e-01  6.450e-02  1.190e-01  1.815e-01 
 2.852e-02  5.796e+01  3.344e+11  2.346e+06  6.449e-02  1.187e-01  1.808e-01  6.449e-02  1.187e-01  1.808e-01 
 2.935e-02  5.767e+01  3.348e+11  2.331e+06  6.299e-02  1.176e-01  1.820e-01  6.299e-02  1.176e-01  1.820e-01 
 3.017e-02  5.738e+01  3.364e+11  2.317e+06  6.333e-02  1.162e-01  1.764e-01  6.333e-02  1.162e-01  1.764e-01 
 3.099e-02  5.710e+01  3.368e+11  2.303e+06  6.175e-02  1.142e-01  1.750e-01  6.175e-02  1.142e-01  1.750e-01 
