 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.318e-04  9.474e+01  5.282e+11  4.264e+06  5.946e-02  1.110e-01  1.681e-01  5.946e-02  1.110e-01  1.681e-01 
 7.040e-04  9.444e+01  5.268e+11  4.233e+06  5.658e-02  1.113e-01  1.795e-01  5.658e-02  1.113e-01  1.795e-01 
 1.123e-03  9.411e+01  5.246e+11  4.217e+06  5.479e-02  1.095e-01  1.799e-01  5.479e-02  1.095e-01  1.799e-01 
 1.594e-03  9.374e+01  5.212e+11  4.203e+06  6.258e-02  1.174e-01  1.791e-01  6.258e-02  1.174e-01  1.791e-01 
 2.124e-03  9.333e+01  5.165e+11  4.187e+06  6.323e-02  1.189e-01  1.819e-01  6.323e-02  1.189e-01  1.819e-01 
 2.720e-03  9.287e+01  5.105e+11  4.169e+06  6.095e-02  1.178e-01  1.859e-01  6.095e-02  1.178e-01  1.859e-01 
 3.390e-03  9.235e+01  5.033e+11  4.147e+06  6.096e-02  1.208e-01  1.965e-01  6.096e-02  1.208e-01  1.965e-01 
 4.145e-03  9.177e+01  4.954e+11  4.123e+06  6.308e-02  1.199e-01  1.856e-01  6.308e-02  1.199e-01  1.856e-01 
 4.994e-03  9.113e+01  4.858e+11  4.097e+06  6.146e-02  1.192e-01  1.890e-01  6.146e-02  1.192e-01  1.890e-01 
 5.949e-03  9.041e+01  4.756e+11  4.067e+06  6.413e-02  1.187e-01  1.785e-01  6.413e-02  1.187e-01  1.785e-01 
 7.023e-03  8.961e+01  4.632e+11  4.034e+06  6.389e-02  1.187e-01  1.794e-01  6.389e-02  1.187e-01  1.794e-01 
 8.230e-03  8.872e+01  4.463e+11  3.997e+06  6.471e-02  1.197e-01  1.801e-01  6.471e-02  1.197e-01  1.801e-01 
 9.245e-03  8.799e+01  4.270e+11  3.958e+06  5.713e-02  1.157e-01  1.940e-01  5.713e-02  1.157e-01  1.940e-01 
 1.029e-02  8.723e+01  4.059e+11  3.926e+06  5.779e-02  1.147e-01  1.875e-01  5.779e-02  1.147e-01  1.875e-01 
 1.138e-02  8.646e+01  3.892e+11  3.897e+06  6.528e-02  1.237e-01  1.912e-01  6.528e-02  1.237e-01  1.912e-01 
 1.251e-02  8.567e+01  3.831e+11  3.864e+06  6.711e-02  1.236e-01  1.853e-01  6.711e-02  1.236e-01  1.853e-01 
 1.354e-02  8.497e+01  3.808e+11  3.823e+06  6.067e-02  1.191e-01  1.921e-01  6.067e-02  1.191e-01  1.921e-01 
 1.446e-02  8.434e+01  3.791e+11  3.784e+06  6.022e-02  1.214e-01  2.028e-01  6.022e-02  1.214e-01  2.028e-01 
