 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.260e-04  3.600e+00  3.165e+10  5.737e+03  1.533e-01  2.129e-01  2.801e-01  1.533e-01  2.129e-01  2.801e-01 
 5.385e-04  3.600e+00  3.214e+10  6.228e+03  1.377e-01  1.944e-01  2.605e-01  1.377e-01  1.944e-01  2.605e-01 
 6.947e-04  3.600e+00  3.248e+10  6.565e+03  1.357e-01  1.962e-01  2.703e-01  1.357e-01  1.962e-01  2.703e-01 
 8.229e-04  3.600e+00  3.275e+10  6.819e+03  1.357e-01  1.978e-01  2.750e-01  1.357e-01  1.978e-01  2.750e-01 
 9.369e-04  3.600e+00  3.299e+10  7.030e+03  1.502e-01  2.067e-01  2.693e-01  1.502e-01  2.067e-01  2.693e-01 
 1.044e-03  3.600e+00  3.320e+10  7.218e+03  1.594e-01  2.206e-01  2.890e-01  1.594e-01  2.206e-01  2.890e-01 
 1.149e-03  3.600e+00  3.340e+10  7.394e+03  1.463e-01  2.040e-01  2.696e-01  1.463e-01  2.040e-01  2.696e-01 
 1.254e-03  3.600e+00  3.359e+10  7.565e+03  1.582e-01  2.237e-01  3.002e-01  1.582e-01  2.237e-01  3.002e-01 
 1.361e-03  3.600e+00  3.379e+10  7.734e+03  1.483e-01  2.091e-01  2.795e-01  1.483e-01  2.091e-01  2.795e-01 
 1.471e-03  3.600e+00  3.398e+10  7.904e+03  1.487e-01  2.113e-01  2.851e-01  1.487e-01  2.113e-01  2.851e-01 
 1.585e-03  3.600e+00  3.417e+10  8.076e+03  1.450e-01  2.091e-01  2.870e-01  1.450e-01  2.091e-01  2.870e-01 
 1.704e-03  3.600e+00  3.436e+10  8.251e+03  1.477e-01  2.140e-01  2.953e-01  1.477e-01  2.140e-01  2.953e-01 
 1.828e-03  3.600e+00  3.455e+10  8.427e+03  1.485e-01  2.153e-01  2.976e-01  1.485e-01  2.153e-01  2.976e-01 
 1.957e-03  3.600e+00  3.474e+10  8.607e+03  1.455e-01  2.155e-01  3.055e-01  1.455e-01  2.155e-01  3.055e-01 
 2.093e-03  3.600e+00  3.493e+10  8.788e+03  1.464e-01  2.176e-01  3.098e-01  1.464e-01  2.176e-01  3.098e-01 
 2.237e-03  3.600e+00  3.512e+10  8.973e+03  1.789e-01  2.485e-01  3.268e-01  1.789e-01  2.485e-01  3.268e-01 
 2.389e-03  3.599e+00  3.531e+10  9.160e+03  1.625e-01  2.255e-01  2.963e-01  1.625e-01  2.255e-01  2.963e-01 
 2.550e-03  3.599e+00  3.550e+10  9.349e+03  1.605e-01  2.238e-01  2.956e-01  1.605e-01  2.238e-01  2.956e-01 
 2.722e-03  3.599e+00  3.569e+10  9.541e+03  1.570e-01  2.197e-01  2.913e-01  1.570e-01  2.197e-01  2.913e-01 
 2.907e-03  3.599e+00  3.588e+10  9.735e+03  1.585e-01  2.227e-01  2.967e-01  1.585e-01  2.227e-01  2.967e-01 
 3.105e-03  3.599e+00  3.607e+10  9.932e+03  1.630e-01  2.305e-01  3.091e-01  1.630e-01  2.305e-01  3.091e-01 
 3.320e-03  3.599e+00  3.625e+10  1.013e+04  1.602e-01  2.271e-01  3.055e-01  1.602e-01  2.271e-01  3.055e-01 
 3.554e-03  3.599e+00  3.644e+10  1.033e+04  1.654e-01  2.355e-01  3.185e-01  1.654e-01  2.355e-01  3.185e-01 
 3.811e-03  3.599e+00  3.662e+10  1.053e+04  1.649e-01  2.367e-01  3.229e-01  1.649e-01  2.367e-01  3.229e-01 
 4.095e-03  3.599e+00  3.681e+10  1.073e+04  1.631e-01  2.343e-01  3.199e-01  1.631e-01  2.343e-01  3.199e-01 
 4.412e-03  3.599e+00  3.699e+10  1.094e+04  1.602e-01  2.307e-01  3.160e-01  1.602e-01  2.307e-01  3.160e-01 
 4.769e-03  3.599e+00  3.716e+10  1.114e+04  1.616e-01  2.328e-01  3.189e-01  1.616e-01  2.328e-01  3.189e-01 
 5.170e-03  3.599e+00  3.733e+10  1.133e+04  1.623e-01  2.342e-01  3.213e-01  1.623e-01  2.342e-01  3.213e-01 
