 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.150e-04  1.700e+01  7.974e+10  3.527e+05  1.198e-01  2.023e-01  3.039e-01  1.198e-01  2.023e-01  3.039e-01 
 6.682e-04  1.700e+01  8.023e+10  3.566e+05  1.398e-01  2.218e-01  3.105e-01  1.398e-01  2.218e-01  3.105e-01 
 1.066e-03  1.700e+01  8.058e+10  3.601e+05  1.376e-01  2.211e-01  3.136e-01  1.376e-01  2.211e-01  3.136e-01 
 1.513e-03  1.700e+01  8.082e+10  3.629e+05  1.333e-01  2.128e-01  2.999e-01  1.333e-01  2.128e-01  2.999e-01 
 2.015e-03  1.699e+01  8.098e+10  3.650e+05  1.305e-01  2.150e-01  3.136e-01  1.305e-01  2.150e-01  3.136e-01 
 2.581e-03  1.699e+01  8.109e+10  3.665e+05  1.290e-01  2.123e-01  3.090e-01  1.290e-01  2.123e-01  3.090e-01 
 3.218e-03  1.699e+01  8.116e+10  3.676e+05  1.325e-01  2.201e-01  3.240e-01  1.325e-01  2.201e-01  3.240e-01 
 3.934e-03  1.699e+01  8.121e+10  3.682e+05  1.559e-01  2.430e-01  3.339e-01  1.559e-01  2.430e-01  3.339e-01 
 4.739e-03  1.699e+01  8.125e+10  3.687e+05  1.564e-01  2.450e-01  3.384e-01  1.564e-01  2.450e-01  3.384e-01 
 5.646e-03  1.698e+01  8.128e+10  3.690e+05  1.578e-01  2.479e-01  3.432e-01  1.578e-01  2.479e-01  3.432e-01 
 6.665e-03  1.698e+01  8.131e+10  3.693e+05  1.586e-01  2.494e-01  3.460e-01  1.586e-01  2.494e-01  3.460e-01 
 7.800e-03  1.698e+01  8.135e+10  3.696e+05  1.555e-01  2.492e-01  3.524e-01  1.555e-01  2.492e-01  3.524e-01 
 8.991e-03  1.698e+01  8.139e+10  3.699e+05  1.502e-01  2.390e-01  3.355e-01  1.502e-01  2.390e-01  3.355e-01 
 1.021e-02  1.697e+01  8.143e+10  3.701e+05  1.507e-01  2.403e-01  3.379e-01  1.507e-01  2.403e-01  3.379e-01 
 1.144e-02  1.697e+01  8.146e+10  3.704e+05  1.507e-01  2.431e-01  3.460e-01  1.507e-01  2.431e-01  3.460e-01 
 1.268e-02  1.696e+01  8.150e+10  3.707e+05  1.496e-01  2.454e-01  3.560e-01  1.496e-01  2.454e-01  3.560e-01 
 1.391e-02  1.696e+01  8.154e+10  3.710e+05  1.513e-01  2.491e-01  3.626e-01  1.513e-01  2.491e-01  3.626e-01 
 1.515e-02  1.696e+01  8.158e+10  3.713e+05  1.528e-01  2.522e-01  3.682e-01  1.528e-01  2.522e-01  3.682e-01 
 1.640e-02  1.695e+01  8.162e+10  3.715e+05  1.506e-01  2.539e-01  3.801e-01  1.506e-01  2.539e-01  3.801e-01 
 1.764e-02  1.695e+01  8.165e+10  3.718e+05  1.510e-01  2.566e-01  3.877e-01  1.510e-01  2.566e-01  3.877e-01 
 1.888e-02  1.695e+01  8.169e+10  3.721e+05  1.526e-01  2.600e-01  3.940e-01  1.526e-01  2.600e-01  3.940e-01 
 2.014e-02  1.694e+01  8.173e+10  3.724e+05  1.524e-01  2.620e-01  4.011e-01  1.524e-01  2.620e-01  4.011e-01 
 2.139e-02  1.694e+01  8.177e+10  3.727e+05  1.771e-01  2.727e-01  3.697e-01  1.771e-01  2.727e-01  3.697e-01 
 2.263e-02  1.694e+01  8.181e+10  3.729e+05  1.769e-01  2.764e-01  3.804e-01  1.769e-01  2.764e-01  3.804e-01 
 2.387e-02  1.693e+01  8.185e+10  3.732e+05  1.788e-01  2.801e-01  3.864e-01  1.788e-01  2.801e-01  3.864e-01 
 2.510e-02  1.693e+01  8.191e+10  3.735e+05  1.766e-01  2.762e-01  3.804e-01  1.766e-01  2.762e-01  3.804e-01 
 2.634e-02  1.693e+01  8.193e+10  3.737e+05  1.795e-01  2.828e-01  3.925e-01  1.795e-01  2.828e-01  3.925e-01 
 2.758e-02  1.692e+01  8.195e+10  3.741e+05  1.777e-01  2.825e-01  3.956e-01  1.777e-01  2.825e-01  3.956e-01 
 2.881e-02  1.692e+01  8.198e+10  3.743e+05  1.802e-01  2.874e-01  4.036e-01  1.802e-01  2.874e-01  4.036e-01 
 3.004e-02  1.692e+01  8.202e+10  3.746e+05  1.802e-01  2.915e-01  4.156e-01  1.802e-01  2.915e-01  4.156e-01 
 3.126e-02  1.691e+01  8.205e+10  3.749e+05  1.777e-01  2.908e-01  4.200e-01  1.777e-01  2.908e-01  4.200e-01 
