 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.150e-04  9.500e+00  5.509e+10  1.066e+05  1.232e-01  1.903e-01  2.690e-01  1.232e-01  1.903e-01  2.690e-01 
 5.784e-04  9.500e+00  5.576e+10  1.103e+05  1.363e-01  2.029e-01  2.753e-01  1.363e-01  2.029e-01  2.753e-01 
 8.364e-04  9.500e+00  5.627e+10  1.129e+05  1.278e-01  1.940e-01  2.688e-01  1.278e-01  1.940e-01  2.688e-01 
 1.119e-03  9.499e+00  5.670e+10  1.151e+05  1.279e-01  1.978e-01  2.798e-01  1.279e-01  1.978e-01  2.798e-01 
 1.437e-03  9.499e+00  5.705e+10  1.171e+05  1.262e-01  1.971e-01  2.819e-01  1.262e-01  1.971e-01  2.819e-01 
 1.794e-03  9.499e+00  5.735e+10  1.189e+05  1.260e-01  2.000e-01  2.918e-01  1.260e-01  2.000e-01  2.918e-01 
 2.197e-03  9.499e+00  5.758e+10  1.204e+05  1.472e-01  2.187e-01  2.959e-01  1.472e-01  2.187e-01  2.959e-01 
 2.649e-03  9.498e+00  5.776e+10  1.216e+05  1.466e-01  2.220e-01  3.067e-01  1.466e-01  2.220e-01  3.067e-01 
 3.158e-03  9.498e+00  5.790e+10  1.226e+05  1.378e-01  2.088e-01  2.887e-01  1.378e-01  2.088e-01  2.887e-01 
 3.731e-03  9.498e+00  5.800e+10  1.234e+05  1.381e-01  2.104e-01  2.928e-01  1.381e-01  2.104e-01  2.928e-01 
 4.375e-03  9.497e+00  5.807e+10  1.239e+05  1.380e-01  2.104e-01  2.930e-01  1.380e-01  2.104e-01  2.930e-01 
 5.100e-03  9.497e+00  5.812e+10  1.243e+05  1.380e-01  2.141e-01  3.038e-01  1.380e-01  2.141e-01  3.038e-01 
 5.916e-03  9.496e+00  5.816e+10  1.246e+05  1.420e-01  2.214e-01  3.161e-01  1.420e-01  2.214e-01  3.161e-01 
 6.833e-03  9.496e+00  5.819e+10  1.248e+05  1.418e-01  2.249e-01  3.274e-01  1.418e-01  2.249e-01  3.274e-01 
 7.865e-03  9.495e+00  5.821e+10  1.250e+05  1.416e-01  2.248e-01  3.275e-01  1.416e-01  2.248e-01  3.275e-01 
 9.026e-03  9.494e+00  5.823e+10  1.251e+05  1.422e-01  2.264e-01  3.309e-01  1.422e-01  2.264e-01  3.309e-01 
 1.033e-02  9.493e+00  5.826e+10  1.252e+05  1.438e-01  2.296e-01  3.368e-01  1.438e-01  2.296e-01  3.368e-01 
 1.180e-02  9.492e+00  5.829e+10  1.253e+05  1.766e-01  2.601e-01  3.490e-01  1.766e-01  2.601e-01  3.490e-01 
 1.344e-02  9.491e+00  5.832e+10  1.255e+05  1.636e-01  2.393e-01  3.187e-01  1.636e-01  2.393e-01  3.187e-01 
 1.515e-02  9.490e+00  5.835e+10  1.256e+05  1.653e-01  2.436e-01  3.268e-01  1.653e-01  2.436e-01  3.268e-01 
 1.690e-02  9.489e+00  5.838e+10  1.257e+05  1.635e-01  2.423e-01  3.269e-01  1.635e-01  2.423e-01  3.269e-01 
 1.867e-02  9.487e+00  5.841e+10  1.259e+05  1.633e-01  2.433e-01  3.300e-01  1.633e-01  2.433e-01  3.300e-01 
 2.045e-02  9.486e+00  5.845e+10  1.260e+05  1.650e-01  2.478e-01  3.388e-01  1.650e-01  2.478e-01  3.388e-01 
 2.223e-02  9.485e+00  5.848e+10  1.262e+05  1.650e-01  2.478e-01  3.390e-01  1.650e-01  2.478e-01  3.390e-01 
