 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.150e-04  8.200e+00  5.100e+10  7.900e+04  1.230e-01  1.876e-01  2.637e-01  1.230e-01  1.876e-01  2.637e-01 
 5.806e-04  8.200e+00  5.149e+10  8.167e+04  1.216e-01  1.871e-01  2.657e-01  1.216e-01  1.871e-01  2.657e-01 
 8.473e-04  8.200e+00  5.187e+10  8.356e+04  1.429e-01  2.086e-01  2.798e-01  1.429e-01  2.086e-01  2.798e-01 
 1.146e-03  8.200e+00  5.220e+10  8.512e+04  1.417e-01  2.089e-01  2.828e-01  1.417e-01  2.089e-01  2.828e-01 
 1.483e-03  8.199e+00  5.249e+10  8.653e+04  1.333e-01  1.989e-01  2.729e-01  1.333e-01  1.989e-01  2.729e-01 
 1.861e-03  8.199e+00  5.272e+10  8.778e+04  1.356e-01  2.035e-01  2.811e-01  1.356e-01  2.035e-01  2.811e-01 
 2.287e-03  8.199e+00  5.291e+10  8.885e+04  1.320e-01  2.017e-01  2.840e-01  1.320e-01  2.017e-01  2.840e-01 
 2.766e-03  8.199e+00  5.306e+10  8.974e+04  1.341e-01  2.056e-01  2.906e-01  1.341e-01  2.056e-01  2.906e-01 
 3.305e-03  8.199e+00  5.317e+10  9.046e+04  1.335e-01  2.066e-01  2.951e-01  1.335e-01  2.066e-01  2.951e-01 
 3.911e-03  8.198e+00  5.326e+10  9.102e+04  1.341e-01  2.097e-01  3.034e-01  1.341e-01  2.097e-01  3.034e-01 
 4.593e-03  8.198e+00  5.332e+10  9.144e+04  1.594e-01  2.329e-01  3.123e-01  1.594e-01  2.329e-01  3.123e-01 
 5.360e-03  8.198e+00  5.336e+10  9.174e+04  1.609e-01  2.367e-01  3.197e-01  1.609e-01  2.367e-01  3.197e-01 
 6.223e-03  8.197e+00  5.339e+10  9.196e+04  1.619e-01  2.389e-01  3.236e-01  1.619e-01  2.389e-01  3.236e-01 
 7.194e-03  8.197e+00  5.342e+10  9.211e+04  1.525e-01  2.237e-01  3.013e-01  1.525e-01  2.237e-01  3.013e-01 
 8.287e-03  8.196e+00  5.344e+10  9.223e+04  1.645e-01  2.434e-01  3.310e-01  1.645e-01  2.434e-01  3.310e-01 
 9.516e-03  8.196e+00  5.346e+10  9.232e+04  1.518e-01  2.252e-01  3.070e-01  1.518e-01  2.252e-01  3.070e-01 
 1.090e-02  8.195e+00  5.348e+10  9.240e+04  1.553e-01  2.311e-01  3.159e-01  1.553e-01  2.311e-01  3.159e-01 
 1.245e-02  8.194e+00  5.350e+10  9.249e+04  1.577e-01  2.363e-01  3.256e-01  1.577e-01  2.363e-01  3.256e-01 
 1.420e-02  8.194e+00  5.353e+10  9.258e+04  1.596e-01  2.413e-01  3.357e-01  1.596e-01  2.413e-01  3.357e-01 
 1.608e-02  8.193e+00  5.356e+10  9.269e+04  1.564e-01  2.360e-01  3.277e-01  1.564e-01  2.360e-01  3.277e-01 
 1.803e-02  8.192e+00  5.359e+10  9.280e+04  1.576e-01  2.383e-01  3.314e-01  1.576e-01  2.383e-01  3.314e-01 
 2.001e-02  8.191e+00  5.362e+10  9.291e+04  1.583e-01  2.433e-01  3.447e-01  1.583e-01  2.433e-01  3.447e-01 
 2.199e-02  8.190e+00  5.366e+10  9.302e+04  1.577e-01  2.425e-01  3.438e-01  1.577e-01  2.425e-01  3.438e-01 
 2.399e-02  8.189e+00  5.369e+10  9.314e+04  1.605e-01  2.475e-01  3.520e-01  1.605e-01  2.475e-01  3.520e-01 
 2.599e-02  8.188e+00  5.372e+10  9.325e+04  1.594e-01  2.457e-01  3.494e-01  1.594e-01  2.457e-01  3.494e-01 
 2.801e-02  8.187e+00  5.375e+10  9.337e+04  1.616e-01  2.507e-01  3.589e-01  1.616e-01  2.507e-01  3.589e-01 
 3.004e-02  8.186e+00  5.380e+10  9.349e+04  1.620e-01  2.544e-01  3.697e-01  1.620e-01  2.544e-01  3.697e-01 
 3.206e-02  8.185e+00  5.383e+10  9.358e+04  1.510e-01  2.366e-01  3.426e-01  1.510e-01  2.366e-01  3.426e-01 
 3.408e-02  8.184e+00  5.386e+10  9.372e+04  1.506e-01  2.361e-01  3.424e-01  1.506e-01  2.361e-01  3.424e-01 
 3.609e-02  8.183e+00  5.389e+10  9.383e+04  1.525e-01  2.399e-01  3.493e-01  1.525e-01  2.399e-01  3.493e-01 
 3.809e-02  8.182e+00  5.392e+10  9.396e+04  1.877e-01  2.706e-01  3.575e-01  1.877e-01  2.706e-01  3.575e-01 
 4.009e-02  8.181e+00  5.395e+10  9.407e+04  1.922e-01  2.776e-01  3.674e-01  1.922e-01  2.776e-01  3.674e-01 
 4.207e-02  8.180e+00  5.398e+10  9.419e+04  1.894e-01  2.736e-01  3.623e-01  1.894e-01  2.736e-01  3.623e-01 
 4.405e-02  8.179e+00  5.401e+10  9.430e+04  1.950e-01  2.821e-01  3.742e-01  1.950e-01  2.821e-01  3.742e-01 
 4.603e-02  8.179e+00  5.404e+10  9.442e+04  1.944e-01  2.824e-01  3.760e-01  1.944e-01  2.824e-01  3.760e-01 
 4.800e-02  8.178e+00  5.407e+10  9.453e+04  1.944e-01  2.825e-01  3.761e-01  1.944e-01  2.825e-01  3.761e-01 
