 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.150e-04  7.000e+00  4.567e+10  5.263e+04  1.261e-01  1.918e-01  2.716e-01  1.261e-01  1.918e-01  2.716e-01 
 5.566e-04  7.000e+00  4.617e+10  5.493e+04  1.460e-01  2.129e-01  2.876e-01  1.460e-01  2.129e-01  2.876e-01 
 7.774e-04  7.000e+00  4.656e+10  5.648e+04  1.335e-01  1.953e-01  2.648e-01  1.335e-01  1.953e-01  2.648e-01 
 1.005e-03  7.000e+00  4.689e+10  5.772e+04  1.336e-01  1.991e-01  2.755e-01  1.336e-01  1.991e-01  2.755e-01 
 1.256e-03  7.000e+00  4.720e+10  5.883e+04  1.305e-01  1.990e-01  2.824e-01  1.305e-01  1.990e-01  2.824e-01 
 1.538e-03  7.000e+00  4.747e+10  5.987e+04  1.301e-01  2.005e-01  2.882e-01  1.301e-01  2.005e-01  2.882e-01 
 1.856e-03  7.000e+00  4.771e+10  6.086e+04  1.543e-01  2.230e-01  2.983e-01  1.543e-01  2.230e-01  2.983e-01 
 2.214e-03  6.999e+00  4.793e+10  6.176e+04  1.538e-01  2.241e-01  3.023e-01  1.538e-01  2.241e-01  3.023e-01 
 2.616e-03  6.999e+00  4.811e+10  6.256e+04  1.447e-01  2.108e-01  2.843e-01  1.447e-01  2.108e-01  2.843e-01 
 3.068e-03  6.999e+00  4.825e+10  6.326e+04  1.444e-01  2.123e-01  2.892e-01  1.444e-01  2.123e-01  2.892e-01 
 3.578e-03  6.999e+00  4.837e+10  6.385e+04  1.454e-01  2.147e-01  2.938e-01  1.454e-01  2.147e-01  2.938e-01 
 4.150e-03  6.999e+00  4.847e+10  6.433e+04  1.468e-01  2.182e-01  3.006e-01  1.468e-01  2.182e-01  3.006e-01 
 4.795e-03  6.999e+00  4.854e+10  6.472e+04  1.464e-01  2.182e-01  3.017e-01  1.464e-01  2.182e-01  3.017e-01 
 5.519e-03  6.998e+00  4.859e+10  6.501e+04  1.446e-01  2.156e-01  2.981e-01  1.446e-01  2.156e-01  2.981e-01 
