 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.150e-04  1.000e+01  5.740e+10  1.220e+05  1.292e-01  1.968e-01  2.729e-01  1.292e-01  1.968e-01  2.729e-01 
 6.011e-04  1.000e+01  5.800e+10  1.255e+05  1.387e-01  2.093e-01  2.874e-01  1.387e-01  2.093e-01  2.874e-01 
 9.034e-04  9.999e+00  5.847e+10  1.281e+05  1.299e-01  1.984e-01  2.761e-01  1.299e-01  1.984e-01  2.761e-01 
 1.243e-03  9.999e+00  5.885e+10  1.304e+05  1.275e-01  1.982e-01  2.808e-01  1.275e-01  1.982e-01  2.808e-01 
 1.626e-03  9.999e+00  5.915e+10  1.323e+05  1.281e-01  2.018e-01  2.906e-01  1.281e-01  2.018e-01  2.906e-01 
 2.056e-03  9.999e+00  5.938e+10  1.339e+05  1.269e-01  2.029e-01  2.971e-01  1.269e-01  2.029e-01  2.971e-01 
 2.541e-03  9.998e+00  5.956e+10  1.352e+05  1.512e-01  2.258e-01  3.066e-01  1.512e-01  2.258e-01  3.066e-01 
 3.085e-03  9.998e+00  5.969e+10  1.362e+05  1.406e-01  2.124e-01  2.919e-01  1.406e-01  2.124e-01  2.919e-01 
 3.698e-03  9.997e+00  5.978e+10  1.370e+05  1.394e-01  2.111e-01  2.907e-01  1.394e-01  2.111e-01  2.907e-01 
 4.387e-03  9.997e+00  5.984e+10  1.375e+05  1.402e-01  2.133e-01  2.953e-01  1.402e-01  2.133e-01  2.953e-01 
 5.163e-03  9.996e+00  5.989e+10  1.379e+05  1.431e-01  2.185e-01  3.036e-01  1.431e-01  2.185e-01  3.036e-01 
 6.035e-03  9.995e+00  5.992e+10  1.382e+05  1.419e-01  2.173e-01  3.029e-01  1.419e-01  2.173e-01  3.029e-01 
 7.017e-03  9.995e+00  5.994e+10  1.384e+05  1.414e-01  2.212e-01  3.157e-01  1.414e-01  2.212e-01  3.157e-01 
 8.121e-03  9.994e+00  5.997e+10  1.385e+05  1.439e-01  2.273e-01  3.281e-01  1.439e-01  2.273e-01  3.281e-01 
 9.363e-03  9.993e+00  5.999e+10  1.387e+05  1.429e-01  2.258e-01  3.258e-01  1.429e-01  2.258e-01  3.258e-01 
 1.076e-02  9.992e+00  6.002e+10  1.388e+05  1.446e-01  2.294e-01  3.326e-01  1.446e-01  2.294e-01  3.326e-01 
 1.233e-02  9.991e+00  6.005e+10  1.389e+05  1.458e-01  2.317e-01  3.368e-01  1.458e-01  2.317e-01  3.368e-01 
 1.398e-02  9.989e+00  6.008e+10  1.391e+05  1.467e-01  2.359e-01  3.477e-01  1.467e-01  2.359e-01  3.477e-01 
 1.567e-02  9.988e+00  6.012e+10  1.392e+05  1.782e-01  2.653e-01  3.587e-01  1.782e-01  2.653e-01  3.587e-01 
