 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1  lam_b1  lam_h1  lam_g2     lam_b2     lam_h2     
 2.265e+00  4.689e+02  1.902e+14  2.241e+07  nan     nan     nan     7.776e-02  3.865e-01  -1.211e+00 
 2.265e+00  4.689e+02  1.903e+14  2.244e+07  nan     nan     nan     7.811e-02  3.936e-01  -1.152e+00 
 2.265e+00  4.689e+02  1.904e+14  2.246e+07  nan     nan     nan     7.700e-02  3.916e-01  -1.097e+00 
 2.265e+00  4.689e+02  1.905e+14  2.248e+07  nan     nan     nan     7.700e-02  3.994e-01  -1.023e+00 
 2.265e+00  4.689e+02  1.906e+14  2.250e+07  nan     nan     nan     7.640e-02  4.025e-01  -9.646e-01 
 2.265e+00  4.689e+02  1.907e+14  2.252e+07  nan     nan     nan     7.571e-02  4.037e-01  -9.203e-01 
 2.265e+00  4.689e+02  1.908e+14  2.253e+07  nan     nan     nan     7.504e-02  4.044e-01  -8.842e-01 
 2.265e+00  4.689e+02  1.909e+14  2.255e+07  nan     nan     nan     7.448e-02  4.054e-01  -8.525e-01 
 2.265e+00  4.689e+02  1.909e+14  2.257e+07  nan     nan     nan     7.375e-02  4.070e-01  -8.124e-01 
 2.265e+00  4.689e+02  1.910e+14  2.258e+07  nan     nan     nan     7.325e-02  4.077e-01  -7.888e-01 
 2.265e+00  4.689e+02  1.911e+14  2.260e+07  nan     nan     nan     7.220e-02  4.074e-01  -7.510e-01 
 2.265e+00  4.689e+02  1.912e+14  2.262e+07  nan     nan     nan     6.810e-02  3.651e-01  -8.150e-01 
 2.265e+00  4.689e+02  1.913e+14  2.263e+07  nan     nan     nan     6.742e-02  3.651e-01  -7.832e-01 
 2.265e+00  4.689e+02  1.913e+14  2.265e+07  nan     nan     nan     6.694e-02  3.653e-01  -7.606e-01 
 2.265e+00  4.689e+02  1.914e+14  2.266e+07  nan     nan     nan     6.628e-02  3.649e-01  -7.342e-01 
 2.265e+00  4.689e+02  1.915e+14  2.267e+07  nan     nan     nan     6.541e-02  3.644e-01  -7.018e-01 
 2.265e+00  4.689e+02  1.915e+14  2.269e+07  nan     nan     nan     6.469e-02  3.638e-01  -6.771e-01 
 2.265e+00  4.689e+02  1.916e+14  2.270e+07  nan     nan     nan     6.415e-02  3.632e-01  -6.598e-01 
 2.265e+00  4.689e+02  1.917e+14  2.271e+07  nan     nan     nan     6.418e-02  3.634e-01  -6.601e-01 
 2.265e+00  4.689e+02  1.917e+14  2.272e+07  nan     nan     nan     8.331e-02  4.091e-01  -1.391e+00 
 2.265e+00  4.689e+02  1.918e+14  2.273e+07  nan     nan     nan     8.280e-02  4.113e-01  -1.313e+00 
 2.265e+00  4.689e+02  1.918e+14  2.275e+07  nan     nan     nan     8.000e-02  4.043e-01  -1.182e+00 
 2.265e+00  4.689e+02  1.919e+14  2.276e+07  nan     nan     nan     6.960e-02  4.026e-01  -6.818e-01 
 2.265e+00  4.689e+02  1.919e+14  2.277e+07  nan     nan     nan     7.088e-02  3.941e-01  -7.630e-01 
 2.265e+00  4.689e+02  1.920e+14  2.277e+07  nan     nan     nan     7.303e-02  3.938e-01  -8.550e-01 
 2.265e+00  4.689e+02  1.920e+14  2.278e+07  nan     nan     nan     7.269e-02  4.000e-01  -8.045e-01 
 2.265e+00  4.689e+02  1.921e+14  2.279e+07  nan     nan     nan     6.766e-02  3.630e-01  -8.073e-01 
 2.265e+00  4.689e+02  1.921e+14  2.280e+07  nan     nan     nan     6.408e-02  3.609e-01  -6.691e-01 
 2.265e+00  4.689e+02  1.922e+14  2.281e+07  nan     nan     nan     7.173e-02  4.113e-01  -7.193e-01 
 2.265e+00  4.689e+02  1.922e+14  2.281e+07  nan     nan     nan     6.913e-02  3.918e-01  -7.098e-01 
 2.265e+00  4.689e+02  1.922e+14  2.282e+07  nan     nan     nan     6.960e-02  3.967e-01  -7.054e-01 
 2.265e+00  4.689e+02  1.923e+14  2.283e+07  nan     nan     nan     7.355e-02  4.068e-01  -8.054e-01 
 2.265e+00  4.689e+02  1.923e+14  2.283e+07  nan     nan     nan     6.420e-02  3.547e-01  -7.011e-01 
 2.265e+00  4.689e+02  1.923e+14  2.284e+07  nan     nan     nan     6.525e-02  3.564e-01  -7.366e-01 
 2.265e+00  4.689e+02  1.924e+14  2.284e+07  nan     nan     nan     6.524e-02  3.615e-01  -7.089e-01 
 2.265e+00  4.689e+02  1.924e+14  2.285e+07  nan     nan     nan     8.210e-02  4.014e-01  -1.401e+00 
 2.265e+00  4.689e+02  1.924e+14  2.285e+07  nan     nan     nan     7.183e-02  4.110e-01  -7.234e-01 
 2.265e+00  4.689e+02  1.924e+14  2.286e+07  nan     nan     nan     7.164e-02  4.023e-01  -7.552e-01 
 2.265e+00  4.689e+02  1.924e+14  2.286e+07  nan     nan     nan     5.673e-02  3.473e-01  -4.905e-01 
 2.265e+00  4.689e+02  1.925e+14  2.286e+07  nan     nan     nan     5.734e-02  3.546e-01  -4.867e-01 
 2.265e+00  4.689e+02  1.925e+14  2.287e+07  nan     nan     nan     5.767e-02  3.581e-01  -4.857e-01 
 2.265e+00  4.689e+02  1.925e+14  2.287e+07  nan     nan     nan     6.472e-02  3.563e-01  -7.138e-01 
 2.265e+00  4.689e+02  1.925e+14  2.287e+07  nan     nan     nan     6.564e-02  3.564e-01  -7.539e-01 
 2.265e+00  4.689e+02  1.925e+14  2.287e+07  nan     nan     nan     6.560e-02  3.616e-01  -7.234e-01 
 2.265e+00  4.689e+02  1.925e+14  2.287e+07  nan     nan     nan     8.272e-02  3.990e-01  -1.507e+00 
 2.265e+00  4.689e+02  1.926e+14  2.288e+07  nan     nan     nan     7.239e-02  4.113e-01  -7.419e-01 
 2.265e+00  4.689e+02  1.926e+14  2.288e+07  nan     nan     nan     6.946e-02  3.915e-01  -7.231e-01 
 2.265e+00  4.689e+02  1.926e+14  2.288e+07  nan     nan     nan     6.966e-02  3.954e-01  -7.128e-01 
 2.265e+00  4.689e+02  1.926e+14  2.288e+07  nan     nan     nan     7.329e-02  4.063e-01  -7.978e-01 
 2.265e+00  4.689e+02  1.926e+14  2.288e+07  nan     nan     nan     7.388e-02  4.075e-01  -8.148e-01 
 2.265e+00  4.689e+02  1.926e+14  2.288e+07  nan     nan     nan     7.215e-02  4.021e-01  -7.731e-01 
 2.265e+00  4.689e+02  1.926e+14  2.288e+07  nan     nan     nan     6.478e-02  3.575e-01  -7.102e-01 
 2.265e+00  4.689e+02  1.926e+14  2.288e+07  nan     nan     nan     6.588e-02  3.578e-01  -7.567e-01 
