 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.192e-04  4.000e+00  3.089e+10  8.642e+03  1.467e-01  2.092e-01  2.826e-01  1.467e-01  2.092e-01  2.826e-01 
 5.282e-04  4.000e+00  3.138e+10  9.457e+03  1.667e-01  2.312e-01  3.032e-01  1.667e-01  2.312e-01  3.032e-01 
 6.828e-04  4.000e+00  3.172e+10  9.999e+03  1.641e-01  2.293e-01  3.031e-01  1.641e-01  2.293e-01  3.031e-01 
 8.101e-04  4.000e+00  3.198e+10  1.040e+04  1.483e-01  2.108e-01  2.839e-01  1.483e-01  2.108e-01  2.839e-01 
 9.237e-04  4.000e+00  3.220e+10  1.071e+04  1.512e-01  2.155e-01  2.911e-01  1.512e-01  2.155e-01  2.911e-01 
 1.031e-03  4.000e+00  3.240e+10  1.099e+04  1.475e-01  2.144e-01  2.963e-01  1.475e-01  2.144e-01  2.963e-01 
 1.139e-03  4.000e+00  3.258e+10  1.125e+04  1.469e-01  2.142e-01  2.971e-01  1.469e-01  2.142e-01  2.971e-01 
 1.250e-03  4.000e+00  3.277e+10  1.150e+04  1.754e-01  2.418e-01  3.148e-01  1.754e-01  2.418e-01  3.148e-01 
 1.365e-03  4.000e+00  3.295e+10  1.175e+04  1.628e-01  2.247e-01  2.932e-01  1.628e-01  2.247e-01  2.932e-01 
 1.486e-03  4.000e+00  3.312e+10  1.199e+04  1.610e-01  2.246e-01  2.963e-01  1.610e-01  2.246e-01  2.963e-01 
 1.615e-03  4.000e+00  3.330e+10  1.224e+04  1.582e-01  2.230e-01  2.974e-01  1.582e-01  2.230e-01  2.974e-01 
 1.751e-03  4.000e+00  3.348e+10  1.249e+04  1.594e-01  2.249e-01  3.004e-01  1.594e-01  2.249e-01  3.004e-01 
 1.898e-03  4.000e+00  3.366e+10  1.275e+04  1.571e-01  2.237e-01  3.017e-01  1.571e-01  2.237e-01  3.017e-01 
 2.055e-03  4.000e+00  3.383e+10  1.301e+04  1.598e-01  2.280e-01  3.082e-01  1.598e-01  2.280e-01  3.082e-01 
 2.226e-03  4.000e+00  3.401e+10  1.327e+04  1.599e-01  2.323e-01  3.207e-01  1.599e-01  2.323e-01  3.207e-01 
 2.410e-03  4.000e+00  3.418e+10  1.353e+04  1.584e-01  2.328e-01  3.258e-01  1.584e-01  2.328e-01  3.258e-01 
 2.612e-03  4.000e+00  3.435e+10  1.380e+04  1.578e-01  2.323e-01  3.260e-01  1.578e-01  2.323e-01  3.260e-01 
 2.833e-03  4.000e+00  3.452e+10  1.406e+04  1.590e-01  2.347e-01  3.302e-01  1.590e-01  2.347e-01  3.302e-01 
 3.079e-03  3.999e+00  3.469e+10  1.433e+04  1.592e-01  2.385e-01  3.418e-01  1.592e-01  2.385e-01  3.418e-01 
