 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.192e-04  3.400e+00  2.720e+10  5.147e+03  1.505e-01  2.114e-01  2.824e-01  1.505e-01  2.114e-01  2.824e-01 
 5.341e-04  3.400e+00  2.759e+10  5.496e+03  1.537e-01  2.118e-01  2.772e-01  1.537e-01  2.118e-01  2.772e-01 
 6.948e-04  3.400e+00  2.787e+10  5.758e+03  1.527e-01  2.122e-01  2.803e-01  1.527e-01  2.122e-01  2.803e-01 
 8.279e-04  3.400e+00  2.809e+10  5.963e+03  1.503e-01  2.120e-01  2.844e-01  1.503e-01  2.120e-01  2.844e-01 
 9.475e-04  3.400e+00  2.828e+10  6.138e+03  1.501e-01  2.150e-01  2.938e-01  1.501e-01  2.150e-01  2.938e-01 
 1.061e-03  3.400e+00  2.846e+10  6.297e+03  1.498e-01  2.153e-01  2.956e-01  1.498e-01  2.153e-01  2.956e-01 
 1.173e-03  3.400e+00  2.863e+10  6.449e+03  1.470e-01  2.147e-01  3.005e-01  1.470e-01  2.147e-01  3.005e-01 
 1.285e-03  3.400e+00  2.879e+10  6.597e+03  1.637e-01  2.257e-01  2.953e-01  1.637e-01  2.257e-01  2.953e-01 
 1.400e-03  3.400e+00  2.895e+10  6.745e+03  1.637e-01  2.267e-01  2.982e-01  1.637e-01  2.267e-01  2.982e-01 
 1.518e-03  3.400e+00  2.910e+10  6.894e+03  1.631e-01  2.265e-01  2.987e-01  1.631e-01  2.265e-01  2.987e-01 
 1.640e-03  3.400e+00  2.926e+10  7.043e+03  1.625e-01  2.282e-01  3.048e-01  1.625e-01  2.282e-01  3.048e-01 
 1.767e-03  3.400e+00  2.941e+10  7.195e+03  1.632e-01  2.309e-01  3.110e-01  1.632e-01  2.309e-01  3.110e-01 
 1.900e-03  3.400e+00  2.957e+10  7.348e+03  1.631e-01  2.323e-01  3.153e-01  1.631e-01  2.323e-01  3.153e-01 
 2.039e-03  3.400e+00  2.972e+10  7.504e+03  1.612e-01  2.325e-01  3.203e-01  1.612e-01  2.325e-01  3.203e-01 
 2.186e-03  3.400e+00  2.987e+10  7.662e+03  1.610e-01  2.351e-01  3.286e-01  1.610e-01  2.351e-01  3.286e-01 
 2.341e-03  3.400e+00  3.002e+10  7.822e+03  1.615e-01  2.368e-01  3.329e-01  1.615e-01  2.368e-01  3.329e-01 
 2.505e-03  3.400e+00  3.018e+10  7.985e+03  1.993e-01  2.741e-01  3.577e-01  1.993e-01  2.741e-01  3.577e-01 
 2.679e-03  3.400e+00  3.033e+10  8.150e+03  1.775e-01  2.439e-01  3.181e-01  1.775e-01  2.439e-01  3.181e-01 
 2.865e-03  3.400e+00  3.048e+10  8.318e+03  1.768e-01  2.436e-01  3.185e-01  1.768e-01  2.436e-01  3.185e-01 
 3.064e-03  3.400e+00  3.063e+10  8.487e+03  1.746e-01  2.423e-01  3.193e-01  1.746e-01  2.423e-01  3.193e-01 
 3.278e-03  3.400e+00  3.078e+10  8.659e+03  1.806e-01  2.508e-01  3.308e-01  1.806e-01  2.508e-01  3.308e-01 
 3.510e-03  3.400e+00  3.093e+10  8.832e+03  1.772e-01  2.479e-01  3.296e-01  1.772e-01  2.479e-01  3.296e-01 
 3.761e-03  3.400e+00  3.108e+10  9.007e+03  1.784e-01  2.504e-01  3.343e-01  1.784e-01  2.504e-01  3.343e-01 
 4.037e-03  3.400e+00  3.122e+10  9.183e+03  1.802e-01  2.533e-01  3.385e-01  1.802e-01  2.533e-01  3.385e-01 
 4.340e-03  3.400e+00  3.136e+10  9.360e+03  1.806e-01  2.556e-01  3.442e-01  1.806e-01  2.556e-01  3.442e-01 
 4.678e-03  3.400e+00  3.150e+10  9.538e+03  1.790e-01  2.544e-01  3.443e-01  1.790e-01  2.544e-01  3.443e-01 
 5.057e-03  3.400e+00  3.164e+10  9.716e+03  1.783e-01  2.535e-01  3.434e-01  1.783e-01  2.535e-01  3.434e-01 
 5.483e-03  3.399e+00  3.177e+10  9.892e+03  1.776e-01  2.528e-01  3.426e-01  1.776e-01  2.528e-01  3.426e-01 
 5.963e-03  3.399e+00  3.189e+10  1.007e+04  1.770e-01  2.520e-01  3.417e-01  1.770e-01  2.520e-01  3.417e-01 
 6.503e-03  3.399e+00  3.200e+10  1.023e+04  1.764e-01  2.513e-01  3.410e-01  1.764e-01  2.513e-01  3.410e-01 
 7.111e-03  3.399e+00  3.210e+10  1.039e+04  1.759e-01  2.507e-01  3.402e-01  1.759e-01  2.507e-01  3.402e-01 
 7.794e-03  3.399e+00  3.219e+10  1.053e+04  1.754e-01  2.501e-01  3.397e-01  1.754e-01  2.501e-01  3.397e-01 
 8.563e-03  3.399e+00  3.226e+10  1.065e+04  1.768e-01  2.522e-01  3.428e-01  1.768e-01  2.522e-01  3.428e-01 
 9.427e-03  3.399e+00  3.231e+10  1.076e+04  1.729e-01  2.471e-01  3.364e-01  1.729e-01  2.471e-01  3.364e-01 
