 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.192e-04  1.400e+01  7.695e+10  2.477e+05  1.205e-01  1.923e-01  2.744e-01  1.205e-01  1.923e-01  2.744e-01 
 6.771e-04  1.399e+01  7.729e+10  2.507e+05  1.162e-01  1.900e-01  2.787e-01  1.162e-01  1.900e-01  2.787e-01 
 1.080e-03  1.399e+01  7.744e+10  2.536e+05  1.172e-01  1.938e-01  2.881e-01  1.172e-01  1.938e-01  2.881e-01 
 1.533e-03  1.399e+01  7.744e+10  2.559e+05  1.381e-01  2.155e-01  3.000e-01  1.381e-01  2.155e-01  3.000e-01 
 2.042e-03  1.398e+01  7.733e+10  2.578e+05  1.360e-01  2.143e-01  3.015e-01  1.360e-01  2.143e-01  3.015e-01 
 2.616e-03  1.398e+01  7.714e+10  2.591e+05  1.283e-01  2.029e-01  2.864e-01  1.283e-01  2.029e-01  2.864e-01 
 3.261e-03  1.397e+01  7.691e+10  2.599e+05  1.294e-01  2.051e-01  2.902e-01  1.294e-01  2.051e-01  2.902e-01 
 3.986e-03  1.397e+01  7.666e+10  2.604e+05  1.313e-01  2.086e-01  2.960e-01  1.313e-01  2.086e-01  2.960e-01 
 4.803e-03  1.396e+01  7.641e+10  2.606e+05  1.302e-01  2.091e-01  3.003e-01  1.302e-01  2.091e-01  3.003e-01 
 5.721e-03  1.395e+01  7.617e+10  2.606e+05  1.323e-01  2.133e-01  3.076e-01  1.323e-01  2.133e-01  3.076e-01 
 6.754e-03  1.394e+01  7.595e+10  2.606e+05  1.326e-01  2.138e-01  3.087e-01  1.326e-01  2.138e-01  3.087e-01 
 7.917e-03  1.393e+01  7.579e+10  2.604e+05  1.322e-01  2.162e-01  3.171e-01  1.322e-01  2.162e-01  3.171e-01 
 9.224e-03  1.392e+01  7.565e+10  2.602e+05  1.331e-01  2.212e-01  3.306e-01  1.331e-01  2.212e-01  3.306e-01 
 1.064e-02  1.391e+01  7.556e+10  2.600e+05  1.340e-01  2.244e-01  3.386e-01  1.340e-01  2.244e-01  3.386e-01 
