 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1      lam_g2     lam_b2     lam_h2    
 5.391e-01  3.491e+01  5.128e+11  1.748e+05  1.337e-01  1.975e-01  2.699e-01   1.337e-01  1.975e-01  2.699e-01 
 5.513e-01  3.491e+01  5.133e+11  1.751e+05  1.256e-01  1.847e-01  2.512e-01   1.256e-01  1.847e-01  2.512e-01 
 5.635e-01  3.491e+01  5.139e+11  1.753e+05  1.255e-01  1.846e-01  2.511e-01   1.255e-01  1.846e-01  2.511e-01 
 5.757e-01  3.491e+01  5.144e+11  1.755e+05  1.254e-01  1.845e-01  2.511e-01   1.254e-01  1.845e-01  2.511e-01 
 5.879e-01  3.491e+01  5.149e+11  1.758e+05  1.352e-01  2.001e-01  2.741e-01   1.352e-01  2.001e-01  2.741e-01 
 6.001e-01  3.490e+01  5.154e+11  1.760e+05  1.351e-01  2.001e-01  2.742e-01   1.351e-01  2.001e-01  2.742e-01 
 6.122e-01  3.490e+01  5.159e+11  1.762e+05  1.333e-01  1.971e-01  2.698e-01   1.333e-01  1.971e-01  2.698e-01 
 6.242e-01  3.490e+01  5.165e+11  1.765e+05  1.332e-01  1.971e-01  2.698e-01   1.332e-01  1.971e-01  2.698e-01 
 6.363e-01  3.490e+01  5.170e+11  1.767e+05  1.349e-01  2.000e-01  2.741e-01   1.349e-01  2.000e-01  2.741e-01 
 6.483e-01  3.490e+01  5.175e+11  1.769e+05  1.322e-01  1.956e-01  2.676e-01   1.322e-01  1.956e-01  2.676e-01 
 6.604e-01  3.489e+01  5.180e+11  1.771e+05  1.347e-01  1.998e-01  2.740e-01   1.347e-01  1.998e-01  2.740e-01 
 6.724e-01  3.489e+01  5.185e+11  1.774e+05  1.336e-01  1.980e-01  2.713e-01   1.336e-01  1.980e-01  2.713e-01 
 6.844e-01  3.489e+01  5.190e+11  1.776e+05  1.327e-01  1.966e-01  2.693e-01   1.327e-01  1.966e-01  2.693e-01 
 6.963e-01  3.489e+01  5.195e+11  1.778e+05  1.250e-01  1.844e-01  2.513e-01   1.250e-01  1.844e-01  2.513e-01 
 7.082e-01  3.488e+01  5.200e+11  1.781e+05  1.250e-01  1.843e-01  2.513e-01   1.250e-01  1.843e-01  2.513e-01 
 7.201e-01  3.488e+01  5.205e+11  1.783e+05  1.249e-01  1.843e-01  2.514e-01   1.249e-01  1.843e-01  2.514e-01 
 7.320e-01  3.488e+01  5.210e+11  1.785e+05  1.249e-01  1.843e-01  2.514e-01   1.249e-01  1.843e-01  2.514e-01 
