 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 2.130e+00  1.400e+01  2.517e+11  1.806e+04  1.437e-01  2.001e-01  2.659e-01  1.437e-01  2.001e-01  2.659e-01 
 2.164e+00  1.400e+01  2.519e+11  1.809e+04  1.408e-01  1.961e-01  2.606e-01  1.408e-01  1.961e-01  2.606e-01 
 2.198e+00  1.400e+01  2.522e+11  1.812e+04  1.407e-01  1.960e-01  2.606e-01  1.407e-01  1.960e-01  2.606e-01 
 2.232e+00  1.400e+01  2.524e+11  1.814e+04  1.407e-01  1.959e-01  2.606e-01  1.407e-01  1.959e-01  2.606e-01 
 2.266e+00  1.400e+01  2.526e+11  1.817e+04  1.406e-01  1.959e-01  2.605e-01  1.406e-01  1.959e-01  2.605e-01 
 2.300e+00  1.400e+01  2.529e+11  1.820e+04  1.406e-01  1.958e-01  2.605e-01  1.406e-01  1.958e-01  2.605e-01 
 2.333e+00  1.400e+01  2.531e+11  1.823e+04  1.405e-01  1.958e-01  2.604e-01  1.405e-01  1.958e-01  2.604e-01 
 2.367e+00  1.400e+01  2.533e+11  1.826e+04  1.404e-01  1.957e-01  2.604e-01  1.404e-01  1.957e-01  2.604e-01 
 2.400e+00  1.400e+01  2.536e+11  1.829e+04  1.404e-01  1.956e-01  2.604e-01  1.404e-01  1.956e-01  2.604e-01 
 2.434e+00  1.400e+01  2.538e+11  1.832e+04  1.403e-01  1.956e-01  2.603e-01  1.403e-01  1.956e-01  2.603e-01 
 2.467e+00  1.400e+01  2.540e+11  1.835e+04  1.402e-01  1.955e-01  2.603e-01  1.402e-01  1.955e-01  2.603e-01 
 2.500e+00  1.400e+01  2.543e+11  1.838e+04  1.402e-01  1.955e-01  2.602e-01  1.402e-01  1.955e-01  2.602e-01 
 2.534e+00  1.400e+01  2.545e+11  1.841e+04  1.401e-01  1.954e-01  2.602e-01  1.401e-01  1.954e-01  2.602e-01 
 2.567e+00  1.400e+01  2.547e+11  1.844e+04  1.400e-01  1.954e-01  2.602e-01  1.400e-01  1.954e-01  2.602e-01 
 2.600e+00  1.400e+01  2.550e+11  1.846e+04  1.400e-01  1.953e-01  2.601e-01  1.400e-01  1.953e-01  2.601e-01 
 2.633e+00  1.400e+01  2.552e+11  1.849e+04  1.399e-01  1.952e-01  2.601e-01  1.399e-01  1.952e-01  2.601e-01 
 2.666e+00  1.400e+01  2.555e+11  1.852e+04  1.399e-01  1.952e-01  2.601e-01  1.399e-01  1.952e-01  2.601e-01 
 2.699e+00  1.400e+01  2.557e+11  1.855e+04  1.398e-01  1.951e-01  2.600e-01  1.398e-01  1.951e-01  2.600e-01 
 2.732e+00  1.400e+01  2.559e+11  1.858e+04  1.397e-01  1.951e-01  2.600e-01  1.397e-01  1.951e-01  2.600e-01 
 2.765e+00  1.400e+01  2.562e+11  1.861e+04  1.397e-01  1.950e-01  2.599e-01  1.397e-01  1.950e-01  2.599e-01 
 2.797e+00  1.400e+01  2.564e+11  1.864e+04  1.396e-01  1.949e-01  2.599e-01  1.396e-01  1.949e-01  2.599e-01 
 2.830e+00  1.400e+01  2.566e+11  1.867e+04  1.395e-01  1.949e-01  2.599e-01  1.395e-01  1.949e-01  2.599e-01 
 2.863e+00  1.400e+01  2.569e+11  1.870e+04  1.395e-01  1.948e-01  2.598e-01  1.395e-01  1.948e-01  2.598e-01 
 2.895e+00  1.400e+01  2.571e+11  1.873e+04  1.394e-01  1.948e-01  2.598e-01  1.394e-01  1.948e-01  2.598e-01 
 2.928e+00  1.400e+01  2.574e+11  1.876e+04  1.389e-01  1.944e-01  2.597e-01  1.389e-01  1.944e-01  2.597e-01 
 2.960e+00  1.400e+01  2.576e+11  1.879e+04  1.389e-01  1.944e-01  2.597e-01  1.389e-01  1.944e-01  2.597e-01 
 2.992e+00  1.400e+01  2.578e+11  1.882e+04  1.388e-01  1.943e-01  2.596e-01  1.388e-01  1.943e-01  2.596e-01 
 3.025e+00  1.400e+01  2.581e+11  1.885e+04  1.388e-01  1.942e-01  2.596e-01  1.388e-01  1.942e-01  2.596e-01 
 3.057e+00  1.400e+01  2.583e+11  1.888e+04  1.387e-01  1.942e-01  2.596e-01  1.387e-01  1.942e-01  2.596e-01 
 3.089e+00  1.400e+01  2.586e+11  1.890e+04  1.386e-01  1.941e-01  2.595e-01  1.386e-01  1.941e-01  2.595e-01 
 3.120e+00  1.400e+01  2.588e+11  1.893e+04  1.386e-01  1.940e-01  2.595e-01  1.386e-01  1.940e-01  2.595e-01 
 3.152e+00  1.400e+01  2.590e+11  1.896e+04  1.385e-01  1.940e-01  2.595e-01  1.385e-01  1.940e-01  2.595e-01 
 3.184e+00  1.400e+01  2.593e+11  1.899e+04  1.384e-01  1.939e-01  2.594e-01  1.384e-01  1.939e-01  2.594e-01 
 3.216e+00  1.400e+01  2.595e+11  1.902e+04  1.384e-01  1.939e-01  2.594e-01  1.384e-01  1.939e-01  2.594e-01 
 3.247e+00  1.400e+01  2.598e+11  1.905e+04  1.383e-01  1.938e-01  2.594e-01  1.383e-01  1.938e-01  2.594e-01 
 3.279e+00  1.400e+01  2.600e+11  1.908e+04  1.382e-01  1.936e-01  2.591e-01  1.382e-01  1.936e-01  2.591e-01 
 3.311e+00  1.400e+01  2.603e+11  1.911e+04  1.381e-01  1.936e-01  2.591e-01  1.381e-01  1.936e-01  2.591e-01 
 3.342e+00  1.400e+01  2.605e+11  1.914e+04  1.381e-01  1.935e-01  2.590e-01  1.381e-01  1.935e-01  2.590e-01 
 3.374e+00  1.400e+01  2.607e+11  1.917e+04  1.380e-01  1.935e-01  2.590e-01  1.380e-01  1.935e-01  2.590e-01 
 3.405e+00  1.400e+01  2.610e+11  1.920e+04  1.380e-01  1.934e-01  2.590e-01  1.380e-01  1.934e-01  2.590e-01 
 3.436e+00  1.400e+01  2.612e+11  1.923e+04  1.379e-01  1.933e-01  2.589e-01  1.379e-01  1.933e-01  2.589e-01 
 3.468e+00  1.400e+01  2.615e+11  1.926e+04  1.378e-01  1.933e-01  2.589e-01  1.378e-01  1.933e-01  2.589e-01 
 3.499e+00  1.400e+01  2.617e+11  1.929e+04  1.368e-01  1.930e-01  2.604e-01  1.368e-01  1.930e-01  2.604e-01 
 3.530e+00  1.400e+01  2.620e+11  1.932e+04  1.367e-01  1.930e-01  2.604e-01  1.367e-01  1.930e-01  2.604e-01 
 3.561e+00  1.400e+01  2.622e+11  1.935e+04  1.367e-01  1.929e-01  2.604e-01  1.367e-01  1.929e-01  2.604e-01 
 3.592e+00  1.400e+01  2.624e+11  1.938e+04  1.366e-01  1.929e-01  2.603e-01  1.366e-01  1.929e-01  2.603e-01 
 3.622e+00  1.400e+01  2.627e+11  1.941e+04  1.365e-01  1.928e-01  2.603e-01  1.365e-01  1.928e-01  2.603e-01 
 3.653e+00  1.400e+01  2.629e+11  1.944e+04  1.365e-01  1.927e-01  2.602e-01  1.365e-01  1.927e-01  2.602e-01 
 3.683e+00  1.400e+01  2.632e+11  1.946e+04  1.364e-01  1.927e-01  2.602e-01  1.364e-01  1.927e-01  2.602e-01 
 3.714e+00  1.400e+01  2.634e+11  1.949e+04  1.363e-01  1.926e-01  2.602e-01  1.363e-01  1.926e-01  2.602e-01 
 3.744e+00  1.400e+01  2.637e+11  1.952e+04  1.363e-01  1.926e-01  2.601e-01  1.363e-01  1.926e-01  2.601e-01 
 3.774e+00  1.400e+01  2.639e+11  1.955e+04  1.362e-01  1.925e-01  2.601e-01  1.362e-01  1.925e-01  2.601e-01 
 3.804e+00  1.400e+01  2.642e+11  1.958e+04  1.362e-01  1.925e-01  2.600e-01  1.362e-01  1.925e-01  2.600e-01 
 3.834e+00  1.400e+01  2.644e+11  1.961e+04  1.361e-01  1.924e-01  2.600e-01  1.361e-01  1.924e-01  2.600e-01 
 3.864e+00  1.400e+01  2.647e+11  1.964e+04  1.360e-01  1.924e-01  2.600e-01  1.360e-01  1.924e-01  2.600e-01 
 3.894e+00  1.400e+01  2.649e+11  1.967e+04  1.360e-01  1.923e-01  2.599e-01  1.360e-01  1.923e-01  2.599e-01 
 3.924e+00  1.400e+01  2.651e+11  1.970e+04  1.360e-01  1.923e-01  2.601e-01  1.360e-01  1.923e-01  2.601e-01 
 3.954e+00  1.400e+01  2.654e+11  1.973e+04  1.359e-01  1.923e-01  2.601e-01  1.359e-01  1.923e-01  2.601e-01 
 3.984e+00  1.400e+01  2.656e+11  1.976e+04  1.359e-01  1.922e-01  2.600e-01  1.359e-01  1.922e-01  2.600e-01 
 4.014e+00  1.400e+01  2.659e+11  1.979e+04  1.358e-01  1.922e-01  2.600e-01  1.358e-01  1.922e-01  2.600e-01 
