 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 1.502e+00  1.800e+01  2.925e+11  3.579e+04  1.228e-01  1.781e-01  2.462e-01  1.228e-01  1.781e-01  2.462e-01 
 1.527e+00  1.800e+01  2.928e+11  3.585e+04  1.214e-01  1.761e-01  2.435e-01  1.214e-01  1.761e-01  2.435e-01 
 1.551e+00  1.800e+01  2.930e+11  3.591e+04  1.227e-01  1.779e-01  2.461e-01  1.227e-01  1.779e-01  2.461e-01 
 1.575e+00  1.800e+01  2.933e+11  3.596e+04  1.227e-01  1.779e-01  2.461e-01  1.227e-01  1.779e-01  2.461e-01 
 1.599e+00  1.800e+01  2.936e+11  3.602e+04  1.226e-01  1.778e-01  2.461e-01  1.226e-01  1.778e-01  2.461e-01 
 1.623e+00  1.800e+01  2.938e+11  3.608e+04  1.225e-01  1.778e-01  2.460e-01  1.225e-01  1.778e-01  2.460e-01 
 1.647e+00  1.800e+01  2.941e+11  3.614e+04  1.225e-01  1.777e-01  2.460e-01  1.225e-01  1.777e-01  2.460e-01 
 1.671e+00  1.800e+01  2.944e+11  3.619e+04  1.224e-01  1.777e-01  2.460e-01  1.224e-01  1.777e-01  2.460e-01 
 1.695e+00  1.800e+01  2.947e+11  3.625e+04  1.224e-01  1.776e-01  2.459e-01  1.224e-01  1.776e-01  2.459e-01 
 1.719e+00  1.800e+01  2.949e+11  3.631e+04  1.223e-01  1.776e-01  2.459e-01  1.223e-01  1.776e-01  2.459e-01 
 1.743e+00  1.800e+01  2.952e+11  3.636e+04  1.222e-01  1.775e-01  2.459e-01  1.222e-01  1.775e-01  2.459e-01 
 1.767e+00  1.800e+01  2.955e+11  3.642e+04  1.222e-01  1.774e-01  2.458e-01  1.222e-01  1.774e-01  2.458e-01 
 1.791e+00  1.800e+01  2.957e+11  3.648e+04  1.220e-01  1.773e-01  2.458e-01  1.220e-01  1.773e-01  2.458e-01 
 1.814e+00  1.800e+01  2.960e+11  3.654e+04  1.219e-01  1.772e-01  2.458e-01  1.219e-01  1.772e-01  2.458e-01 
 1.838e+00  1.800e+01  2.963e+11  3.659e+04  1.219e-01  1.772e-01  2.457e-01  1.219e-01  1.772e-01  2.457e-01 
 1.862e+00  1.800e+01  2.966e+11  3.665e+04  1.218e-01  1.771e-01  2.457e-01  1.218e-01  1.771e-01  2.457e-01 
 1.885e+00  1.800e+01  2.968e+11  3.671e+04  1.239e-01  1.803e-01  2.504e-01  1.239e-01  1.803e-01  2.504e-01 
 1.909e+00  1.800e+01  2.971e+11  3.677e+04  1.231e-01  1.804e-01  2.524e-01  1.231e-01  1.804e-01  2.524e-01 
 1.932e+00  1.800e+01  2.974e+11  3.682e+04  1.231e-01  1.803e-01  2.524e-01  1.231e-01  1.803e-01  2.524e-01 
