 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1      lam_g2     lam_b2     lam_h2     
 4.365e-01  6.994e+01  6.255e+11  7.170e+05  1.370e-01  2.128e-01  2.942e-01   1.370e-01  2.128e-01  2.942e-01  
 4.437e-01  6.994e+01  6.260e+11  7.178e+05  1.369e-01  2.127e-01  2.942e-01   1.369e-01  2.127e-01  2.942e-01  
 4.510e-01  6.994e+01  6.266e+11  7.186e+05  1.368e-01  2.127e-01  2.942e-01   1.368e-01  2.127e-01  2.942e-01  
 4.582e-01  6.994e+01  6.271e+11  7.193e+05  1.353e-01  2.100e-01  2.901e-01   1.353e-01  2.100e-01  2.901e-01  
 4.655e-01  6.994e+01  6.276e+11  7.201e+05  1.352e-01  2.145e-01  3.032e-01   1.352e-01  2.145e-01  3.032e-01  
 4.727e-01  6.994e+01  6.282e+11  7.209e+05  1.330e-01  2.106e-01  2.969e-01   1.330e-01  2.106e-01  2.969e-01  
 4.799e-01  6.994e+01  6.287e+11  7.217e+05  1.343e-01  2.129e-01  3.009e-01   1.343e-01  2.129e-01  3.009e-01  
 4.871e-01  6.994e+01  6.292e+11  7.225e+05  1.348e-01  2.141e-01  3.028e-01   1.348e-01  2.141e-01  3.028e-01  
 4.943e-01  6.994e+01  6.298e+11  7.233e+05  1.341e-01  2.127e-01  3.007e-01   1.341e-01  2.127e-01  3.007e-01  
 5.015e-01  6.994e+01  6.303e+11  7.241e+05  1.321e-01  2.117e-01  3.025e-01   1.321e-01  2.117e-01  3.025e-01  
 5.087e-01  6.993e+01  6.308e+11  7.248e+05  1.327e-01  2.129e-01  3.045e-01   1.327e-01  2.129e-01  3.045e-01  
 5.158e-01  6.993e+01  6.314e+11  7.256e+05  1.319e-01  2.115e-01  3.023e-01   1.319e-01  2.115e-01  3.023e-01  
 5.229e-01  6.993e+01  6.319e+11  7.264e+05  1.318e-01  2.114e-01  3.023e-01   1.318e-01  2.114e-01  3.023e-01  
 5.300e-01  6.993e+01  6.324e+11  7.272e+05  1.317e-01  2.113e-01  3.021e-01   1.317e-01  2.113e-01  3.021e-01  
 5.371e-01  6.993e+01  6.330e+11  7.279e+05  1.317e-01  2.113e-01  3.021e-01   1.317e-01  2.113e-01  3.021e-01  
 5.442e-01  6.993e+01  6.335e+11  7.287e+05  1.316e-01  2.112e-01  3.021e-01   1.316e-01  2.112e-01  3.021e-01  
 5.512e-01  6.993e+01  6.341e+11  7.295e+05  1.301e-01  2.085e-01  2.978e-01   1.301e-01  2.085e-01  2.978e-01  
