 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.332e-02  7.981e+01  8.989e+11  8.911e+05  1.257e-01  1.982e-01  2.758e-01  1.257e-01  1.982e-01  2.758e-01 
 3.945e-02  7.978e+01  9.019e+11  8.913e+05  1.243e-01  1.976e-01  2.772e-01  1.243e-01  1.976e-01  2.772e-01 
 4.586e-02  7.974e+01  9.047e+11  8.915e+05  1.242e-01  1.974e-01  2.770e-01  1.242e-01  1.974e-01  2.770e-01 
 5.243e-02  7.971e+01  9.074e+11  8.917e+05  1.203e-01  1.899e-01  2.646e-01  1.203e-01  1.899e-01  2.646e-01 
 5.909e-02  7.967e+01  9.100e+11  8.919e+05  1.198e-01  1.891e-01  2.633e-01  1.198e-01  1.891e-01  2.633e-01 
 6.581e-02  7.963e+01  9.124e+11  8.921e+05  1.178e-01  1.859e-01  2.589e-01  1.178e-01  1.859e-01  2.589e-01 
 7.255e-02  7.960e+01  9.148e+11  8.924e+05  1.194e-01  1.887e-01  2.630e-01  1.194e-01  1.887e-01  2.630e-01 
 7.930e-02  7.956e+01  9.170e+11  8.926e+05  1.231e-01  1.959e-01  2.751e-01  1.231e-01  1.959e-01  2.751e-01 
 8.606e-02  7.952e+01  9.191e+11  8.928e+05  1.231e-01  1.960e-01  2.754e-01  1.231e-01  1.960e-01  2.754e-01 
 9.282e-02  7.949e+01  9.212e+11  8.930e+05  1.231e-01  1.960e-01  2.754e-01  1.231e-01  1.960e-01  2.754e-01 
 9.959e-02  7.945e+01  9.232e+11  8.933e+05  1.222e-01  1.950e-01  2.747e-01  1.222e-01  1.950e-01  2.747e-01 
 1.064e-01  7.941e+01  9.251e+11  8.935e+05  1.217e-01  1.941e-01  2.732e-01  1.217e-01  1.941e-01  2.732e-01 
 1.132e-01  7.938e+01  9.269e+11  8.938e+05  1.213e-01  1.934e-01  2.721e-01  1.213e-01  1.934e-01  2.721e-01 
 1.199e-01  7.934e+01  9.287e+11  8.940e+05  1.210e-01  1.930e-01  2.715e-01  1.210e-01  1.930e-01  2.715e-01 
 1.267e-01  7.930e+01  9.305e+11  8.943e+05  1.195e-01  1.902e-01  2.670e-01  1.195e-01  1.902e-01  2.670e-01 
 1.335e-01  7.927e+01  9.322e+11  8.945e+05  1.210e-01  1.931e-01  2.718e-01  1.210e-01  1.931e-01  2.718e-01 
 1.403e-01  7.923e+01  9.339e+11  8.948e+05  1.209e-01  1.931e-01  2.720e-01  1.209e-01  1.931e-01  2.720e-01 
 1.470e-01  7.919e+01  9.355e+11  8.950e+05  1.142e-01  1.837e-01  2.608e-01  1.142e-01  1.837e-01  2.608e-01 
 1.538e-01  7.915e+01  9.371e+11  8.953e+05  1.142e-01  1.838e-01  2.611e-01  1.142e-01  1.838e-01  2.611e-01 
 1.606e-01  7.912e+01  9.387e+11  8.955e+05  1.133e-01  1.821e-01  2.581e-01  1.133e-01  1.821e-01  2.581e-01 
 1.673e-01  7.908e+01  9.403e+11  8.958e+05  1.162e-01  1.902e-01  2.752e-01  1.162e-01  1.902e-01  2.752e-01 
 1.741e-01  7.904e+01  9.418e+11  8.960e+05  1.126e-01  1.829e-01  2.624e-01  1.126e-01  1.829e-01  2.624e-01 
 1.808e-01  7.900e+01  9.433e+11  8.963e+05  1.115e-01  1.809e-01  2.590e-01  1.115e-01  1.809e-01  2.590e-01 
 1.875e-01  7.897e+01  9.448e+11  8.965e+05  1.113e-01  1.806e-01  2.587e-01  1.113e-01  1.806e-01  2.587e-01 
 1.943e-01  7.893e+01  9.462e+11  8.968e+05  1.114e-01  1.808e-01  2.591e-01  1.114e-01  1.808e-01  2.591e-01 
 2.010e-01  7.889e+01  9.477e+11  8.970e+05  1.117e-01  1.815e-01  2.602e-01  1.117e-01  1.815e-01  2.602e-01 
 2.077e-01  7.885e+01  9.491e+11  8.973e+05  1.089e-01  1.795e-01  2.615e-01  1.089e-01  1.795e-01  2.615e-01 
 2.144e-01  7.881e+01  9.505e+11  8.975e+05  1.089e-01  1.796e-01  2.619e-01  1.089e-01  1.796e-01  2.619e-01 
 2.211e-01  7.878e+01  9.519e+11  8.978e+05  1.105e-01  1.794e-01  2.568e-01  1.105e-01  1.794e-01  2.568e-01 
 2.278e-01  7.874e+01  9.532e+11  8.980e+05  1.081e-01  1.782e-01  2.596e-01  1.081e-01  1.782e-01  2.596e-01 
 2.345e-01  7.870e+01  9.546e+11  8.983e+05  1.093e-01  1.806e-01  2.639e-01  1.093e-01  1.806e-01  2.639e-01 
 2.412e-01  7.866e+01  9.560e+11  8.986e+05  1.126e-01  1.876e-01  2.766e-01  1.126e-01  1.876e-01  2.766e-01 
 2.479e-01  7.863e+01  9.573e+11  8.988e+05  1.090e-01  1.801e-01  2.632e-01  1.090e-01  1.801e-01  2.632e-01 
 2.546e-01  7.859e+01  9.587e+11  8.991e+05  1.094e-01  1.810e-01  2.648e-01  1.094e-01  1.810e-01  2.648e-01 
 2.612e-01  7.855e+01  9.600e+11  8.993e+05  1.089e-01  1.801e-01  2.633e-01  1.089e-01  1.801e-01  2.633e-01 
 2.679e-01  7.851e+01  9.613e+11  8.996e+05  1.072e-01  1.789e-01  2.643e-01  1.072e-01  1.789e-01  2.643e-01 
 2.746e-01  7.847e+01  9.626e+11  8.998e+05  1.078e-01  1.802e-01  2.667e-01  1.078e-01  1.802e-01  2.667e-01 
 2.812e-01  7.844e+01  9.640e+11  9.001e+05  1.078e-01  1.803e-01  2.670e-01  1.078e-01  1.803e-01  2.670e-01 
 2.878e-01  7.840e+01  9.652e+11  9.003e+05  1.078e-01  1.803e-01  2.670e-01  1.078e-01  1.803e-01  2.670e-01 
 2.944e-01  7.836e+01  9.665e+11  9.006e+05  1.071e-01  1.791e-01  2.649e-01  1.071e-01  1.791e-01  2.649e-01 
 3.010e-01  7.832e+01  9.678e+11  9.009e+05  1.067e-01  1.782e-01  2.634e-01  1.067e-01  1.782e-01  2.634e-01 
 3.077e-01  7.828e+01  9.691e+11  9.011e+05  1.067e-01  1.782e-01  2.636e-01  1.067e-01  1.782e-01  2.636e-01 
 3.142e-01  7.825e+01  9.704e+11  9.014e+05  1.061e-01  1.772e-01  2.617e-01  1.061e-01  1.772e-01  2.617e-01 
 3.208e-01  7.821e+01  9.717e+11  9.016e+05  1.080e-01  1.812e-01  2.690e-01  1.080e-01  1.812e-01  2.690e-01 
 3.274e-01  7.817e+01  9.729e+11  9.019e+05  1.053e-01  1.756e-01  2.590e-01  1.053e-01  1.756e-01  2.590e-01 
 3.340e-01  7.813e+01  9.742e+11  9.021e+05  1.070e-01  1.791e-01  2.654e-01  1.070e-01  1.791e-01  2.654e-01 
