 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1      lam_g2     lam_b2     lam_h2    
 1.471e+00  1.800e+01  3.074e+11  3.549e+04  1.238e-01  1.797e-01  2.488e-01   1.238e-01  1.797e-01  2.488e-01 
 1.495e+00  1.800e+01  3.076e+11  3.555e+04  1.238e-01  1.797e-01  2.488e-01   1.238e-01  1.797e-01  2.488e-01 
 1.520e+00  1.800e+01  3.079e+11  3.561e+04  1.237e-01  1.796e-01  2.487e-01   1.237e-01  1.796e-01  2.487e-01 
 1.544e+00  1.800e+01  3.082e+11  3.566e+04  1.215e-01  1.763e-01  2.440e-01   1.215e-01  1.763e-01  2.440e-01 
 1.568e+00  1.800e+01  3.085e+11  3.572e+04  1.214e-01  1.763e-01  2.440e-01   1.214e-01  1.763e-01  2.440e-01 
 1.593e+00  1.800e+01  3.088e+11  3.578e+04  1.214e-01  1.762e-01  2.440e-01   1.214e-01  1.762e-01  2.440e-01 
 1.617e+00  1.800e+01  3.091e+11  3.583e+04  1.234e-01  1.793e-01  2.485e-01   1.234e-01  1.793e-01  2.485e-01 
 1.641e+00  1.800e+01  3.094e+11  3.589e+04  1.234e-01  1.793e-01  2.485e-01   1.234e-01  1.793e-01  2.485e-01 
 1.665e+00  1.800e+01  3.096e+11  3.595e+04  1.233e-01  1.792e-01  2.484e-01   1.233e-01  1.792e-01  2.484e-01 
 1.689e+00  1.800e+01  3.099e+11  3.600e+04  1.233e-01  1.792e-01  2.484e-01   1.233e-01  1.792e-01  2.484e-01 
 1.713e+00  1.800e+01  3.102e+11  3.606e+04  1.232e-01  1.791e-01  2.484e-01   1.232e-01  1.791e-01  2.484e-01 
 1.737e+00  1.800e+01  3.105e+11  3.612e+04  1.231e-01  1.790e-01  2.483e-01   1.231e-01  1.790e-01  2.483e-01 
 1.761e+00  1.800e+01  3.108e+11  3.617e+04  1.224e-01  1.790e-01  2.499e-01   1.224e-01  1.790e-01  2.499e-01 
 1.785e+00  1.800e+01  3.111e+11  3.623e+04  1.223e-01  1.789e-01  2.499e-01   1.223e-01  1.789e-01  2.499e-01 
 1.809e+00  1.800e+01  3.114e+11  3.629e+04  1.189e-01  1.737e-01  2.425e-01   1.189e-01  1.737e-01  2.425e-01 
 1.833e+00  1.800e+01  3.117e+11  3.634e+04  1.188e-01  1.737e-01  2.424e-01   1.188e-01  1.737e-01  2.424e-01 
 1.856e+00  1.800e+01  3.120e+11  3.640e+04  1.187e-01  1.736e-01  2.424e-01   1.187e-01  1.736e-01  2.424e-01 
 1.880e+00  1.800e+01  3.122e+11  3.646e+04  1.187e-01  1.736e-01  2.424e-01   1.187e-01  1.736e-01  2.424e-01 
 1.903e+00  1.800e+01  3.125e+11  3.651e+04  1.186e-01  1.735e-01  2.423e-01   1.186e-01  1.735e-01  2.423e-01 
 1.927e+00  1.800e+01  3.128e+11  3.657e+04  1.186e-01  1.734e-01  2.423e-01   1.186e-01  1.734e-01  2.423e-01 
 1.950e+00  1.800e+01  3.131e+11  3.662e+04  1.219e-01  1.785e-01  2.497e-01   1.219e-01  1.785e-01  2.497e-01 
 1.973e+00  1.800e+01  3.134e+11  3.668e+04  1.219e-01  1.785e-01  2.497e-01   1.219e-01  1.785e-01  2.497e-01 
 1.997e+00  1.800e+01  3.137e+11  3.674e+04  1.218e-01  1.784e-01  2.496e-01   1.218e-01  1.784e-01  2.496e-01 
 2.020e+00  1.800e+01  3.140e+11  3.679e+04  1.217e-01  1.784e-01  2.496e-01   1.217e-01  1.784e-01  2.496e-01 
 2.043e+00  1.800e+01  3.143e+11  3.685e+04  1.183e-01  1.732e-01  2.421e-01   1.183e-01  1.732e-01  2.421e-01 
 2.066e+00  1.800e+01  3.146e+11  3.691e+04  1.182e-01  1.731e-01  2.421e-01   1.182e-01  1.731e-01  2.421e-01 
 2.089e+00  1.800e+01  3.149e+11  3.696e+04  1.182e-01  1.731e-01  2.421e-01   1.182e-01  1.731e-01  2.421e-01 
 2.112e+00  1.800e+01  3.152e+11  3.702e+04  1.181e-01  1.730e-01  2.420e-01   1.181e-01  1.730e-01  2.420e-01 
 2.136e+00  1.800e+01  3.154e+11  3.708e+04  1.181e-01  1.730e-01  2.420e-01   1.181e-01  1.730e-01  2.420e-01 
 2.159e+00  1.800e+01  3.157e+11  3.713e+04  1.180e-01  1.729e-01  2.420e-01   1.180e-01  1.729e-01  2.420e-01 
 2.182e+00  1.800e+01  3.160e+11  3.719e+04  1.192e-01  1.747e-01  2.445e-01   1.192e-01  1.747e-01  2.445e-01 
 2.204e+00  1.799e+01  3.163e+11  3.725e+04  1.191e-01  1.746e-01  2.445e-01   1.191e-01  1.746e-01  2.445e-01 
 2.227e+00  1.799e+01  3.166e+11  3.731e+04  1.191e-01  1.746e-01  2.444e-01   1.191e-01  1.746e-01  2.444e-01 
 2.250e+00  1.799e+01  3.169e+11  3.736e+04  1.190e-01  1.745e-01  2.444e-01   1.190e-01  1.745e-01  2.444e-01 
 2.273e+00  1.799e+01  3.172e+11  3.742e+04  1.189e-01  1.744e-01  2.443e-01   1.189e-01  1.744e-01  2.443e-01 
 2.296e+00  1.799e+01  3.175e+11  3.748e+04  1.189e-01  1.744e-01  2.443e-01   1.189e-01  1.744e-01  2.443e-01 
 2.318e+00  1.799e+01  3.178e+11  3.753e+04  1.188e-01  1.744e-01  2.443e-01   1.188e-01  1.744e-01  2.443e-01 
 2.341e+00  1.799e+01  3.181e+11  3.759e+04  1.191e-01  1.747e-01  2.448e-01   1.191e-01  1.747e-01  2.448e-01 
