 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.489e+00  1.000e+01  2.155e+11  6.719e+03  1.201e-01  1.697e-01  2.313e-01  1.201e-01  1.697e-01  2.313e-01 
 3.546e+00  1.000e+01  2.157e+11  6.730e+03  1.200e-01  1.697e-01  2.312e-01  1.200e-01  1.697e-01  2.312e-01 
 3.604e+00  1.000e+01  2.159e+11  6.741e+03  1.200e-01  1.696e-01  2.312e-01  1.200e-01  1.696e-01  2.312e-01 
 3.661e+00  1.000e+01  2.161e+11  6.752e+03  1.199e-01  1.696e-01  2.312e-01  1.199e-01  1.696e-01  2.312e-01 
 3.718e+00  1.000e+01  2.163e+11  6.762e+03  1.194e-01  1.697e-01  2.331e-01  1.194e-01  1.697e-01  2.331e-01 
 3.775e+00  1.000e+01  2.165e+11  6.773e+03  1.193e-01  1.697e-01  2.330e-01  1.193e-01  1.697e-01  2.330e-01 
 3.832e+00  1.000e+01  2.167e+11  6.784e+03  1.192e-01  1.696e-01  2.330e-01  1.192e-01  1.696e-01  2.330e-01 
 3.889e+00  1.000e+01  2.169e+11  6.794e+03  1.192e-01  1.696e-01  2.329e-01  1.192e-01  1.696e-01  2.329e-01 
 3.945e+00  1.000e+01  2.171e+11  6.805e+03  1.191e-01  1.695e-01  2.329e-01  1.191e-01  1.695e-01  2.329e-01 
 4.001e+00  1.000e+01  2.173e+11  6.816e+03  1.191e-01  1.695e-01  2.329e-01  1.191e-01  1.695e-01  2.329e-01 
 4.057e+00  1.000e+01  2.175e+11  6.826e+03  1.190e-01  1.694e-01  2.329e-01  1.190e-01  1.694e-01  2.329e-01 
 4.113e+00  1.000e+01  2.177e+11  6.837e+03  1.190e-01  1.694e-01  2.328e-01  1.190e-01  1.694e-01  2.328e-01 
 4.169e+00  1.000e+01  2.179e+11  6.848e+03  1.189e-01  1.693e-01  2.328e-01  1.189e-01  1.693e-01  2.328e-01 
 4.224e+00  1.000e+01  2.181e+11  6.858e+03  1.189e-01  1.693e-01  2.328e-01  1.189e-01  1.693e-01  2.328e-01 
 4.280e+00  1.000e+01  2.183e+11  6.869e+03  1.188e-01  1.692e-01  2.327e-01  1.188e-01  1.692e-01  2.327e-01 
 4.335e+00  1.000e+01  2.185e+11  6.880e+03  1.188e-01  1.691e-01  2.326e-01  1.188e-01  1.691e-01  2.326e-01 
 4.391e+00  1.000e+01  2.187e+11  6.890e+03  1.187e-01  1.691e-01  2.326e-01  1.187e-01  1.691e-01  2.326e-01 
 4.446e+00  1.000e+01  2.189e+11  6.901e+03  1.187e-01  1.691e-01  2.326e-01  1.187e-01  1.691e-01  2.326e-01 
 4.501e+00  1.000e+01  2.191e+11  6.912e+03  1.186e-01  1.690e-01  2.325e-01  1.186e-01  1.690e-01  2.325e-01 
