 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 9.359e-02  6.969e+01  8.221e+11  6.985e+05  1.136e-01  1.873e-01  2.764e-01  1.136e-01  1.873e-01  2.764e-01 
 1.010e-01  6.966e+01  8.239e+11  6.988e+05  1.118e-01  1.838e-01  2.701e-01  1.118e-01  1.838e-01  2.701e-01 
 1.083e-01  6.964e+01  8.257e+11  6.992e+05  1.112e-01  1.827e-01  2.683e-01  1.112e-01  1.827e-01  2.683e-01 
 1.157e-01  6.961e+01  8.274e+11  6.995e+05  1.135e-01  1.875e-01  2.770e-01  1.135e-01  1.875e-01  2.770e-01 
 1.230e-01  6.959e+01  8.291e+11  6.999e+05  1.136e-01  1.876e-01  2.773e-01  1.136e-01  1.876e-01  2.773e-01 
 1.304e-01  6.956e+01  8.307e+11  7.002e+05  1.117e-01  1.838e-01  2.706e-01  1.117e-01  1.838e-01  2.706e-01 
 1.378e-01  6.954e+01  8.322e+11  7.006e+05  1.112e-01  1.829e-01  2.690e-01  1.112e-01  1.829e-01  2.690e-01 
 1.452e-01  6.951e+01  8.337e+11  7.009e+05  1.114e-01  1.835e-01  2.703e-01  1.114e-01  1.835e-01  2.703e-01 
 1.525e-01  6.949e+01  8.352e+11  7.013e+05  1.105e-01  1.817e-01  2.670e-01  1.105e-01  1.817e-01  2.670e-01 
 1.599e-01  6.946e+01  8.366e+11  7.017e+05  1.110e-01  1.828e-01  2.692e-01  1.110e-01  1.828e-01  2.692e-01 
 1.673e-01  6.944e+01  8.380e+11  7.020e+05  1.104e-01  1.817e-01  2.673e-01  1.104e-01  1.817e-01  2.673e-01 
 1.746e-01  6.941e+01  8.394e+11  7.024e+05  1.093e-01  1.817e-01  2.704e-01  1.093e-01  1.817e-01  2.704e-01 
 1.820e-01  6.939e+01  8.408e+11  7.028e+05  1.101e-01  1.834e-01  2.735e-01  1.101e-01  1.834e-01  2.735e-01 
 1.893e-01  6.937e+01  8.421e+11  7.031e+05  1.101e-01  1.835e-01  2.738e-01  1.101e-01  1.835e-01  2.738e-01 
 1.967e-01  6.934e+01  8.434e+11  7.035e+05  1.090e-01  1.812e-01  2.697e-01  1.090e-01  1.812e-01  2.697e-01 
 2.040e-01  6.932e+01  8.447e+11  7.038e+05  1.085e-01  1.802e-01  2.680e-01  1.085e-01  1.802e-01  2.680e-01 
 2.113e-01  6.929e+01  8.459e+11  7.042e+05  1.096e-01  1.830e-01  2.737e-01  1.096e-01  1.830e-01  2.737e-01 
 2.186e-01  6.927e+01  8.472e+11  7.046e+05  1.102e-01  1.845e-01  2.767e-01  1.102e-01  1.845e-01  2.767e-01 
 2.259e-01  6.924e+01  8.484e+11  7.049e+05  1.096e-01  1.831e-01  2.740e-01  1.096e-01  1.831e-01  2.740e-01 
 2.332e-01  6.922e+01  8.496e+11  7.053e+05  1.091e-01  1.821e-01  2.724e-01  1.091e-01  1.821e-01  2.724e-01 
 2.405e-01  6.919e+01  8.508e+11  7.057e+05  1.085e-01  1.811e-01  2.706e-01  1.085e-01  1.811e-01  2.706e-01 
 2.478e-01  6.916e+01  8.520e+11  7.060e+05  1.086e-01  1.812e-01  2.709e-01  1.086e-01  1.812e-01  2.709e-01 
 2.550e-01  6.914e+01  8.532e+11  7.064e+05  1.269e-01  1.972e-01  2.722e-01  1.269e-01  1.972e-01  2.722e-01 
 2.623e-01  6.911e+01  8.544e+11  7.067e+05  1.270e-01  1.976e-01  2.728e-01  1.270e-01  1.976e-01  2.728e-01 
 2.695e-01  6.909e+01  8.555e+11  7.071e+05  1.269e-01  1.974e-01  2.726e-01  1.269e-01  1.974e-01  2.726e-01 
 2.768e-01  6.906e+01  8.566e+11  7.075e+05  1.256e-01  1.964e-01  2.725e-01  1.256e-01  1.964e-01  2.725e-01 
 2.840e-01  6.904e+01  8.578e+11  7.078e+05  1.268e-01  1.974e-01  2.728e-01  1.268e-01  1.974e-01  2.728e-01 
 2.912e-01  6.901e+01  8.589e+11  7.082e+05  1.268e-01  1.974e-01  2.729e-01  1.268e-01  1.974e-01  2.729e-01 
 2.984e-01  6.899e+01  8.600e+11  7.085e+05  1.261e-01  1.962e-01  2.710e-01  1.261e-01  1.962e-01  2.710e-01 
 3.056e-01  6.896e+01  8.611e+11  7.089e+05  1.251e-01  1.947e-01  2.688e-01  1.251e-01  1.947e-01  2.688e-01 
 3.128e-01  6.894e+01  8.622e+11  7.093e+05  1.258e-01  1.958e-01  2.707e-01  1.258e-01  1.958e-01  2.707e-01 
 3.200e-01  6.891e+01  8.633e+11  7.096e+05  1.258e-01  1.959e-01  2.709e-01  1.258e-01  1.959e-01  2.709e-01 
 3.272e-01  6.889e+01  8.644e+11  7.100e+05  1.252e-01  1.953e-01  2.704e-01  1.252e-01  1.953e-01  2.704e-01 
