 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1      lam_g2     lam_b2     lam_h2     
 4.074e+01  7.500e+00  3.631e+12  4.644e+03  3.936e-02  6.808e-02  1.209e-01   3.213e-02  5.731e-02  1.081e-01  
 4.074e+01  7.500e+00  3.675e+12  4.623e+03  3.713e-02  6.474e-02  1.166e-01   3.071e-02  5.505e-02  1.049e-01  
 4.074e+01  7.500e+00  3.720e+12  4.602e+03  4.574e-02  7.695e-02  1.297e-01   2.982e-02  5.361e-02  1.028e-01  
 4.074e+01  7.500e+00  3.765e+12  4.581e+03  4.567e-02  7.686e-02  1.296e-01   2.968e-02  5.338e-02  1.024e-01  
 4.074e+01  7.500e+00  3.811e+12  4.560e+03  4.341e-02  7.396e-02  1.275e-01   2.789e-02  5.044e-02  9.790e-02  
 4.074e+01  7.500e+00  3.857e+12  4.540e+03  4.194e-02  7.194e-02  1.255e-01   2.681e-02  4.862e-02  9.489e-02  
 4.074e+01  7.500e+00  3.903e+12  4.519e+03  4.029e-02  6.969e-02  1.234e-01   2.547e-02  4.630e-02  9.090e-02  
 4.074e+01  7.500e+00  3.951e+12  4.498e+03  3.808e-02  6.640e-02  1.193e-01   3.093e-02  5.547e-02  1.056e-01  
 4.074e+01  7.500e+00  3.998e+12  4.477e+03  3.598e-02  6.317e-02  1.150e-01   2.960e-02  5.331e-02  1.024e-01  
 4.074e+01  7.500e+00  4.047e+12  4.456e+03  3.596e-02  6.316e-02  1.150e-01   2.951e-02  5.316e-02  1.021e-01  
 4.074e+01  7.500e+00  4.096e+12  4.435e+03  4.433e-02  7.533e-02  1.289e-01   2.836e-02  5.127e-02  9.927e-02  
 4.074e+01  7.500e+00  4.145e+12  4.414e+03  4.268e-02  7.311e-02  1.269e-01   2.713e-02  4.923e-02  9.602e-02  
 4.074e+01  7.500e+00  4.195e+12  4.393e+03  4.137e-02  7.128e-02  1.250e-01   2.617e-02  4.759e-02  9.325e-02  
 4.074e+01  7.500e+00  4.245e+12  4.372e+03  3.971e-02  6.899e-02  1.228e-01   2.487e-02  4.536e-02  8.940e-02  
 4.074e+01  7.500e+00  4.296e+12  4.351e+03  3.831e-02  6.697e-02  1.206e-01   3.063e-02  5.507e-02  1.051e-01  
 4.074e+01  7.500e+00  4.348e+12  4.331e+03  3.826e-02  6.691e-02  1.206e-01   3.051e-02  5.487e-02  1.048e-01  
 4.074e+01  7.500e+00  4.400e+12  4.310e+03  3.634e-02  6.395e-02  1.166e-01   2.933e-02  5.295e-02  1.019e-01  
 4.074e+01  7.500e+00  4.452e+12  4.289e+03  4.391e-02  7.496e-02  1.290e-01   2.775e-02  5.032e-02  9.782e-02  
 4.074e+01  7.500e+00  4.506e+12  4.267e+03  4.177e-02  7.203e-02  1.262e-01   2.620e-02  4.772e-02  9.358e-02  
 4.074e+01  7.500e+00  4.559e+12  4.246e+03  4.125e-02  7.125e-02  1.252e-01   2.587e-02  4.714e-02  9.253e-02  
 4.074e+01  7.500e+00  4.614e+12  4.225e+03  4.116e-02  7.114e-02  1.251e-01   2.579e-02  4.702e-02  9.234e-02  
 4.074e+01  7.500e+00  4.668e+12  4.204e+03  3.996e-02  6.953e-02  1.238e-01   2.486e-02  4.545e-02  8.976e-02  
 4.074e+01  7.500e+00  4.724e+12  4.183e+03  3.730e-02  6.563e-02  1.194e-01   2.956e-02  5.338e-02  1.026e-01  
 4.074e+01  7.500e+00  4.780e+12  4.162e+03  3.726e-02  6.560e-02  1.194e-01   2.943e-02  5.317e-02  1.022e-01  
 4.074e+01  7.500e+00  4.836e+12  4.140e+03  3.552e-02  6.287e-02  1.156e-01   2.837e-02  5.142e-02  9.952e-02  
 4.074e+01  7.500e+00  4.893e+12  4.119e+03  4.388e-02  7.520e-02  1.298e-01   2.740e-02  4.983e-02  9.718e-02  
 4.074e+01  7.500e+00  4.950e+12  4.097e+03  4.218e-02  7.286e-02  1.276e-01   2.618e-02  4.779e-02  9.385e-02  
 4.074e+01  7.500e+00  5.008e+12  4.076e+03  4.131e-02  7.165e-02  1.264e-01   2.559e-02  4.678e-02  9.217e-02  
 4.074e+01  7.500e+00  5.067e+12  4.054e+03  3.951e-02  6.907e-02  1.237e-01   2.433e-02  4.460e-02  8.843e-02  
 4.074e+01  7.500e+00  5.126e+12  4.032e+03  3.781e-02  6.662e-02  1.211e-01   2.311e-02  4.247e-02  8.464e-02  
 4.074e+01  7.500e+00  5.185e+12  4.010e+03  3.695e-02  6.533e-02  1.195e-01   2.255e-02  4.147e-02  8.275e-02  
 4.075e+01  7.500e+00  5.244e+12  3.988e+03  3.543e-02  6.302e-02  1.167e-01   2.796e-02  5.087e-02  9.899e-02  
 4.075e+01  7.500e+00  5.304e+12  3.966e+03  3.368e-02  6.023e-02  1.126e-01   2.687e-02  4.903e-02  9.601e-02  
 4.075e+01  7.500e+00  5.364e+12  3.944e+03  4.201e-02  7.298e-02  1.287e-01   2.574e-02  4.714e-02  9.302e-02  
 4.075e+01  7.500e+00  5.424e+12  3.921e+03  4.085e-02  7.133e-02  1.270e-01   2.497e-02  4.581e-02  9.075e-02  
 4.075e+01  7.500e+00  5.484e+12  3.898e+03  3.597e-02  6.404e-02  1.186e-01   2.802e-02  5.101e-02  9.927e-02  
 4.075e+01  7.500e+00  5.544e+12  3.874e+03  3.642e-02  6.482e-02  1.198e-01   2.197e-02  4.051e-02  8.120e-02  
 4.075e+01  7.500e+00  5.603e+12  3.850e+03  3.641e-02  6.487e-02  1.201e-01   2.192e-02  4.044e-02  8.111e-02  
 4.075e+01  7.500e+00  5.661e+12  3.826e+03  3.647e-02  6.502e-02  1.204e-01   2.193e-02  4.047e-02  8.122e-02  
