 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.573e+01  8.000e+00  4.106e+12  5.762e+03  3.811e-02  6.663e-02  1.197e-01  3.086e-02  5.559e-02  1.060e-01 
 3.573e+01  8.000e+00  4.157e+12  5.737e+03  3.659e-02  6.426e-02  1.165e-01  2.989e-02  5.399e-02  1.035e-01 
 3.573e+01  8.000e+00  4.208e+12  5.712e+03  4.474e-02  7.588e-02  1.288e-01  2.889e-02  5.237e-02  1.012e-01 
 3.573e+01  8.000e+00  4.259e+12  5.688e+03  4.264e-02  7.310e-02  1.265e-01  2.720e-02  4.956e-02  9.677e-02 
 3.573e+01  8.000e+00  4.311e+12  5.663e+03  4.198e-02  7.220e-02  1.256e-01  2.673e-02  4.877e-02  9.548e-02 
 3.573e+01  8.000e+00  4.364e+12  5.638e+03  4.046e-02  7.011e-02  1.236e-01  2.560e-02  4.685e-02  9.231e-02 
 3.573e+01  8.000e+00  4.417e+12  5.613e+03  3.956e-02  6.891e-02  1.227e-01  2.484e-02  4.555e-02  9.012e-02 
 3.573e+01  8.000e+00  4.471e+12  5.588e+03  3.734e-02  6.567e-02  1.190e-01  2.993e-02  5.413e-02  1.039e-01 
 3.573e+01  8.000e+00  4.525e+12  5.563e+03  3.664e-02  6.458e-02  1.175e-01  2.946e-02  5.336e-02  1.027e-01 
 3.573e+01  8.000e+00  4.580e+12  5.538e+03  3.547e-02  6.274e-02  1.149e-01  2.872e-02  5.212e-02  1.007e-01 
 3.573e+01  8.000e+00  4.636e+12  5.513e+03  4.236e-02  7.282e-02  1.263e-01  2.680e-02  4.893e-02  9.575e-02 
 3.573e+01  8.000e+00  4.692e+12  5.488e+03  4.070e-02  7.056e-02  1.243e-01  2.555e-02  4.683e-02  9.234e-02 
 3.573e+01  8.000e+00  4.749e+12  5.463e+03  4.062e-02  7.046e-02  1.241e-01  2.549e-02  4.672e-02  9.215e-02 
 3.573e+01  8.000e+00  4.807e+12  5.438e+03  3.975e-02  6.924e-02  1.229e-01  2.487e-02  4.565e-02  9.033e-02 
 3.573e+01  8.000e+00  4.865e+12  5.413e+03  3.811e-02  6.691e-02  1.205e-01  2.369e-02  4.361e-02  8.676e-02 
 3.573e+01  8.000e+00  4.924e+12  5.387e+03  3.681e-02  6.505e-02  1.186e-01  2.912e-02  5.287e-02  1.020e-01 
 3.573e+01  8.000e+00  4.983e+12  5.362e+03  3.509e-02  6.237e-02  1.150e-01  2.807e-02  5.115e-02  9.938e-02 
 3.573e+01  8.000e+00  5.043e+12  5.336e+03  4.284e-02  7.376e-02  1.279e-01  2.676e-02  4.897e-02  9.603e-02 
 3.573e+01  8.000e+00  5.103e+12  5.311e+03  4.230e-02  7.301e-02  1.271e-01  2.639e-02  4.834e-02  9.494e-02 
 3.573e+01  8.000e+00  5.164e+12  5.285e+03  4.012e-02  6.994e-02  1.240e-01  2.487e-02  4.572e-02  9.054e-02 
 3.573e+01  8.000e+00  5.226e+12  5.260e+03  3.968e-02  6.933e-02  1.234e-01  2.453e-02  4.513e-02  8.953e-02 
 3.573e+01  8.000e+00  5.289e+12  5.234e+03  3.740e-02  6.609e-02  1.201e-01  2.295e-02  4.239e-02  8.479e-02 
 3.573e+01  8.000e+00  5.351e+12  5.208e+03  3.732e-02  6.597e-02  1.200e-01  2.291e-02  4.233e-02  8.471e-02 
 3.573e+01  8.000e+00  5.415e+12  5.182e+03  3.591e-02  6.385e-02  1.174e-01  2.814e-02  5.130e-02  9.955e-02 
 3.573e+01  8.000e+00  5.479e+12  5.155e+03  3.412e-02  6.102e-02  1.135e-01  2.702e-02  4.943e-02  9.660e-02 
 3.573e+01  8.000e+00  5.544e+12  5.129e+03  4.185e-02  7.259e-02  1.271e-01  2.578e-02  4.736e-02  9.340e-02 
 3.573e+01  8.000e+00  5.609e+12  5.103e+03  4.068e-02  7.107e-02  1.260e-01  2.495e-02  4.597e-02  9.123e-02 
 3.573e+01  8.000e+00  5.675e+12  5.076e+03  4.051e-02  7.079e-02  1.255e-01  2.484e-02  4.578e-02  9.084e-02 
 3.573e+01  8.000e+00  5.741e+12  5.049e+03  3.804e-02  6.726e-02  1.220e-01  2.317e-02  4.288e-02  8.589e-02 
 3.573e+01  8.000e+00  5.808e+12  5.022e+03  3.764e-02  6.668e-02  1.213e-01  2.291e-02  4.242e-02  8.505e-02 
 3.573e+01  8.000e+00  5.875e+12  4.995e+03  3.677e-02  6.547e-02  1.203e-01  2.224e-02  4.126e-02  8.305e-02 
 3.573e+01  8.000e+00  5.942e+12  4.967e+03  3.448e-02  6.189e-02  1.156e-01  2.685e-02  4.928e-02  9.665e-02 
 3.573e+01  8.000e+00  6.010e+12  4.940e+03  3.447e-02  6.192e-02  1.157e-01  2.681e-02  4.921e-02  9.658e-02 
 3.573e+01  8.000e+00  6.078e+12  4.912e+03  3.485e-02  6.258e-02  1.168e-01  2.693e-02  4.944e-02  9.697e-02 
 3.573e+01  8.000e+00  6.147e+12  4.883e+03  3.482e-02  6.258e-02  1.170e-01  2.687e-02  4.936e-02  9.687e-02 
 3.573e+01  8.000e+00  6.215e+12  4.854e+03  3.479e-02  6.257e-02  1.170e-01  2.081e-02  3.871e-02  7.824e-02 
 3.573e+01  8.000e+00  6.283e+12  4.825e+03  3.478e-02  6.261e-02  1.172e-01  2.080e-02  3.872e-02  7.832e-02 
 3.573e+01  8.000e+00  6.351e+12  4.795e+03  3.445e-02  6.212e-02  1.167e-01  2.651e-02  4.879e-02  9.607e-02 
 3.573e+01  8.000e+00  6.418e+12  4.764e+03  3.494e-02  6.298e-02  1.181e-01  2.086e-02  3.886e-02  7.873e-02 
 3.573e+01  8.000e+00  6.483e+12  4.733e+03  3.461e-02  6.254e-02  1.178e-01  2.062e-02  3.843e-02  7.795e-02 
 3.573e+01  8.000e+00  6.547e+12  4.700e+03  3.396e-02  6.156e-02  1.167e-01  2.615e-02  4.829e-02  9.563e-02 
 3.573e+01  8.000e+00  6.611e+12  4.666e+03  3.330e-02  6.058e-02  1.157e-01  2.576e-02  4.768e-02  9.485e-02 
 3.573e+01  8.000e+00  6.672e+12  4.631e+03  3.308e-02  6.028e-02  1.154e-01  2.557e-02  4.738e-02  9.442e-02 
 3.573e+01  8.000e+00  6.732e+12  4.593e+03  3.324e-02  6.062e-02  1.162e-01  2.564e-02  4.754e-02  9.481e-02 
 3.573e+01  8.000e+00  6.791e+12  4.554e+03  3.434e-02  6.258e-02  1.196e-01  2.624e-02  4.861e-02  9.677e-02 
 3.573e+01  8.000e+00  6.848e+12  4.512e+03  3.458e-02  6.309e-02  1.208e-01  2.636e-02  4.888e-02  9.739e-02 
 3.573e+01  8.000e+00  6.902e+12  4.468e+03  3.597e-02  6.553e-02  1.249e-01  2.105e-02  3.942e-02  8.042e-02 
 3.573e+01  8.000e+00  6.954e+12  4.421e+03  3.805e-02  6.914e-02  1.309e-01  2.214e-02  4.149e-02  8.467e-02 
 3.573e+01  8.000e+00  7.002e+12  4.372e+03  3.626e-02  6.643e-02  1.278e-01  2.100e-02  3.939e-02  8.055e-02 
 3.573e+01  8.000e+00  7.045e+12  4.321e+03  4.147e-02  7.519e-02  1.412e-01  2.388e-02  4.478e-02  9.131e-02 
 3.573e+01  8.000e+00  7.083e+12  4.270e+03  4.423e-02  7.973e-02  1.476e-01  2.542e-02  4.759e-02  9.656e-02 
 3.573e+01  8.000e+00  7.113e+12  4.229e+03  3.836e-02  7.068e-02  1.371e-01  2.194e-02  4.125e-02  8.462e-02 
 3.573e+01  8.000e+00  7.133e+12  4.179e+03  4.519e-02  8.232e-02  1.551e-01  2.566e-02  4.821e-02  9.843e-02 
 3.573e+01  8.000e+00  7.144e+12  4.115e+03  4.989e-02  9.060e-02  1.691e-01  2.796e-02  5.254e-02  1.071e-01 
 3.573e+01  8.000e+00  7.149e+12  4.041e+03  4.420e-02  8.190e-02  1.594e-01  2.485e-02  4.690e-02  9.652e-02 
 3.573e+01  8.000e+00  7.151e+12  3.958e+03  4.941e-02  9.130e-02  1.758e-01  2.743e-02  5.180e-02  1.063e-01 
 3.573e+01  8.000e+00  7.152e+12  3.873e+03  4.288e-02  8.065e-02  1.617e-01  3.148e-02  5.940e-02  1.212e-01 
 3.573e+01  8.000e+00  7.155e+12  3.791e+03  4.827e-02  9.076e-02  1.807e-01  2.656e-02  5.031e-02  1.037e-01 
 3.574e+01  8.000e+00  7.163e+12  3.715e+03  5.339e-02  1.004e-01  1.985e-01  2.903e-02  5.502e-02  1.131e-01 
 3.574e+01  8.000e+00  7.181e+12  3.645e+03  5.949e-02  1.123e-01  2.225e-01  3.168e-02  6.016e-02  1.238e-01 
 3.574e+01  8.000e+00  7.221e+12  3.591e+03  6.644e-02  1.254e-01  2.461e-01  3.475e-02  6.598e-02  1.349e-01 
 3.574e+01  8.000e+00  7.294e+12  3.564e+03  7.215e-02  1.363e-01  2.651e-01  2.809e-02  5.313e-02  1.080e-01 
 3.574e+01  8.000e+00  7.411e+12  3.573e+03  5.825e-02  1.116e-01  2.250e-01  3.089e-02  5.852e-02  1.186e-01 
 3.574e+01  8.000e+00  7.578e+12  3.625e+03  6.705e-02  1.291e-01  2.599e-01  3.446e-02  6.543e-02  1.325e-01 
 3.574e+01  8.000e+00  7.799e+12  3.721e+03  7.571e-02  1.453e-01  2.861e-01  2.875e-02  5.423e-02  1.083e-01 
 3.574e+01  8.000e+00  8.070e+12  3.860e+03  6.809e-02  1.322e-01  2.672e-01  3.441e-02  6.529e-02  1.309e-01 
 3.574e+01  8.000e+00  8.342e+12  4.013e+03  6.134e-02  1.194e-01  2.435e-01  3.151e-02  5.966e-02  1.191e-01 
 3.574e+01  8.000e+00  8.590e+12  4.162e+03  8.001e-02  1.560e-01  3.115e-01  2.955e-02  5.585e-02  1.111e-01 
 3.574e+01  8.000e+00  8.814e+12  4.300e+03  7.593e-02  1.488e-01  3.002e-01  2.813e-02  5.305e-02  1.050e-01 
 3.574e+01  8.000e+00  9.021e+12  4.430e+03  7.165e-02  1.409e-01  2.862e-01  2.672e-02  5.027e-02  9.897e-02 
 3.574e+01  8.000e+00  9.214e+12  4.555e+03  6.928e-02  1.365e-01  2.782e-01  3.450e-02  6.563e-02  1.306e-01 
 3.574e+01  8.000e+00  9.401e+12  4.678e+03  6.659e-02  1.315e-01  2.694e-01  3.326e-02  6.322e-02  1.256e-01 
 3.574e+01  8.000e+00  9.582e+12  4.799e+03  6.335e-02  1.252e-01  2.573e-01  3.199e-02  6.078e-02  1.206e-01 
 3.574e+01  8.000e+00  9.762e+12  4.919e+03  6.206e-02  1.228e-01  2.528e-01  3.139e-02  5.963e-02  1.181e-01 
 3.574e+01  8.000e+00  9.939e+12  5.041e+03  5.676e-02  1.128e-01  2.334e-01  2.971e-02  5.656e-02  1.122e-01 
