 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1      lam_g2     lam_b2     lam_h2    
 3.985e-01  1.600e+01  3.511e+11  2.371e+04  1.112e-01  1.643e-01  2.330e-01   1.112e-01  1.643e-01  2.330e-01 
 4.281e-01  1.600e+01  3.518e+11  2.374e+04  1.128e-01  1.668e-01  2.369e-01   1.128e-01  1.668e-01  2.369e-01 
 4.577e-01  1.600e+01  3.526e+11  2.377e+04  1.128e-01  1.667e-01  2.368e-01   1.128e-01  1.667e-01  2.368e-01 
 4.874e-01  1.600e+01  3.532e+11  2.381e+04  1.110e-01  1.640e-01  2.328e-01   1.110e-01  1.640e-01  2.328e-01 
 5.170e-01  1.600e+01  3.539e+11  2.384e+04  1.109e-01  1.640e-01  2.328e-01   1.109e-01  1.640e-01  2.328e-01 
 5.467e-01  1.599e+01  3.546e+11  2.388e+04  1.126e-01  1.665e-01  2.366e-01   1.126e-01  1.665e-01  2.366e-01 
 5.762e-01  1.599e+01  3.552e+11  2.392e+04  1.125e-01  1.665e-01  2.366e-01   1.125e-01  1.665e-01  2.366e-01 
 6.057e-01  1.599e+01  3.559e+11  2.395e+04  1.124e-01  1.664e-01  2.365e-01   1.124e-01  1.664e-01  2.365e-01 
 6.351e-01  1.599e+01  3.565e+11  2.399e+04  1.124e-01  1.663e-01  2.365e-01   1.124e-01  1.663e-01  2.365e-01 
 6.645e-01  1.599e+01  3.571e+11  2.402e+04  1.123e-01  1.663e-01  2.365e-01   1.123e-01  1.663e-01  2.365e-01 
 6.939e-01  1.599e+01  3.577e+11  2.406e+04  1.123e-01  1.662e-01  2.364e-01   1.123e-01  1.662e-01  2.364e-01 
 7.233e-01  1.599e+01  3.583e+11  2.410e+04  1.122e-01  1.661e-01  2.364e-01   1.122e-01  1.661e-01  2.364e-01 
 7.526e-01  1.599e+01  3.589e+11  2.413e+04  1.121e-01  1.660e-01  2.362e-01   1.121e-01  1.660e-01  2.362e-01 
 7.819e-01  1.599e+01  3.594e+11  2.417e+04  1.121e-01  1.660e-01  2.363e-01   1.121e-01  1.660e-01  2.363e-01 
 8.112e-01  1.599e+01  3.600e+11  2.421e+04  1.120e-01  1.660e-01  2.362e-01   1.120e-01  1.660e-01  2.362e-01 
 8.404e-01  1.599e+01  3.605e+11  2.424e+04  1.119e-01  1.659e-01  2.362e-01   1.119e-01  1.659e-01  2.362e-01 
 8.695e-01  1.599e+01  3.611e+11  2.428e+04  1.118e-01  1.658e-01  2.360e-01   1.118e-01  1.658e-01  2.360e-01 
 8.986e-01  1.599e+01  3.616e+11  2.432e+04  1.118e-01  1.657e-01  2.360e-01   1.118e-01  1.657e-01  2.360e-01 
 9.277e-01  1.599e+01  3.622e+11  2.435e+04  1.100e-01  1.630e-01  2.320e-01   1.100e-01  1.630e-01  2.320e-01 
 9.567e-01  1.599e+01  3.627e+11  2.439e+04  1.100e-01  1.630e-01  2.320e-01   1.100e-01  1.630e-01  2.320e-01 
 9.857e-01  1.599e+01  3.632e+11  2.443e+04  1.099e-01  1.629e-01  2.319e-01   1.099e-01  1.629e-01  2.319e-01 
 1.015e+00  1.599e+01  3.637e+11  2.447e+04  1.087e-01  1.611e-01  2.293e-01   1.087e-01  1.611e-01  2.293e-01 
 1.044e+00  1.599e+01  3.642e+11  2.450e+04  1.086e-01  1.610e-01  2.293e-01   1.086e-01  1.610e-01  2.293e-01 
 1.073e+00  1.599e+01  3.647e+11  2.454e+04  1.075e-01  1.593e-01  2.267e-01   1.075e-01  1.593e-01  2.267e-01 
