 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.207e-04  1.400e+01  7.970e+10  2.474e+05  1.235e-01  1.972e-01  2.816e-01  1.235e-01  1.972e-01  2.816e-01 
 6.803e-04  1.399e+01  8.015e+10  2.503e+05  1.155e-01  1.888e-01  2.767e-01  1.155e-01  1.888e-01  2.767e-01 
 1.085e-03  1.399e+01  8.039e+10  2.530e+05  1.138e-01  1.881e-01  2.794e-01  1.138e-01  1.881e-01  2.794e-01 
 1.540e-03  1.398e+01  8.045e+10  2.553e+05  1.327e-01  2.073e-01  2.889e-01  1.327e-01  2.073e-01  2.889e-01 
 2.052e-03  1.398e+01  8.038e+10  2.571e+05  1.332e-01  2.100e-01  2.955e-01  1.332e-01  2.100e-01  2.955e-01 
 2.628e-03  1.397e+01  8.018e+10  2.584e+05  1.279e-01  1.990e-01  2.761e-01  1.279e-01  1.990e-01  2.761e-01 
 3.276e-03  1.397e+01  7.991e+10  2.592e+05  1.259e-01  1.982e-01  2.785e-01  1.259e-01  1.982e-01  2.785e-01 
 4.005e-03  1.396e+01  7.959e+10  2.597e+05  1.249e-01  2.025e-01  2.939e-01  1.249e-01  2.025e-01  2.939e-01 
 4.825e-03  1.395e+01  7.924e+10  2.599e+05  1.271e-01  2.068e-01  3.014e-01  1.271e-01  2.068e-01  3.014e-01 
 5.748e-03  1.394e+01  7.888e+10  2.600e+05  1.253e-01  2.034e-01  2.957e-01  1.253e-01  2.034e-01  2.957e-01 
 6.786e-03  1.393e+01  7.852e+10  2.599e+05  1.267e-01  2.072e-01  3.039e-01  1.267e-01  2.072e-01  3.039e-01 
 7.954e-03  1.391e+01  7.818e+10  2.597e+05  1.280e-01  2.101e-01  3.095e-01  1.280e-01  2.101e-01  3.095e-01 
 9.268e-03  1.390e+01  7.787e+10  2.595e+05  1.304e-01  2.182e-01  3.290e-01  1.304e-01  2.182e-01  3.290e-01 
 1.075e-02  1.388e+01  7.763e+10  2.593e+05  1.290e-01  2.155e-01  3.241e-01  1.290e-01  2.155e-01  3.241e-01 
 1.228e-02  1.387e+01  7.748e+10  2.590e+05  1.547e-01  2.390e-01  3.292e-01  1.547e-01  2.390e-01  3.292e-01 
 1.379e-02  1.385e+01  7.740e+10  2.586e+05  1.484e-01  2.276e-01  3.114e-01  1.484e-01  2.276e-01  3.114e-01 
 1.527e-02  1.383e+01  7.736e+10  2.583e+05  1.491e-01  2.289e-01  3.134e-01  1.491e-01  2.289e-01  3.134e-01 
 1.671e-02  1.382e+01  7.735e+10  2.580e+05  1.523e-01  2.355e-01  3.245e-01  1.523e-01  2.355e-01  3.245e-01 
 1.814e-02  1.380e+01  7.734e+10  2.578e+05  1.500e-01  2.330e-01  3.229e-01  1.500e-01  2.330e-01  3.229e-01 
 1.955e-02  1.379e+01  7.734e+10  2.575e+05  1.521e-01  2.369e-01  3.289e-01  1.521e-01  2.369e-01  3.289e-01 
 2.096e-02  1.377e+01  7.735e+10  2.573e+05  1.497e-01  2.351e-01  3.292e-01  1.497e-01  2.351e-01  3.292e-01 
 2.236e-02  1.376e+01  7.736e+10  2.571e+05  1.501e-01  2.358e-01  3.305e-01  1.501e-01  2.358e-01  3.305e-01 
 2.376e-02  1.374e+01  7.737e+10  2.569e+05  1.479e-01  2.319e-01  3.242e-01  1.479e-01  2.319e-01  3.242e-01 
 2.515e-02  1.373e+01  7.737e+10  2.567e+05  1.479e-01  2.318e-01  3.241e-01  1.479e-01  2.318e-01  3.241e-01 
 2.655e-02  1.371e+01  7.740e+10  2.565e+05  1.509e-01  2.331e-01  3.209e-01  1.509e-01  2.331e-01  3.209e-01 
 2.795e-02  1.370e+01  7.739e+10  2.563e+05  1.537e-01  2.397e-01  3.334e-01  1.537e-01  2.397e-01  3.334e-01 
 2.936e-02  1.368e+01  7.740e+10  2.561e+05  1.505e-01  2.365e-01  3.316e-01  1.505e-01  2.365e-01  3.316e-01 
 3.077e-02  1.367e+01  7.740e+10  2.559e+05  1.487e-01  2.318e-01  3.221e-01  1.487e-01  2.318e-01  3.221e-01 
 3.217e-02  1.365e+01  7.742e+10  2.557e+05  1.488e-01  2.318e-01  3.219e-01  1.488e-01  2.318e-01  3.219e-01 
 3.357e-02  1.364e+01  7.740e+10  2.555e+05  1.523e-01  2.382e-01  3.322e-01  1.523e-01  2.382e-01  3.322e-01 
 3.498e-02  1.362e+01  7.741e+10  2.553e+05  1.484e-01  2.311e-01  3.209e-01  1.484e-01  2.311e-01  3.209e-01 
 3.638e-02  1.361e+01  7.740e+10  2.551e+05  1.488e-01  2.318e-01  3.221e-01  1.488e-01  2.318e-01  3.221e-01 
 3.778e-02  1.359e+01  7.743e+10  2.549e+05  1.490e-01  2.322e-01  3.227e-01  1.490e-01  2.322e-01  3.227e-01 
 3.918e-02  1.358e+01  7.743e+10  2.547e+05  1.506e-01  2.352e-01  3.275e-01  1.506e-01  2.352e-01  3.275e-01 
 4.057e-02  1.356e+01  7.745e+10  2.545e+05  1.491e-01  2.325e-01  3.230e-01  1.491e-01  2.325e-01  3.230e-01 
 4.197e-02  1.355e+01  7.743e+10  2.543e+05  1.506e-01  2.352e-01  3.274e-01  1.506e-01  2.352e-01  3.274e-01 
 4.337e-02  1.353e+01  7.746e+10  2.542e+05  1.478e-01  2.313e-01  3.228e-01  1.478e-01  2.313e-01  3.228e-01 
 4.477e-02  1.352e+01  7.745e+10  2.539e+05  1.499e-01  2.357e-01  3.306e-01  1.499e-01  2.357e-01  3.306e-01 
 4.616e-02  1.350e+01  7.745e+10  2.538e+05  1.500e-01  2.346e-01  3.270e-01  1.500e-01  2.346e-01  3.270e-01 
 4.756e-02  1.349e+01  7.745e+10  2.536e+05  1.497e-01  2.354e-01  3.301e-01  1.497e-01  2.354e-01  3.301e-01 
 4.895e-02  1.348e+01  7.747e+10  2.534e+05  1.502e-01  2.348e-01  3.272e-01  1.502e-01  2.348e-01  3.272e-01 
 5.034e-02  1.346e+01  7.746e+10  2.532e+05  1.499e-01  2.356e-01  3.303e-01  1.499e-01  2.356e-01  3.303e-01 
 5.173e-02  1.345e+01  7.747e+10  2.530e+05  1.500e-01  2.345e-01  3.268e-01  1.500e-01  2.345e-01  3.268e-01 
 5.312e-02  1.343e+01  7.747e+10  2.528e+05  1.559e-01  2.437e-01  3.396e-01  1.559e-01  2.437e-01  3.396e-01 
 5.451e-02  1.342e+01  7.745e+10  2.527e+05  1.491e-01  2.328e-01  3.241e-01  1.491e-01  2.328e-01  3.241e-01 
 5.590e-02  1.340e+01  7.748e+10  2.525e+05  1.491e-01  2.313e-01  3.197e-01  1.491e-01  2.313e-01  3.197e-01 
 5.727e-02  1.339e+01  7.748e+10  2.523e+05  1.479e-01  2.340e-01  3.303e-01  1.479e-01  2.340e-01  3.303e-01 
 5.866e-02  1.337e+01  7.750e+10  2.521e+05  1.480e-01  2.293e-01  3.167e-01  1.480e-01  2.293e-01  3.167e-01 
 6.004e-02  1.336e+01  7.749e+10  2.519e+05  1.483e-01  2.301e-01  3.179e-01  1.483e-01  2.301e-01  3.179e-01 
