 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.207e-04  1.198e+02  4.216e+11  5.731e+06  7.424e-02  1.490e-01  2.437e-01  7.424e-02  1.490e-01  2.437e-01 
 6.803e-04  1.196e+02  4.161e+11  5.716e+06  8.472e-02  1.598e-01  2.428e-01  8.472e-02  1.598e-01  2.428e-01 
 1.085e-03  1.194e+02  4.088e+11  5.709e+06  8.340e-02  1.622e-01  2.554e-01  8.340e-02  1.622e-01  2.554e-01 
 1.540e-03  1.191e+02  4.012e+11  5.704e+06  7.907e-02  1.606e-01  2.666e-01  7.907e-02  1.606e-01  2.666e-01 
 2.052e-03  1.188e+02  3.923e+11  5.697e+06  7.717e-02  1.644e-01  2.917e-01  7.717e-02  1.644e-01  2.917e-01 
 2.628e-03  1.185e+02  3.822e+11  5.689e+06  9.174e-02  1.724e-01  2.611e-01  9.174e-02  1.724e-01  2.611e-01 
 3.276e-03  1.181e+02  3.698e+11  5.680e+06  8.946e-02  1.748e-01  2.769e-01  8.946e-02  1.748e-01  2.769e-01 
 4.005e-03  1.177e+02  3.599e+11  5.671e+06  8.872e-02  1.727e-01  2.722e-01  8.872e-02  1.727e-01  2.722e-01 
 4.825e-03  1.172e+02  3.556e+11  5.658e+06  9.134e-02  1.763e-01  2.753e-01  9.134e-02  1.763e-01  2.753e-01 
 5.670e-03  1.167e+02  3.540e+11  5.635e+06  9.385e-02  1.758e-01  2.655e-01  9.385e-02  1.758e-01  2.655e-01 
 6.463e-03  1.162e+02  3.530e+11  5.608e+06  9.398e-02  1.787e-01  2.744e-01  9.398e-02  1.787e-01  2.744e-01 
 7.218e-03  1.158e+02  3.524e+11  5.582e+06  9.259e-02  1.772e-01  2.740e-01  9.259e-02  1.772e-01  2.740e-01 
 7.952e-03  1.154e+02  3.518e+11  5.559e+06  9.353e-02  1.775e-01  2.717e-01  9.353e-02  1.775e-01  2.717e-01 
 8.673e-03  1.150e+02  3.514e+11  5.536e+06  9.373e-02  1.776e-01  2.715e-01  9.373e-02  1.776e-01  2.715e-01 
 9.389e-03  1.146e+02  3.509e+11  5.514e+06  9.425e-02  1.787e-01  2.736e-01  9.425e-02  1.787e-01  2.736e-01 
 1.010e-02  1.142e+02  3.505e+11  5.492e+06  9.290e-02  1.772e-01  2.731e-01  9.290e-02  1.772e-01  2.731e-01 
 1.081e-02  1.138e+02  3.501e+11  5.471e+06  7.845e-02  1.677e-01  2.993e-01  7.845e-02  1.677e-01  2.993e-01 
 1.152e-02  1.134e+02  3.496e+11  5.450e+06  7.891e-02  1.693e-01  3.037e-01  7.891e-02  1.693e-01  3.037e-01 
 1.223e-02  1.130e+02  3.491e+11  5.428e+06  7.920e-02  1.669e-01  2.919e-01  7.920e-02  1.669e-01  2.919e-01 
 1.295e-02  1.126e+02  3.486e+11  5.408e+06  9.246e-02  1.759e-01  2.703e-01  9.246e-02  1.759e-01  2.703e-01 
 1.366e-02  1.122e+02  3.482e+11  5.386e+06  9.303e-02  1.759e-01  2.685e-01  9.303e-02  1.759e-01  2.685e-01 
 1.437e-02  1.118e+02  3.478e+11  5.366e+06  9.373e-02  1.774e-01  2.711e-01  9.373e-02  1.774e-01  2.711e-01 
 1.508e-02  1.115e+02  3.475e+11  5.345e+06  7.847e-02  1.666e-01  2.943e-01  7.847e-02  1.666e-01  2.943e-01 
 1.579e-02  1.111e+02  3.471e+11  5.325e+06  9.357e-02  1.768e-01  2.696e-01  9.357e-02  1.768e-01  2.696e-01 
 1.650e-02  1.107e+02  3.467e+11  5.304e+06  9.302e-02  1.742e-01  2.633e-01  9.302e-02  1.742e-01  2.633e-01 
 1.721e-02  1.103e+02  3.463e+11  5.284e+06  9.181e-02  1.763e-01  2.738e-01  9.181e-02  1.763e-01  2.738e-01 
 1.792e-02  1.100e+02  3.459e+11  5.263e+06  9.165e-02  1.740e-01  2.669e-01  9.165e-02  1.740e-01  2.669e-01 
 1.863e-02  1.096e+02  3.454e+11  5.244e+06  9.159e-02  1.753e-01  2.713e-01  9.159e-02  1.753e-01  2.713e-01 
 1.934e-02  1.092e+02  3.450e+11  5.223e+06  9.160e-02  1.736e-01  2.657e-01  9.160e-02  1.736e-01  2.657e-01 
 2.006e-02  1.089e+02  3.444e+11  5.204e+06  9.112e-02  1.760e-01  2.755e-01  9.112e-02  1.760e-01  2.755e-01 
 2.077e-02  1.085e+02  3.449e+11  5.184e+06  9.146e-02  1.729e-01  2.639e-01  9.146e-02  1.729e-01  2.639e-01 
 2.148e-02  1.081e+02  3.451e+11  5.165e+06  8.827e-02  1.711e-01  2.688e-01  8.827e-02  1.711e-01  2.688e-01 
 2.219e-02  1.078e+02  3.455e+11  5.146e+06  8.797e-02  1.709e-01  2.692e-01  8.797e-02  1.709e-01  2.692e-01 
 2.290e-02  1.074e+02  3.456e+11  5.128e+06  8.775e-02  1.698e-01  2.664e-01  8.775e-02  1.698e-01  2.664e-01 
 2.361e-02  1.071e+02  3.457e+11  5.109e+06  8.839e-02  1.710e-01  2.682e-01  8.839e-02  1.710e-01  2.682e-01 
 2.432e-02  1.068e+02  3.456e+11  5.091e+06  8.700e-02  1.728e-01  2.795e-01  8.700e-02  1.728e-01  2.795e-01 
 2.503e-02  1.064e+02  3.460e+11  5.073e+06  8.813e-02  1.705e-01  2.674e-01  8.813e-02  1.705e-01  2.674e-01 
 2.574e-02  1.061e+02  3.458e+11  5.056e+06  8.638e-02  1.672e-01  2.624e-01  8.638e-02  1.672e-01  2.624e-01 
 2.645e-02  1.058e+02  3.457e+11  5.039e+06  8.938e-02  1.698e-01  2.609e-01  8.938e-02  1.698e-01  2.609e-01 
 2.716e-02  1.054e+02  3.462e+11  5.022e+06  8.855e-02  1.672e-01  2.551e-01  8.855e-02  1.672e-01  2.551e-01 
 2.787e-02  1.051e+02  3.459e+11  5.005e+06  8.717e-02  1.687e-01  2.647e-01  8.717e-02  1.687e-01  2.647e-01 
 2.858e-02  1.048e+02  3.465e+11  4.988e+06  8.584e-02  1.674e-01  2.652e-01  8.584e-02  1.674e-01  2.652e-01 
 2.929e-02  1.045e+02  3.466e+11  4.972e+06  8.574e-02  1.692e-01  2.717e-01  8.574e-02  1.692e-01  2.717e-01 
 3.000e-02  1.042e+02  3.465e+11  4.956e+06  8.513e-02  1.654e-01  2.606e-01  8.513e-02  1.654e-01  2.606e-01 
 3.071e-02  1.039e+02  3.468e+11  4.940e+06  8.535e-02  1.666e-01  2.641e-01  8.535e-02  1.666e-01  2.641e-01 
 3.141e-02  1.036e+02  3.465e+11  4.924e+06  8.600e-02  1.650e-01  2.563e-01  8.600e-02  1.650e-01  2.563e-01 
 3.212e-02  1.033e+02  3.467e+11  4.909e+06  8.636e-02  1.664e-01  2.598e-01  8.636e-02  1.664e-01  2.598e-01 
