 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.154e-04  3.999e+01  1.355e+11  1.377e+06  1.216e-01  2.148e-01  3.202e-01  1.216e-01  2.148e-01  3.202e-01 
 6.691e-04  3.998e+01  1.354e+11  1.383e+06  1.170e-01  2.168e-01  3.419e-01  1.170e-01  2.168e-01  3.419e-01 
 1.067e-03  3.998e+01  1.354e+11  1.389e+06  1.171e-01  2.177e-01  3.446e-01  1.171e-01  2.177e-01  3.446e-01 
 1.515e-03  3.996e+01  1.353e+11  1.392e+06  1.361e-01  2.348e-01  3.411e-01  1.361e-01  2.348e-01  3.411e-01 
 2.018e-03  3.995e+01  1.353e+11  1.394e+06  1.318e-01  2.290e-01  3.354e-01  1.318e-01  2.290e-01  3.354e-01 
 2.585e-03  3.994e+01  1.353e+11  1.395e+06  1.309e-01  2.307e-01  3.432e-01  1.309e-01  2.307e-01  3.432e-01 
 3.222e-03  3.992e+01  1.353e+11  1.396e+06  1.310e-01  2.311e-01  3.441e-01  1.310e-01  2.311e-01  3.441e-01 
 3.939e-03  3.991e+01  1.354e+11  1.396e+06  1.330e-01  2.316e-01  3.400e-01  1.330e-01  2.316e-01  3.400e-01 
 4.730e-03  3.989e+01  1.354e+11  1.396e+06  1.321e-01  2.333e-01  3.476e-01  1.321e-01  2.333e-01  3.476e-01 
 5.557e-03  3.987e+01  1.354e+11  1.396e+06  1.374e-01  2.390e-01  3.504e-01  1.374e-01  2.390e-01  3.504e-01 
 6.406e-03  3.985e+01  1.355e+11  1.396e+06  1.367e-01  2.374e-01  3.474e-01  1.367e-01  2.374e-01  3.474e-01 
 7.263e-03  3.983e+01  1.355e+11  1.396e+06  1.343e-01  2.320e-01  3.374e-01  1.343e-01  2.320e-01  3.374e-01 
 8.124e-03  3.981e+01  1.355e+11  1.395e+06  1.370e-01  2.383e-01  3.492e-01  1.370e-01  2.383e-01  3.492e-01 
 8.987e-03  3.979e+01  1.356e+11  1.395e+06  1.342e-01  2.319e-01  3.373e-01  1.342e-01  2.319e-01  3.373e-01 
 9.850e-03  3.977e+01  1.356e+11  1.395e+06  1.338e-01  2.311e-01  3.360e-01  1.338e-01  2.311e-01  3.360e-01 
 1.071e-02  3.975e+01  1.356e+11  1.395e+06  1.341e-01  2.319e-01  3.374e-01  1.341e-01  2.319e-01  3.374e-01 
 1.158e-02  3.973e+01  1.357e+11  1.395e+06  1.341e-01  2.317e-01  3.372e-01  1.341e-01  2.317e-01  3.372e-01 
 1.244e-02  3.971e+01  1.357e+11  1.395e+06  1.375e-01  2.398e-01  3.522e-01  1.375e-01  2.398e-01  3.522e-01 
 1.330e-02  3.969e+01  1.357e+11  1.395e+06  1.372e-01  2.390e-01  3.506e-01  1.372e-01  2.390e-01  3.506e-01 
