 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 7.522e+01  2.200e+00  9.152e+10  4.002e+01  9.904e-02  1.425e-01  2.009e-01  9.904e-02  1.425e-01  2.009e-01 
 7.652e+01  2.200e+00  9.159e+10  4.007e+01  9.899e-02  1.424e-01  2.008e-01  9.899e-02  1.424e-01  2.008e-01 
 7.782e+01  2.200e+00  9.167e+10  4.012e+01  9.895e-02  1.424e-01  2.008e-01  9.895e-02  1.424e-01  2.008e-01 
 7.912e+01  2.200e+00  9.175e+10  4.017e+01  9.892e-02  1.424e-01  2.008e-01  9.892e-02  1.424e-01  2.008e-01 
 8.042e+01  2.200e+00  9.183e+10  4.022e+01  9.888e-02  1.423e-01  2.007e-01  9.888e-02  1.423e-01  2.007e-01 
 8.172e+01  2.200e+00  9.190e+10  4.027e+01  9.885e-02  1.423e-01  2.007e-01  9.885e-02  1.423e-01  2.007e-01 
 8.301e+01  2.200e+00  9.198e+10  4.032e+01  9.880e-02  1.422e-01  2.007e-01  9.880e-02  1.422e-01  2.007e-01 
 8.430e+01  2.200e+00  9.206e+10  4.036e+01  9.877e-02  1.422e-01  2.006e-01  9.877e-02  1.422e-01  2.006e-01 
 8.559e+01  2.200e+00  9.213e+10  4.041e+01  9.874e-02  1.422e-01  2.006e-01  9.874e-02  1.422e-01  2.006e-01 
 8.688e+01  2.200e+00  9.221e+10  4.047e+01  9.869e-02  1.421e-01  2.006e-01  9.869e-02  1.421e-01  2.006e-01 
 8.816e+01  2.200e+00  9.228e+10  4.051e+01  9.866e-02  1.421e-01  2.006e-01  9.866e-02  1.421e-01  2.006e-01 
 8.944e+01  2.200e+00  9.236e+10  4.056e+01  9.862e-02  1.420e-01  2.005e-01  9.862e-02  1.420e-01  2.005e-01 
 9.072e+01  2.200e+00  9.244e+10  4.061e+01  9.858e-02  1.420e-01  2.005e-01  9.858e-02  1.420e-01  2.005e-01 
 9.200e+01  2.200e+00  9.251e+10  4.066e+01  9.854e-02  1.420e-01  2.004e-01  9.854e-02  1.420e-01  2.004e-01 
 9.328e+01  2.200e+00  9.259e+10  4.071e+01  9.785e-02  1.411e-01  1.995e-01  9.785e-02  1.411e-01  1.995e-01 
 9.455e+01  2.200e+00  9.266e+10  4.077e+01  9.782e-02  1.411e-01  1.995e-01  9.782e-02  1.411e-01  1.995e-01 
 9.582e+01  2.200e+00  9.273e+10  4.082e+01  9.778e-02  1.410e-01  1.994e-01  9.778e-02  1.410e-01  1.994e-01 
 9.709e+01  2.200e+00  9.281e+10  4.087e+01  9.774e-02  1.410e-01  1.994e-01  9.774e-02  1.410e-01  1.994e-01 
 9.836e+01  2.200e+00  9.288e+10  4.092e+01  9.771e-02  1.409e-01  1.994e-01  9.771e-02  1.409e-01  1.994e-01 
 9.963e+01  2.200e+00  9.296e+10  4.097e+01  9.767e-02  1.409e-01  1.993e-01  9.767e-02  1.409e-01  1.993e-01 
 1.009e+02  2.200e+00  9.304e+10  4.102e+01  9.764e-02  1.409e-01  1.993e-01  9.764e-02  1.409e-01  1.993e-01 
