 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1      lam_g2     lam_b2     lam_h2     
 6.156e-01  3.994e+01  5.081e+11  2.375e+05  1.238e-01  1.937e-01  2.804e-01   1.238e-01  1.937e-01  2.804e-01  
 6.264e-01  3.994e+01  5.085e+11  2.378e+05  1.237e-01  1.936e-01  2.804e-01   1.237e-01  1.936e-01  2.804e-01  
 6.372e-01  3.994e+01  5.090e+11  2.381e+05  1.217e-01  1.901e-01  2.745e-01   1.217e-01  1.901e-01  2.745e-01  
 6.480e-01  3.994e+01  5.094e+11  2.384e+05  1.222e-01  1.911e-01  2.763e-01   1.222e-01  1.911e-01  2.763e-01  
 6.588e-01  3.993e+01  5.099e+11  2.387e+05  1.222e-01  1.910e-01  2.763e-01   1.222e-01  1.910e-01  2.763e-01  
 6.695e-01  3.993e+01  5.103e+11  2.391e+05  1.221e-01  1.910e-01  2.763e-01   1.221e-01  1.910e-01  2.763e-01  
 6.803e-01  3.993e+01  5.108e+11  2.394e+05  1.214e-01  1.897e-01  2.741e-01   1.214e-01  1.897e-01  2.741e-01  
 6.909e-01  3.993e+01  5.112e+11  2.397e+05  1.217e-01  1.905e-01  2.759e-01   1.217e-01  1.905e-01  2.759e-01  
 7.016e-01  3.993e+01  5.117e+11  2.400e+05  1.216e-01  1.904e-01  2.759e-01   1.216e-01  1.904e-01  2.759e-01  
 7.122e-01  3.993e+01  5.122e+11  2.403e+05  1.215e-01  1.904e-01  2.759e-01   1.215e-01  1.904e-01  2.759e-01  
 7.229e-01  3.993e+01  5.126e+11  2.406e+05  1.214e-01  1.903e-01  2.758e-01   1.214e-01  1.903e-01  2.758e-01  
 7.334e-01  3.993e+01  5.131e+11  2.409e+05  1.198e-01  1.875e-01  2.711e-01   1.198e-01  1.875e-01  2.711e-01  
 7.440e-01  3.993e+01  5.135e+11  2.412e+05  1.227e-01  1.927e-01  2.800e-01   1.227e-01  1.927e-01  2.800e-01  
 7.545e-01  3.992e+01  5.140e+11  2.416e+05  1.226e-01  1.926e-01  2.799e-01   1.226e-01  1.926e-01  2.799e-01  
 7.650e-01  3.992e+01  5.145e+11  2.419e+05  1.225e-01  1.925e-01  2.799e-01   1.225e-01  1.925e-01  2.799e-01  
 7.756e-01  3.992e+01  5.149e+11  2.422e+05  1.232e-01  1.939e-01  2.826e-01   1.232e-01  1.939e-01  2.826e-01  
 7.860e-01  3.992e+01  5.154e+11  2.425e+05  1.223e-01  1.924e-01  2.801e-01   1.223e-01  1.924e-01  2.801e-01  
 7.965e-01  3.992e+01  5.159e+11  2.428e+05  1.230e-01  1.938e-01  2.826e-01   1.230e-01  1.938e-01  2.826e-01  
 8.070e-01  3.992e+01  5.163e+11  2.431e+05  1.446e-01  2.130e-01  2.878e-01   1.446e-01  2.130e-01  2.878e-01  
 8.174e-01  3.992e+01  5.168e+11  2.434e+05  1.445e-01  2.130e-01  2.878e-01   1.445e-01  2.130e-01  2.878e-01  
 8.279e-01  3.992e+01  5.173e+11  2.437e+05  1.426e-01  2.099e-01  2.835e-01   1.426e-01  2.099e-01  2.835e-01  
 8.383e-01  3.991e+01  5.177e+11  2.440e+05  1.444e-01  2.128e-01  2.878e-01   1.444e-01  2.128e-01  2.878e-01  
 8.487e-01  3.991e+01  5.182e+11  2.444e+05  1.423e-01  2.097e-01  2.832e-01   1.423e-01  2.097e-01  2.832e-01  
 8.590e-01  3.991e+01  5.187e+11  2.447e+05  1.423e-01  2.096e-01  2.833e-01   1.423e-01  2.096e-01  2.833e-01  
 8.693e-01  3.991e+01  5.191e+11  2.450e+05  1.422e-01  2.095e-01  2.832e-01   1.422e-01  2.095e-01  2.832e-01  
 8.796e-01  3.991e+01  5.196e+11  2.453e+05  1.421e-01  2.094e-01  2.831e-01   1.421e-01  2.094e-01  2.831e-01  
 8.899e-01  3.991e+01  5.201e+11  2.456e+05  1.419e-01  2.093e-01  2.829e-01   1.419e-01  2.093e-01  2.829e-01  
 9.002e-01  3.991e+01  5.206e+11  2.459e+05  1.400e-01  2.075e-01  2.819e-01   1.400e-01  2.075e-01  2.819e-01  
 9.104e-01  3.991e+01  5.210e+11  2.462e+05  1.399e-01  2.074e-01  2.819e-01   1.399e-01  2.074e-01  2.819e-01  
 9.206e-01  3.991e+01  5.215e+11  2.465e+05  1.399e-01  2.073e-01  2.818e-01   1.399e-01  2.073e-01  2.818e-01  
 9.307e-01  3.990e+01  5.220e+11  2.468e+05  1.398e-01  2.073e-01  2.818e-01   1.398e-01  2.073e-01  2.818e-01  
 9.409e-01  3.990e+01  5.225e+11  2.471e+05  1.410e-01  2.093e-01  2.848e-01   1.410e-01  2.093e-01  2.848e-01  
 9.510e-01  3.990e+01  5.229e+11  2.474e+05  1.409e-01  2.091e-01  2.847e-01   1.409e-01  2.091e-01  2.847e-01  
 9.611e-01  3.990e+01  5.234e+11  2.478e+05  1.408e-01  2.091e-01  2.848e-01   1.408e-01  2.091e-01  2.848e-01  
 9.712e-01  3.990e+01  5.239e+11  2.481e+05  1.407e-01  2.090e-01  2.846e-01   1.407e-01  2.090e-01  2.846e-01  
 9.813e-01  3.990e+01  5.244e+11  2.484e+05  1.407e-01  2.090e-01  2.847e-01   1.407e-01  2.090e-01  2.847e-01  
 9.914e-01  3.990e+01  5.248e+11  2.487e+05  1.405e-01  2.088e-01  2.844e-01   1.405e-01  2.088e-01  2.844e-01  
 1.001e+00  3.990e+01  5.253e+11  2.490e+05  1.405e-01  2.088e-01  2.844e-01   1.405e-01  2.088e-01  2.844e-01  
 1.012e+00  3.989e+01  5.258e+11  2.493e+05  1.405e-01  2.089e-01  2.847e-01   1.405e-01  2.089e-01  2.847e-01  
 1.022e+00  3.989e+01  5.263e+11  2.496e+05  1.404e-01  2.088e-01  2.847e-01   1.404e-01  2.088e-01  2.847e-01  
 1.032e+00  3.989e+01  5.267e+11  2.499e+05  1.403e-01  2.086e-01  2.844e-01   1.403e-01  2.086e-01  2.844e-01  
 1.042e+00  3.989e+01  5.272e+11  2.502e+05  1.401e-01  2.085e-01  2.843e-01   1.401e-01  2.085e-01  2.843e-01  
 1.052e+00  3.989e+01  5.277e+11  2.505e+05  1.400e-01  2.084e-01  2.842e-01   1.400e-01  2.084e-01  2.842e-01  
 1.062e+00  3.989e+01  5.282e+11  2.508e+05  1.399e-01  2.083e-01  2.842e-01   1.399e-01  2.083e-01  2.842e-01  
 1.072e+00  3.989e+01  5.287e+11  2.512e+05  1.399e-01  2.083e-01  2.842e-01   1.399e-01  2.083e-01  2.842e-01  
 1.081e+00  3.989e+01  5.292e+11  2.515e+05  1.387e-01  2.064e-01  2.815e-01   1.387e-01  2.064e-01  2.815e-01  
 1.091e+00  3.989e+01  5.296e+11  2.518e+05  1.386e-01  2.064e-01  2.815e-01   1.386e-01  2.064e-01  2.815e-01  
 1.101e+00  3.988e+01  5.301e+11  2.521e+05  1.385e-01  2.062e-01  2.814e-01   1.385e-01  2.062e-01  2.814e-01  
 1.111e+00  3.988e+01  5.306e+11  2.524e+05  1.396e-01  2.080e-01  2.841e-01   1.396e-01  2.080e-01  2.841e-01  
 1.121e+00  3.988e+01  5.311e+11  2.527e+05  1.383e-01  2.061e-01  2.813e-01   1.383e-01  2.061e-01  2.813e-01  
 1.131e+00  3.988e+01  5.316e+11  2.530e+05  1.394e-01  2.079e-01  2.839e-01   1.394e-01  2.079e-01  2.839e-01  
 1.141e+00  3.988e+01  5.321e+11  2.533e+05  1.393e-01  2.078e-01  2.839e-01   1.393e-01  2.078e-01  2.839e-01  
 1.151e+00  3.988e+01  5.326e+11  2.536e+05  1.381e-01  2.059e-01  2.813e-01   1.381e-01  2.059e-01  2.813e-01  
 1.160e+00  3.988e+01  5.331e+11  2.539e+05  1.392e-01  2.078e-01  2.841e-01   1.392e-01  2.078e-01  2.841e-01  
 1.170e+00  3.988e+01  5.336e+11  2.542e+05  1.401e-01  2.093e-01  2.864e-01   1.401e-01  2.093e-01  2.864e-01  
 1.180e+00  3.987e+01  5.341e+11  2.546e+05  1.391e-01  2.076e-01  2.839e-01   1.391e-01  2.076e-01  2.839e-01  
 1.190e+00  3.987e+01  5.346e+11  2.549e+05  1.286e-01  1.910e-01  2.598e-01   1.286e-01  1.910e-01  2.598e-01  
