 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.238e-04  1.100e+01  7.035e+10  1.477e+05  1.092e-01  1.738e-01  2.512e-01  1.092e-01  1.738e-01  2.512e-01 
 6.292e-04  1.100e+01  7.128e+10  1.515e+05  1.271e-01  1.936e-01  2.668e-01  1.271e-01  1.936e-01  2.668e-01 
 9.567e-04  1.099e+01  7.199e+10  1.546e+05  1.167e-01  1.801e-01  2.514e-01  1.167e-01  1.801e-01  2.514e-01 
 1.325e-03  1.099e+01  7.253e+10  1.572e+05  1.146e-01  1.777e-01  2.495e-01  1.146e-01  1.777e-01  2.495e-01 
 1.740e-03  1.099e+01  7.291e+10  1.594e+05  1.155e-01  1.819e-01  2.596e-01  1.155e-01  1.819e-01  2.596e-01 
 2.206e-03  1.098e+01  7.314e+10  1.611e+05  1.145e-01  1.836e-01  2.677e-01  1.145e-01  1.836e-01  2.677e-01 
 2.730e-03  1.098e+01  7.323e+10  1.624e+05  1.149e-01  1.854e-01  2.725e-01  1.149e-01  1.854e-01  2.725e-01 
 3.320e-03  1.097e+01  7.321e+10  1.634e+05  1.348e-01  2.039e-01  2.787e-01  1.348e-01  2.039e-01  2.787e-01 
 3.984e-03  1.097e+01  7.310e+10  1.640e+05  1.342e-01  2.039e-01  2.800e-01  1.342e-01  2.039e-01  2.800e-01 
 4.731e-03  1.096e+01  7.292e+10  1.644e+05  1.281e-01  1.935e-01  2.641e-01  1.281e-01  1.935e-01  2.641e-01 
 5.571e-03  1.096e+01  7.268e+10  1.646e+05  1.278e-01  1.942e-01  2.665e-01  1.278e-01  1.942e-01  2.665e-01 
 6.516e-03  1.095e+01  7.240e+10  1.647e+05  1.296e-01  1.982e-01  2.739e-01  1.296e-01  1.982e-01  2.739e-01 
 7.580e-03  1.094e+01  7.209e+10  1.647e+05  1.295e-01  2.004e-01  2.807e-01  1.295e-01  2.004e-01  2.807e-01 
 8.776e-03  1.093e+01  7.176e+10  1.647e+05  1.291e-01  1.993e-01  2.785e-01  1.291e-01  1.993e-01  2.785e-01 
