 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.165e-04  7.497e+01  2.164e+11  3.209e+06  1.147e-01  2.105e-01  3.167e-01  1.147e-01  2.105e-01  3.167e-01 
 6.715e-04  7.494e+01  2.156e+11  3.221e+06  1.109e-01  2.055e-01  3.128e-01  1.109e-01  2.055e-01  3.128e-01 
 1.071e-03  7.490e+01  2.149e+11  3.231e+06  1.117e-01  2.106e-01  3.265e-01  1.117e-01  2.106e-01  3.265e-01 
 1.520e-03  7.485e+01  2.145e+11  3.238e+06  1.092e-01  2.081e-01  3.269e-01  1.092e-01  2.081e-01  3.269e-01 
 2.025e-03  7.480e+01  2.144e+11  3.241e+06  1.082e-01  2.101e-01  3.379e-01  1.082e-01  2.101e-01  3.379e-01 
 2.594e-03  7.475e+01  2.143e+11  3.241e+06  1.059e-01  2.114e-01  3.520e-01  1.059e-01  2.114e-01  3.520e-01 
 3.234e-03  7.469e+01  2.143e+11  3.240e+06  1.051e-01  2.121e-01  3.584e-01  1.051e-01  2.121e-01  3.584e-01 
 3.921e-03  7.462e+01  2.143e+11  3.237e+06  1.079e-01  2.118e-01  3.451e-01  1.079e-01  2.118e-01  3.451e-01 
 4.631e-03  7.455e+01  2.143e+11  3.235e+06  1.086e-01  2.139e-01  3.499e-01  1.086e-01  2.139e-01  3.499e-01 
 5.351e-03  7.448e+01  2.143e+11  3.233e+06  1.065e-01  2.129e-01  3.551e-01  1.065e-01  2.129e-01  3.551e-01 
 6.078e-03  7.441e+01  2.144e+11  3.230e+06  1.069e-01  2.144e-01  3.590e-01  1.069e-01  2.144e-01  3.590e-01 
 6.807e-03  7.434e+01  2.144e+11  3.228e+06  1.107e-01  2.121e-01  3.353e-01  1.107e-01  2.121e-01  3.353e-01 
 7.537e-03  7.427e+01  2.144e+11  3.225e+06  1.072e-01  2.152e-01  3.609e-01  1.072e-01  2.152e-01  3.609e-01 
 8.269e-03  7.420e+01  2.144e+11  3.223e+06  1.088e-01  2.128e-01  3.448e-01  1.088e-01  2.128e-01  3.448e-01 
 9.001e-03  7.413e+01  2.144e+11  3.220e+06  1.071e-01  2.150e-01  3.604e-01  1.071e-01  2.150e-01  3.604e-01 
 9.733e-03  7.406e+01  2.145e+11  3.218e+06  1.089e-01  2.129e-01  3.451e-01  1.089e-01  2.129e-01  3.451e-01 
