 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.165e-04  8.200e+00  5.166e+10  7.898e+04  1.239e-01  1.894e-01  2.669e-01  1.239e-01  1.894e-01  2.669e-01 
 5.826e-04  8.200e+00  5.214e+10  8.167e+04  1.428e-01  2.081e-01  2.785e-01  1.428e-01  2.081e-01  2.785e-01 
 8.488e-04  8.199e+00  5.251e+10  8.357e+04  1.448e-01  2.117e-01  2.843e-01  1.448e-01  2.117e-01  2.843e-01 
 1.146e-03  8.199e+00  5.283e+10  8.515e+04  1.405e-01  2.093e-01  2.868e-01  1.405e-01  2.093e-01  2.868e-01 
 1.481e-03  8.199e+00  5.309e+10  8.657e+04  1.308e-01  1.938e-01  2.638e-01  1.308e-01  1.938e-01  2.638e-01 
 1.857e-03  8.198e+00  5.331e+10  8.782e+04  1.360e-01  2.080e-01  2.932e-01  1.360e-01  2.080e-01  2.932e-01 
 2.281e-03  8.198e+00  5.348e+10  8.889e+04  1.304e-01  1.983e-01  2.779e-01  1.304e-01  1.983e-01  2.779e-01 
 2.758e-03  8.198e+00  5.360e+10  8.978e+04  1.296e-01  2.005e-01  2.865e-01  1.296e-01  2.005e-01  2.865e-01 
 3.294e-03  8.197e+00  5.370e+10  9.048e+04  1.297e-01  2.023e-01  2.918e-01  1.297e-01  2.023e-01  2.918e-01 
 3.897e-03  8.196e+00  5.376e+10  9.102e+04  1.583e-01  2.307e-01  3.085e-01  1.583e-01  2.307e-01  3.085e-01 
 4.575e-03  8.196e+00  5.380e+10  9.141e+04  1.610e-01  2.352e-01  3.154e-01  1.610e-01  2.352e-01  3.154e-01 
 5.339e-03  8.195e+00  5.382e+10  9.169e+04  1.605e-01  2.352e-01  3.163e-01  1.605e-01  2.352e-01  3.163e-01 
 6.197e-03  8.194e+00  5.383e+10  9.188e+04  1.516e-01  2.211e-01  2.960e-01  1.516e-01  2.211e-01  2.960e-01 
 7.163e-03  8.193e+00  5.384e+10  9.200e+04  1.481e-01  2.184e-01  2.958e-01  1.481e-01  2.184e-01  2.958e-01 
 8.250e-03  8.192e+00  5.385e+10  9.209e+04  1.512e-01  2.236e-01  3.036e-01  1.512e-01  2.236e-01  3.036e-01 
 9.473e-03  8.191e+00  5.385e+10  9.216e+04  1.510e-01  2.242e-01  3.058e-01  1.510e-01  2.242e-01  3.058e-01 
 1.085e-02  8.190e+00  5.386e+10  9.222e+04  1.529e-01  2.275e-01  3.108e-01  1.529e-01  2.275e-01  3.108e-01 
 1.240e-02  8.188e+00  5.388e+10  9.228e+04  1.576e-01  2.352e-01  3.226e-01  1.576e-01  2.352e-01  3.226e-01 
 1.414e-02  8.186e+00  5.390e+10  9.234e+04  1.547e-01  2.328e-01  3.221e-01  1.547e-01  2.328e-01  3.221e-01 
 1.603e-02  8.184e+00  5.392e+10  9.242e+04  1.543e-01  2.323e-01  3.216e-01  1.543e-01  2.323e-01  3.216e-01 
 1.801e-02  8.183e+00  5.396e+10  9.250e+04  1.579e-01  2.391e-01  3.331e-01  1.579e-01  2.391e-01  3.331e-01 
 2.002e-02  8.181e+00  5.399e+10  9.256e+04  1.563e-01  2.395e-01  3.382e-01  1.563e-01  2.395e-01  3.382e-01 
 2.205e-02  8.179e+00  5.399e+10  9.266e+04  1.588e-01  2.456e-01  3.503e-01  1.588e-01  2.456e-01  3.503e-01 
 2.409e-02  8.176e+00  5.401e+10  9.278e+04  1.578e-01  2.439e-01  3.479e-01  1.578e-01  2.439e-01  3.479e-01 
 2.612e-02  8.174e+00  5.404e+10  9.286e+04  1.578e-01  2.441e-01  3.484e-01  1.578e-01  2.441e-01  3.484e-01 
 2.814e-02  8.172e+00  5.407e+10  9.295e+04  1.603e-01  2.491e-01  3.575e-01  1.603e-01  2.491e-01  3.575e-01 
 3.015e-02  8.170e+00  5.409e+10  9.303e+04  1.621e-01  2.542e-01  3.686e-01  1.621e-01  2.542e-01  3.686e-01 
 3.216e-02  8.168e+00  5.412e+10  9.312e+04  1.506e-01  2.354e-01  3.401e-01  1.506e-01  2.354e-01  3.401e-01 
 3.416e-02  8.166e+00  5.415e+10  9.321e+04  1.503e-01  2.353e-01  3.405e-01  1.503e-01  2.353e-01  3.405e-01 
 3.616e-02  8.164e+00  5.418e+10  9.330e+04  1.522e-01  2.390e-01  3.469e-01  1.522e-01  2.390e-01  3.469e-01 
 3.818e-02  8.162e+00  5.421e+10  9.339e+04  1.626e-01  2.587e-01  3.816e-01  1.626e-01  2.587e-01  3.816e-01 
 4.022e-02  8.160e+00  5.424e+10  9.348e+04  1.911e-01  2.770e-01  3.680e-01  1.911e-01  2.770e-01  3.680e-01 
 4.224e-02  8.158e+00  5.426e+10  9.357e+04  1.880e-01  2.725e-01  3.622e-01  1.880e-01  2.725e-01  3.622e-01 
 4.425e-02  8.156e+00  5.429e+10  9.366e+04  1.895e-01  2.755e-01  3.671e-01  1.895e-01  2.755e-01  3.671e-01 
 4.627e-02  8.154e+00  5.431e+10  9.375e+04  1.915e-01  2.787e-01  3.718e-01  1.915e-01  2.787e-01  3.718e-01 
 4.843e-02  8.152e+00  5.434e+10  9.384e+04  1.945e-01  2.834e-01  3.785e-01  1.945e-01  2.834e-01  3.785e-01 
 5.050e-02  8.150e+00  5.437e+10  9.394e+04  1.914e-01  2.765e-01  3.662e-01  1.914e-01  2.765e-01  3.662e-01 
 5.253e-02  8.148e+00  5.440e+10  9.403e+04  1.898e-01  2.762e-01  3.685e-01  1.898e-01  2.762e-01  3.685e-01 
 5.454e-02  8.146e+00  5.443e+10  9.412e+04  1.897e-01  2.761e-01  3.684e-01  1.897e-01  2.761e-01  3.684e-01 
 5.653e-02  8.144e+00  5.446e+10  9.422e+04  1.914e-01  2.789e-01  3.724e-01  1.914e-01  2.789e-01  3.724e-01 
 5.852e-02  8.142e+00  5.449e+10  9.431e+04  1.897e-01  2.762e-01  3.687e-01  1.897e-01  2.762e-01  3.687e-01 
 6.049e-02  8.140e+00  5.451e+10  9.440e+04  1.897e-01  2.763e-01  3.688e-01  1.897e-01  2.763e-01  3.688e-01 
 6.247e-02  8.138e+00  5.454e+10  9.449e+04  1.896e-01  2.763e-01  3.688e-01  1.896e-01  2.763e-01  3.688e-01 
 6.444e-02  8.136e+00  5.457e+10  9.459e+04  1.940e-01  2.831e-01  3.786e-01  1.940e-01  2.831e-01  3.786e-01 
 6.640e-02  8.134e+00  5.460e+10  9.468e+04  1.897e-01  2.766e-01  3.694e-01  1.897e-01  2.766e-01  3.694e-01 
 6.837e-02  8.132e+00  5.463e+10  9.477e+04  1.880e-01  2.740e-01  3.659e-01  1.880e-01  2.740e-01  3.659e-01 
 7.032e-02  8.130e+00  5.465e+10  9.486e+04  1.912e-01  2.791e-01  3.732e-01  1.912e-01  2.791e-01  3.732e-01 
 7.228e-02  8.128e+00  5.468e+10  9.496e+04  1.879e-01  2.741e-01  3.661e-01  1.879e-01  2.741e-01  3.661e-01 
 7.423e-02  8.126e+00  5.471e+10  9.505e+04  1.879e-01  2.741e-01  3.663e-01  1.879e-01  2.741e-01  3.663e-01 
 7.618e-02  8.124e+00  5.474e+10  9.514e+04  1.914e-01  2.794e-01  3.736e-01  1.914e-01  2.794e-01  3.736e-01 
 7.813e-02  8.122e+00  5.477e+10  9.523e+04  1.890e-01  2.758e-01  3.686e-01  1.890e-01  2.758e-01  3.686e-01 
 8.008e-02  8.120e+00  5.479e+10  9.533e+04  1.917e-01  2.801e-01  3.747e-01  1.917e-01  2.801e-01  3.747e-01 
 8.202e-02  8.118e+00  5.482e+10  9.542e+04  1.917e-01  2.802e-01  3.751e-01  1.917e-01  2.802e-01  3.751e-01 
 8.396e-02  8.116e+00  5.485e+10  9.551e+04  1.924e-01  2.813e-01  3.767e-01  1.924e-01  2.813e-01  3.767e-01 
 8.589e-02  8.114e+00  5.487e+10  9.560e+04  1.913e-01  2.796e-01  3.742e-01  1.913e-01  2.796e-01  3.742e-01 
 8.782e-02  8.112e+00  5.490e+10  9.569e+04  1.933e-01  2.806e-01  3.730e-01  1.933e-01  2.806e-01  3.730e-01 
 8.976e-02  8.110e+00  5.493e+10  9.578e+04  1.899e-01  2.755e-01  3.659e-01  1.899e-01  2.755e-01  3.659e-01 
 9.172e-02  8.108e+00  5.495e+10  9.587e+04  1.933e-01  2.808e-01  3.734e-01  1.933e-01  2.808e-01  3.734e-01 
 9.366e-02  8.106e+00  5.498e+10  9.596e+04  1.900e-01  2.758e-01  3.664e-01  1.900e-01  2.758e-01  3.664e-01 
 9.563e-02  8.104e+00  5.501e+10  9.606e+04  1.932e-01  2.807e-01  3.734e-01  1.932e-01  2.807e-01  3.734e-01 
 9.758e-02  8.102e+00  5.503e+10  9.615e+04  1.932e-01  2.808e-01  3.735e-01  1.932e-01  2.808e-01  3.735e-01 
 9.952e-02  8.100e+00  5.506e+10  9.624e+04  1.932e-01  2.808e-01  3.736e-01  1.932e-01  2.808e-01  3.736e-01 
 1.015e-01  8.098e+00  5.508e+10  9.633e+04  1.933e-01  2.811e-01  3.740e-01  1.933e-01  2.811e-01  3.740e-01 
 1.034e-01  8.096e+00  5.511e+10  9.642e+04  1.933e-01  2.811e-01  3.742e-01  1.933e-01  2.811e-01  3.742e-01 
 1.054e-01  8.094e+00  5.513e+10  9.651e+04  1.913e-01  2.782e-01  3.703e-01  1.913e-01  2.782e-01  3.703e-01 
 1.073e-01  8.092e+00  5.516e+10  9.660e+04  1.913e-01  2.783e-01  3.705e-01  1.913e-01  2.783e-01  3.705e-01 
 1.093e-01  8.089e+00  5.518e+10  9.669e+04  1.913e-01  2.783e-01  3.705e-01  1.913e-01  2.783e-01  3.705e-01 
 1.112e-01  8.087e+00  5.521e+10  9.678e+04  1.913e-01  2.784e-01  3.707e-01  1.913e-01  2.784e-01  3.707e-01 
 1.132e-01  8.085e+00  5.523e+10  9.687e+04  1.914e-01  2.786e-01  3.711e-01  1.914e-01  2.786e-01  3.711e-01 
 1.151e-01  8.083e+00  5.526e+10  9.697e+04  1.918e-01  2.792e-01  3.719e-01  1.918e-01  2.792e-01  3.719e-01 
 1.170e-01  8.081e+00  5.528e+10  9.706e+04  1.919e-01  2.793e-01  3.720e-01  1.919e-01  2.793e-01  3.720e-01 
 1.189e-01  8.079e+00  5.531e+10  9.715e+04  1.918e-01  2.794e-01  3.721e-01  1.918e-01  2.794e-01  3.721e-01 
 1.208e-01  8.077e+00  5.534e+10  9.724e+04  1.929e-01  2.810e-01  3.745e-01  1.929e-01  2.810e-01  3.745e-01 
 1.227e-01  8.075e+00  5.536e+10  9.733e+04  1.895e-01  2.758e-01  3.672e-01  1.895e-01  2.758e-01  3.672e-01 
 1.246e-01  8.073e+00  5.539e+10  9.742e+04  1.876e-01  2.731e-01  3.635e-01  1.876e-01  2.731e-01  3.635e-01 
 1.265e-01  8.071e+00  5.541e+10  9.751e+04  1.950e-01  2.845e-01  3.797e-01  1.950e-01  2.845e-01  3.797e-01 
 1.284e-01  8.069e+00  5.544e+10  9.760e+04  1.905e-01  2.776e-01  3.698e-01  1.905e-01  2.776e-01  3.698e-01 
 1.303e-01  8.067e+00  5.546e+10  9.769e+04  1.914e-01  2.790e-01  3.720e-01  1.914e-01  2.790e-01  3.720e-01 
 1.322e-01  8.065e+00  5.549e+10  9.778e+04  1.916e-01  2.795e-01  3.727e-01  1.916e-01  2.795e-01  3.727e-01 
 1.340e-01  8.063e+00  5.551e+10  9.787e+04  1.913e-01  2.790e-01  3.720e-01  1.913e-01  2.790e-01  3.720e-01 
 1.359e-01  8.061e+00  5.554e+10  9.796e+04  1.890e-01  2.754e-01  3.669e-01  1.890e-01  2.754e-01  3.669e-01 
