 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1      lam_g2     lam_b2     lam_h2     
 3.149e+02  3.200e+00  7.389e+11  2.141e+02  4.903e-02  7.883e-02  1.295e-01   4.391e-02  7.294e-02  1.273e-01  
 3.149e+02  3.200e+00  7.473e+11  2.127e+02  5.890e-02  9.126e-02  1.410e-01   4.300e-02  7.171e-02  1.260e-01  
 3.150e+02  3.200e+00  7.557e+11  2.114e+02  5.877e-02  9.110e-02  1.408e-01   4.294e-02  7.163e-02  1.260e-01  
 3.150e+02  3.200e+00  7.643e+11  2.100e+02  5.860e-02  9.085e-02  1.404e-01   4.293e-02  7.161e-02  1.259e-01  
 3.150e+02  3.200e+00  7.728e+11  2.086e+02  5.856e-02  9.084e-02  1.405e-01   4.285e-02  7.152e-02  1.259e-01  
 3.150e+02  3.200e+00  7.815e+11  2.073e+02  5.853e-02  9.083e-02  1.406e-01   4.279e-02  7.145e-02  1.258e-01  
 3.150e+02  3.200e+00  7.901e+11  2.059e+02  5.783e-02  9.007e-02  1.402e-01   4.198e-02  7.026e-02  1.243e-01  
 3.150e+02  3.200e+00  7.988e+11  2.045e+02  5.750e-02  8.990e-02  1.408e-01   4.139e-02  6.946e-02  1.235e-01  
 3.150e+02  3.200e+00  8.076e+11  2.030e+02  5.748e-02  8.992e-02  1.409e-01   4.132e-02  6.938e-02  1.235e-01  
 3.150e+02  3.200e+00  8.165e+11  2.016e+02  5.739e-02  8.982e-02  1.408e-01   4.129e-02  6.935e-02  1.235e-01  
 3.151e+02  3.200e+00  8.253e+11  2.002e+02  5.738e-02  8.985e-02  1.409e-01   4.125e-02  6.931e-02  1.235e-01  
 3.151e+02  3.200e+00  8.342e+11  1.987e+02  5.732e-02  8.973e-02  1.407e-01   4.130e-02  6.938e-02  1.236e-01  
 3.151e+02  3.200e+00  8.431e+11  1.973e+02  5.733e-02  8.980e-02  1.409e-01   4.126e-02  6.935e-02  1.236e-01  
 3.151e+02  3.200e+00  8.519e+11  1.958e+02  5.737e-02  8.989e-02  1.411e-01   4.123e-02  6.933e-02  1.236e-01  
 3.151e+02  3.200e+00  8.607e+11  1.943e+02  5.723e-02  8.970e-02  1.409e-01   4.113e-02  6.919e-02  1.234e-01  
 3.151e+02  3.200e+00  8.693e+11  1.928e+02  5.724e-02  8.976e-02  1.410e-01   4.117e-02  6.928e-02  1.236e-01  
 3.151e+02  3.200e+00  8.777e+11  1.913e+02  5.724e-02  8.977e-02  1.410e-01   4.131e-02  6.951e-02  1.240e-01  
 3.151e+02  3.200e+00  8.859e+11  1.897e+02  5.740e-02  9.007e-02  1.416e-01   4.137e-02  6.965e-02  1.243e-01  
 3.151e+02  3.200e+00  8.941e+11  1.880e+02  5.760e-02  9.043e-02  1.423e-01   4.146e-02  6.983e-02  1.248e-01  
 3.152e+02  3.200e+00  9.022e+11  1.863e+02  5.776e-02  9.072e-02  1.428e-01   4.160e-02  7.009e-02  1.253e-01  
 3.152e+02  3.200e+00  9.101e+11  1.845e+02  5.805e-02  9.123e-02  1.437e-01   4.175e-02  7.038e-02  1.259e-01  
 3.152e+02  3.200e+00  9.177e+11  1.827e+02  5.785e-02  9.130e-02  1.447e-01   4.128e-02  6.978e-02  1.255e-01  
 3.152e+02  3.200e+00  9.250e+11  1.808e+02  5.829e-02  9.205e-02  1.460e-01   4.155e-02  7.027e-02  1.265e-01  
 3.152e+02  3.200e+00  9.316e+11  1.787e+02  5.951e-02  9.364e-02  1.476e-01   4.278e-02  7.221e-02  1.294e-01  
 3.152e+02  3.200e+00  9.375e+11  1.766e+02  6.010e-02  9.461e-02  1.492e-01   4.316e-02  7.288e-02  1.307e-01  
 3.152e+02  3.200e+00  9.423e+11  1.742e+02  6.002e-02  9.510e-02  1.516e-01   4.264e-02  7.229e-02  1.306e-01  
 3.152e+02  3.200e+00  9.466e+11  1.716e+02  6.106e-02  9.703e-02  1.554e-01   4.293e-02  7.295e-02  1.324e-01  
 3.153e+02  3.200e+00  9.505e+11  1.687e+02  6.161e-02  9.832e-02  1.585e-01   4.295e-02  7.316e-02  1.334e-01  
 3.153e+02  3.200e+00  9.539e+11  1.656e+02  6.028e-02  9.731e-02  1.599e-01   5.169e-02  8.655e-02  1.523e-01  
 3.153e+02  3.200e+00  9.567e+11  1.623e+02  5.447e-02  8.972e-02  1.528e-01   4.794e-02  8.130e-02  1.467e-01  
 3.153e+02  3.200e+00  9.589e+11  1.589e+02  6.566e-02  1.057e-01  1.725e-01   4.464e-02  7.647e-02  1.408e-01  
 3.153e+02  3.200e+00  9.603e+11  1.552e+02  6.132e-02  1.003e-01  1.685e-01   5.282e-02  8.926e-02  1.597e-01  
 3.153e+02  3.200e+00  9.608e+11  1.515e+02  7.375e-02  1.174e-01  1.879e-01   5.080e-02  8.662e-02  1.577e-01  
 3.154e+02  3.200e+00  9.607e+11  1.479e+02  7.481e-02  1.200e-01  1.946e-01   5.062e-02  8.672e-02  1.594e-01  
 3.154e+02  3.200e+00  9.599e+11  1.443e+02  7.804e-02  1.249e-01  2.012e-01   5.292e-02  9.052e-02  1.657e-01  
 3.154e+02  3.200e+00  9.587e+11  1.409e+02  8.110e-02  1.299e-01  2.095e-01   5.463e-02  9.355e-02  1.715e-01  
 3.154e+02  3.200e+00  9.572e+11  1.376e+02  8.325e-02  1.337e-01  2.165e-01   5.568e-02  9.551e-02  1.756e-01  
 3.154e+02  3.200e+00  9.555e+11  1.344e+02  6.943e-02  1.155e-01  1.991e-01   5.940e-02  1.015e-01  1.852e-01  
 3.154e+02  3.200e+00  9.538e+11  1.313e+02  7.598e-02  1.254e-01  2.128e-01   6.385e-02  1.086e-01  1.960e-01  
 3.155e+02  3.200e+00  9.522e+11  1.284e+02  8.173e-02  1.345e-01  2.272e-01   6.779e-02  1.152e-01  2.073e-01  
 3.155e+02  3.200e+00  9.510e+11  1.257e+02  9.086e-02  1.479e-01  2.445e-01   5.891e-02  1.017e-01  1.888e-01  
 3.155e+02  3.200e+00  9.503e+11  1.231e+02  9.622e-02  1.559e-01  2.549e-01   6.255e-02  1.077e-01  1.987e-01  
 3.155e+02  3.200e+00  9.505e+11  1.206e+02  1.043e-01  1.668e-01  2.661e-01   6.865e-02  1.174e-01  2.134e-01  
