 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1      lam_g2     lam_b2     lam_h2    
 1.111e+00  1.999e+01  3.638e+11  4.575e+04  1.217e-01  1.746e-01  2.373e-01   1.217e-01  1.746e-01  2.373e-01 
 1.133e+00  1.999e+01  3.642e+11  4.583e+04  1.217e-01  1.746e-01  2.373e-01   1.217e-01  1.746e-01  2.373e-01 
 1.155e+00  1.999e+01  3.645e+11  4.590e+04  1.216e-01  1.745e-01  2.373e-01   1.216e-01  1.745e-01  2.373e-01 
 1.176e+00  1.999e+01  3.649e+11  4.597e+04  1.208e-01  1.743e-01  2.385e-01   1.208e-01  1.743e-01  2.385e-01 
 1.198e+00  1.999e+01  3.652e+11  4.604e+04  1.208e-01  1.743e-01  2.385e-01   1.208e-01  1.743e-01  2.385e-01 
 1.220e+00  1.999e+01  3.656e+11  4.611e+04  1.207e-01  1.741e-01  2.383e-01   1.207e-01  1.741e-01  2.383e-01 
 1.241e+00  1.999e+01  3.659e+11  4.619e+04  1.206e-01  1.741e-01  2.383e-01   1.206e-01  1.741e-01  2.383e-01 
 1.263e+00  1.999e+01  3.663e+11  4.626e+04  1.206e-01  1.741e-01  2.384e-01   1.206e-01  1.741e-01  2.384e-01 
 1.284e+00  1.999e+01  3.667e+11  4.633e+04  1.205e-01  1.740e-01  2.383e-01   1.205e-01  1.740e-01  2.383e-01 
 1.306e+00  1.999e+01  3.670e+11  4.640e+04  1.205e-01  1.740e-01  2.383e-01   1.205e-01  1.740e-01  2.383e-01 
 1.327e+00  1.999e+01  3.674e+11  4.647e+04  1.204e-01  1.739e-01  2.383e-01   1.204e-01  1.739e-01  2.383e-01 
 1.349e+00  1.999e+01  3.677e+11  4.654e+04  1.203e-01  1.738e-01  2.381e-01   1.203e-01  1.738e-01  2.381e-01 
 1.370e+00  1.999e+01  3.681e+11  4.662e+04  1.203e-01  1.738e-01  2.382e-01   1.203e-01  1.738e-01  2.382e-01 
 1.391e+00  1.998e+01  3.684e+11  4.669e+04  1.218e-01  1.759e-01  2.410e-01   1.218e-01  1.759e-01  2.410e-01 
 1.413e+00  1.998e+01  3.688e+11  4.676e+04  1.207e-01  1.763e-01  2.448e-01   1.207e-01  1.763e-01  2.448e-01 
 1.434e+00  1.998e+01  3.691e+11  4.683e+04  1.206e-01  1.762e-01  2.447e-01   1.206e-01  1.762e-01  2.447e-01 
 1.455e+00  1.998e+01  3.695e+11  4.691e+04  1.205e-01  1.762e-01  2.448e-01   1.205e-01  1.762e-01  2.448e-01 
 1.476e+00  1.998e+01  3.698e+11  4.698e+04  1.205e-01  1.761e-01  2.447e-01   1.205e-01  1.761e-01  2.447e-01 
 1.497e+00  1.998e+01  3.702e+11  4.705e+04  1.204e-01  1.761e-01  2.447e-01   1.204e-01  1.761e-01  2.447e-01 
 1.518e+00  1.998e+01  3.705e+11  4.712e+04  1.155e-01  1.689e-01  2.346e-01   1.155e-01  1.689e-01  2.346e-01 
 1.539e+00  1.998e+01  3.709e+11  4.719e+04  1.176e-01  1.720e-01  2.391e-01   1.176e-01  1.720e-01  2.391e-01 
 1.559e+00  1.998e+01  3.712e+11  4.726e+04  1.175e-01  1.720e-01  2.390e-01   1.175e-01  1.720e-01  2.390e-01 
 1.580e+00  1.998e+01  3.716e+11  4.733e+04  1.142e-01  1.670e-01  2.321e-01   1.142e-01  1.670e-01  2.321e-01 
 1.601e+00  1.998e+01  3.720e+11  4.741e+04  1.141e-01  1.669e-01  2.321e-01   1.141e-01  1.669e-01  2.321e-01 
 1.621e+00  1.998e+01  3.723e+11  4.748e+04  1.141e-01  1.669e-01  2.321e-01   1.141e-01  1.669e-01  2.321e-01 
 1.642e+00  1.998e+01  3.727e+11  4.755e+04  1.200e-01  1.758e-01  2.446e-01   1.200e-01  1.758e-01  2.446e-01 
 1.663e+00  1.998e+01  3.730e+11  4.762e+04  1.199e-01  1.756e-01  2.444e-01   1.199e-01  1.756e-01  2.444e-01 
 1.683e+00  1.998e+01  3.734e+11  4.769e+04  1.199e-01  1.757e-01  2.445e-01   1.199e-01  1.757e-01  2.445e-01 
 1.704e+00  1.998e+01  3.737e+11  4.776e+04  1.198e-01  1.755e-01  2.443e-01   1.198e-01  1.755e-01  2.443e-01 
 1.724e+00  1.998e+01  3.741e+11  4.784e+04  1.197e-01  1.755e-01  2.443e-01   1.197e-01  1.755e-01  2.443e-01 
 1.745e+00  1.998e+01  3.745e+11  4.791e+04  1.197e-01  1.754e-01  2.443e-01   1.197e-01  1.754e-01  2.443e-01 
 1.765e+00  1.998e+01  3.748e+11  4.798e+04  1.196e-01  1.754e-01  2.443e-01   1.196e-01  1.754e-01  2.443e-01 
 1.785e+00  1.998e+01  3.752e+11  4.805e+04  1.159e-01  1.698e-01  2.366e-01   1.159e-01  1.698e-01  2.366e-01 
 1.806e+00  1.998e+01  3.755e+11  4.812e+04  1.195e-01  1.753e-01  2.442e-01   1.195e-01  1.753e-01  2.442e-01 
 1.826e+00  1.998e+01  3.759e+11  4.820e+04  1.157e-01  1.697e-01  2.365e-01   1.157e-01  1.697e-01  2.365e-01 
 1.846e+00  1.998e+01  3.762e+11  4.827e+04  1.167e-01  1.712e-01  2.386e-01   1.167e-01  1.712e-01  2.386e-01 
 1.866e+00  1.998e+01  3.766e+11  4.834e+04  1.178e-01  1.729e-01  2.410e-01   1.178e-01  1.729e-01  2.410e-01 
 1.887e+00  1.998e+01  3.770e+11  4.841e+04  1.177e-01  1.728e-01  2.410e-01   1.177e-01  1.728e-01  2.410e-01 
 1.907e+00  1.998e+01  3.773e+11  4.848e+04  1.144e-01  1.679e-01  2.340e-01   1.144e-01  1.679e-01  2.340e-01 
 1.927e+00  1.998e+01  3.777e+11  4.856e+04  1.144e-01  1.678e-01  2.340e-01   1.144e-01  1.678e-01  2.340e-01 
 1.947e+00  1.998e+01  3.781e+11  4.863e+04  1.154e-01  1.694e-01  2.363e-01   1.154e-01  1.694e-01  2.363e-01 
 1.967e+00  1.998e+01  3.784e+11  4.870e+04  1.131e-01  1.660e-01  2.315e-01   1.131e-01  1.660e-01  2.315e-01 
 1.987e+00  1.998e+01  3.788e+11  4.877e+04  1.130e-01  1.659e-01  2.315e-01   1.130e-01  1.659e-01  2.315e-01 
 2.007e+00  1.998e+01  3.791e+11  4.885e+04  1.129e-01  1.659e-01  2.314e-01   1.129e-01  1.659e-01  2.314e-01 
 2.027e+00  1.998e+01  3.795e+11  4.892e+04  1.129e-01  1.658e-01  2.314e-01   1.129e-01  1.658e-01  2.314e-01 
 2.047e+00  1.998e+01  3.799e+11  4.899e+04  1.128e-01  1.657e-01  2.313e-01   1.128e-01  1.657e-01  2.313e-01 
 2.067e+00  1.998e+01  3.802e+11  4.906e+04  1.181e-01  1.745e-01  2.451e-01   1.181e-01  1.745e-01  2.451e-01 
 2.087e+00  1.998e+01  3.806e+11  4.914e+04  1.180e-01  1.744e-01  2.451e-01   1.180e-01  1.744e-01  2.451e-01 
 2.106e+00  1.998e+01  3.810e+11  4.921e+04  1.144e-01  1.690e-01  2.374e-01   1.144e-01  1.690e-01  2.374e-01 
 2.126e+00  1.998e+01  3.813e+11  4.928e+04  1.143e-01  1.690e-01  2.374e-01   1.143e-01  1.690e-01  2.374e-01 
 2.146e+00  1.998e+01  3.817e+11  4.935e+04  1.152e-01  1.704e-01  2.395e-01   1.152e-01  1.704e-01  2.395e-01 
 2.165e+00  1.998e+01  3.821e+11  4.943e+04  1.178e-01  1.743e-01  2.451e-01   1.178e-01  1.743e-01  2.451e-01 
 2.185e+00  1.997e+01  3.824e+11  4.950e+04  1.177e-01  1.741e-01  2.450e-01   1.177e-01  1.741e-01  2.450e-01 
 2.204e+00  1.997e+01  3.828e+11  4.957e+04  1.177e-01  1.741e-01  2.449e-01   1.177e-01  1.741e-01  2.449e-01 
 2.224e+00  1.997e+01  3.832e+11  4.964e+04  1.176e-01  1.740e-01  2.449e-01   1.176e-01  1.740e-01  2.449e-01 
 2.243e+00  1.997e+01  3.835e+11  4.972e+04  1.160e-01  1.717e-01  2.417e-01   1.160e-01  1.717e-01  2.417e-01 
 2.263e+00  1.997e+01  3.839e+11  4.979e+04  1.175e-01  1.740e-01  2.449e-01   1.175e-01  1.740e-01  2.449e-01 
 2.282e+00  1.997e+01  3.843e+11  4.986e+04  1.159e-01  1.716e-01  2.417e-01   1.159e-01  1.716e-01  2.417e-01 
 2.301e+00  1.997e+01  3.846e+11  4.993e+04  1.159e-01  1.716e-01  2.417e-01   1.159e-01  1.716e-01  2.417e-01 
 2.321e+00  1.997e+01  3.850e+11  5.001e+04  1.138e-01  1.684e-01  2.370e-01   1.138e-01  1.684e-01  2.370e-01 
 2.340e+00  1.997e+01  3.854e+11  5.008e+04  1.137e-01  1.683e-01  2.370e-01   1.137e-01  1.683e-01  2.370e-01 
