 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1      lam_g2     lam_b2     lam_h2    
 3.401e-02  4.994e+01  6.662e+11  3.683e+05  1.124e-01  1.788e-01  2.594e-01   1.124e-01  1.788e-01  2.594e-01 
 4.091e-02  4.993e+01  6.682e+11  3.685e+05  1.146e-01  1.832e-01  2.671e-01   1.146e-01  1.832e-01  2.671e-01 
 4.880e-02  4.992e+01  6.702e+11  3.687e+05  1.135e-01  1.811e-01  2.636e-01   1.135e-01  1.811e-01  2.636e-01 
 5.725e-02  4.991e+01  6.722e+11  3.689e+05  1.133e-01  1.809e-01  2.633e-01   1.133e-01  1.809e-01  2.633e-01 
 6.599e-02  4.990e+01  6.742e+11  3.692e+05  1.127e-01  1.798e-01  2.614e-01   1.127e-01  1.798e-01  2.614e-01 
 7.490e-02  4.988e+01  6.761e+11  3.694e+05  1.133e-01  1.811e-01  2.637e-01   1.133e-01  1.811e-01  2.637e-01 
 8.388e-02  4.987e+01  6.779e+11  3.697e+05  1.117e-01  1.782e-01  2.591e-01   1.117e-01  1.782e-01  2.591e-01 
 9.291e-02  4.986e+01  6.796e+11  3.699e+05  1.098e-01  1.747e-01  2.532e-01   1.098e-01  1.747e-01  2.532e-01 
 1.020e-01  4.984e+01  6.812e+11  3.702e+05  1.122e-01  1.793e-01  2.613e-01   1.122e-01  1.793e-01  2.613e-01 
 1.110e-01  4.983e+01  6.828e+11  3.704e+05  1.116e-01  1.782e-01  2.594e-01   1.116e-01  1.782e-01  2.594e-01 
 1.201e-01  4.981e+01  6.843e+11  3.707e+05  1.115e-01  1.781e-01  2.592e-01   1.115e-01  1.781e-01  2.592e-01 
 1.292e-01  4.980e+01  6.857e+11  3.709e+05  1.121e-01  1.794e-01  2.615e-01   1.121e-01  1.794e-01  2.615e-01 
 1.382e-01  4.979e+01  6.871e+11  3.712e+05  1.120e-01  1.791e-01  2.612e-01   1.120e-01  1.791e-01  2.612e-01 
 1.473e-01  4.977e+01  6.885e+11  3.715e+05  1.114e-01  1.780e-01  2.593e-01   1.114e-01  1.780e-01  2.593e-01 
 1.564e-01  4.976e+01  6.898e+11  3.717e+05  1.112e-01  1.779e-01  2.592e-01   1.112e-01  1.779e-01  2.592e-01 
 1.655e-01  4.974e+01  6.911e+11  3.720e+05  1.110e-01  1.774e-01  2.585e-01   1.110e-01  1.774e-01  2.585e-01 
 1.746e-01  4.973e+01  6.923e+11  3.723e+05  1.103e-01  1.762e-01  2.564e-01   1.103e-01  1.762e-01  2.564e-01 
 1.837e-01  4.972e+01  6.935e+11  3.725e+05  1.100e-01  1.756e-01  2.554e-01   1.100e-01  1.756e-01  2.554e-01 
 1.928e-01  4.970e+01  6.947e+11  3.728e+05  1.110e-01  1.777e-01  2.591e-01   1.110e-01  1.777e-01  2.591e-01 
 2.019e-01  4.969e+01  6.959e+11  3.731e+05  1.300e-01  1.953e-01  2.654e-01   1.300e-01  1.953e-01  2.654e-01 
 2.109e-01  4.967e+01  6.971e+11  3.734e+05  1.287e-01  1.931e-01  2.621e-01   1.287e-01  1.931e-01  2.621e-01 
 2.200e-01  4.966e+01  6.982e+11  3.736e+05  1.293e-01  1.942e-01  2.639e-01   1.293e-01  1.942e-01  2.639e-01 
 2.291e-01  4.965e+01  6.993e+11  3.739e+05  1.299e-01  1.953e-01  2.657e-01   1.299e-01  1.953e-01  2.657e-01 
 2.381e-01  4.963e+01  7.004e+11  3.742e+05  1.299e-01  1.953e-01  2.657e-01   1.299e-01  1.953e-01  2.657e-01 
 2.471e-01  4.962e+01  7.015e+11  3.744e+05  1.298e-01  1.951e-01  2.654e-01   1.298e-01  1.951e-01  2.654e-01 
 2.561e-01  4.960e+01  7.025e+11  3.747e+05  1.283e-01  1.926e-01  2.617e-01   1.283e-01  1.926e-01  2.617e-01 
 2.652e-01  4.959e+01  7.036e+11  3.750e+05  1.289e-01  1.937e-01  2.634e-01   1.289e-01  1.937e-01  2.634e-01 
