 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1      lam_g2     lam_b2     lam_h2    
 2.991e-01  7.949e+01  8.209e+11  8.897e+05  1.188e-01  1.952e-01  2.844e-01   1.188e-01  1.952e-01  2.844e-01 
 3.060e-01  7.948e+01  8.217e+11  8.905e+05  1.198e-01  1.973e-01  2.882e-01   1.198e-01  1.973e-01  2.882e-01 
 3.129e-01  7.946e+01  8.225e+11  8.912e+05  1.203e-01  1.985e-01  2.904e-01   1.203e-01  1.985e-01  2.904e-01 
 3.197e-01  7.945e+01  8.233e+11  8.919e+05  1.182e-01  1.995e-01  3.000e-01   1.182e-01  1.995e-01  3.000e-01 
 3.265e-01  7.944e+01  8.242e+11  8.927e+05  1.175e-01  1.982e-01  2.976e-01   1.175e-01  1.982e-01  2.976e-01 
 3.334e-01  7.943e+01  8.250e+11  8.934e+05  1.174e-01  1.982e-01  2.976e-01   1.174e-01  1.982e-01  2.976e-01 
 3.402e-01  7.941e+01  8.258e+11  8.941e+05  1.169e-01  1.971e-01  2.956e-01   1.169e-01  1.971e-01  2.956e-01 
 3.470e-01  7.940e+01  8.265e+11  8.949e+05  1.168e-01  1.970e-01  2.956e-01   1.168e-01  1.970e-01  2.956e-01 
 3.538e-01  7.939e+01  8.273e+11  8.956e+05  1.157e-01  1.948e-01  2.916e-01   1.157e-01  1.948e-01  2.916e-01 
 3.605e-01  7.938e+01  8.281e+11  8.963e+05  1.167e-01  1.970e-01  2.959e-01   1.167e-01  1.970e-01  2.959e-01 
 3.673e-01  7.936e+01  8.289e+11  8.971e+05  1.172e-01  1.982e-01  2.981e-01   1.172e-01  1.982e-01  2.981e-01 
 3.741e-01  7.935e+01  8.297e+11  8.978e+05  1.176e-01  1.991e-01  2.999e-01   1.176e-01  1.991e-01  2.999e-01 
 3.808e-01  7.934e+01  8.305e+11  8.985e+05  1.175e-01  1.990e-01  2.999e-01   1.175e-01  1.990e-01  2.999e-01 
 3.876e-01  7.933e+01  8.314e+11  8.993e+05  1.156e-01  1.974e-01  3.004e-01   1.156e-01  1.974e-01  3.004e-01 
 3.943e-01  7.931e+01  8.322e+11  9.000e+05  1.151e-01  1.963e-01  2.985e-01   1.151e-01  1.963e-01  2.985e-01 
 4.011e-01  7.930e+01  8.330e+11  9.007e+05  1.150e-01  1.963e-01  2.985e-01   1.150e-01  1.963e-01  2.985e-01 
 4.078e-01  7.929e+01  8.338e+11  9.014e+05  1.150e-01  1.962e-01  2.984e-01   1.150e-01  1.962e-01  2.984e-01 
