 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 5.462e-01  4.997e+01  5.198e+11  3.791e+05  1.370e-01  2.059e-01  2.810e-01  1.370e-01  2.059e-01  2.810e-01 
 5.553e-01  4.997e+01  5.203e+11  3.796e+05  1.352e-01  2.031e-01  2.769e-01  1.352e-01  2.031e-01  2.769e-01 
 5.643e-01  4.997e+01  5.207e+11  3.801e+05  1.352e-01  2.031e-01  2.768e-01  1.352e-01  2.031e-01  2.768e-01 
 5.733e-01  4.997e+01  5.212e+11  3.805e+05  1.367e-01  2.057e-01  2.809e-01  1.367e-01  2.057e-01  2.809e-01 
 5.824e-01  4.997e+01  5.216e+11  3.810e+05  1.359e-01  2.044e-01  2.789e-01  1.359e-01  2.044e-01  2.789e-01 
 5.914e-01  4.997e+01  5.221e+11  3.815e+05  1.366e-01  2.056e-01  2.808e-01  1.366e-01  2.056e-01  2.808e-01 
 6.004e-01  4.997e+01  5.225e+11  3.820e+05  1.357e-01  2.043e-01  2.788e-01  1.357e-01  2.043e-01  2.788e-01 
 6.093e-01  4.997e+01  5.230e+11  3.825e+05  1.364e-01  2.055e-01  2.808e-01  1.364e-01  2.055e-01  2.808e-01 
 6.183e-01  4.997e+01  5.234e+11  3.829e+05  1.362e-01  2.052e-01  2.805e-01  1.362e-01  2.052e-01  2.805e-01 
 6.273e-01  4.996e+01  5.239e+11  3.834e+05  1.354e-01  2.039e-01  2.785e-01  1.354e-01  2.039e-01  2.785e-01 
 6.362e-01  4.996e+01  5.244e+11  3.839e+05  1.353e-01  2.038e-01  2.785e-01  1.353e-01  2.038e-01  2.785e-01 
 6.451e-01  4.996e+01  5.248e+11  3.844e+05  1.352e-01  2.038e-01  2.785e-01  1.352e-01  2.038e-01  2.785e-01 
 6.540e-01  4.996e+01  5.253e+11  3.848e+05  1.342e-01  2.022e-01  2.762e-01  1.342e-01  2.022e-01  2.762e-01 
 6.629e-01  4.996e+01  5.257e+11  3.853e+05  1.338e-01  2.030e-01  2.795e-01  1.338e-01  2.030e-01  2.795e-01 
 6.718e-01  4.996e+01  5.262e+11  3.858e+05  1.344e-01  2.042e-01  2.815e-01  1.344e-01  2.042e-01  2.815e-01 
 6.806e-01  4.996e+01  5.266e+11  3.863e+05  1.336e-01  2.029e-01  2.795e-01  1.336e-01  2.029e-01  2.795e-01 
 6.894e-01  4.996e+01  5.271e+11  3.867e+05  1.343e-01  2.041e-01  2.814e-01  1.343e-01  2.041e-01  2.814e-01 
 6.982e-01  4.996e+01  5.276e+11  3.872e+05  1.342e-01  2.040e-01  2.814e-01  1.342e-01  2.040e-01  2.814e-01 
 7.070e-01  4.996e+01  5.280e+11  3.877e+05  1.334e-01  2.027e-01  2.793e-01  1.334e-01  2.027e-01  2.793e-01 
 7.157e-01  4.996e+01  5.285e+11  3.881e+05  1.333e-01  2.026e-01  2.793e-01  1.333e-01  2.026e-01  2.793e-01 
 7.245e-01  4.996e+01  5.289e+11  3.886e+05  1.332e-01  2.025e-01  2.793e-01  1.332e-01  2.025e-01  2.793e-01 
 7.332e-01  4.996e+01  5.294e+11  3.891e+05  1.322e-01  2.010e-01  2.769e-01  1.322e-01  2.010e-01  2.769e-01 
 7.419e-01  4.996e+01  5.299e+11  3.895e+05  1.331e-01  2.025e-01  2.793e-01  1.331e-01  2.025e-01  2.793e-01 
 7.506e-01  4.996e+01  5.303e+11  3.900e+05  1.337e-01  2.036e-01  2.812e-01  1.337e-01  2.036e-01  2.812e-01 
 7.593e-01  4.996e+01  5.308e+11  3.905e+05  1.321e-01  2.009e-01  2.769e-01  1.321e-01  2.009e-01  2.769e-01 
 7.680e-01  4.996e+01  5.313e+11  3.910e+05  1.329e-01  2.024e-01  2.793e-01  1.329e-01  2.024e-01  2.793e-01 
 7.767e-01  4.996e+01  5.317e+11  3.914e+05  1.313e-01  2.021e-01  2.823e-01  1.313e-01  2.021e-01  2.823e-01 
 7.854e-01  4.995e+01  5.322e+11  3.919e+05  1.312e-01  2.020e-01  2.821e-01  1.312e-01  2.020e-01  2.821e-01 
