 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.201e-04  5.495e+01  2.678e+11  2.130e+06  7.509e-02  1.432e-01  2.292e-01  7.509e-02  1.432e-01  2.292e-01 
 6.790e-04  5.490e+01  2.656e+11  2.131e+06  8.794e-02  1.546e-01  2.254e-01  8.794e-02  1.546e-01  2.254e-01 
 1.083e-03  5.484e+01  2.619e+11  2.133e+06  8.519e-02  1.556e-01  2.366e-01  8.519e-02  1.556e-01  2.366e-01 
 1.537e-03  5.477e+01  2.580e+11  2.135e+06  8.220e-02  1.533e-01  2.387e-01  8.220e-02  1.533e-01  2.387e-01 
 2.048e-03  5.470e+01  2.538e+11  2.136e+06  8.127e-02  1.547e-01  2.471e-01  8.127e-02  1.547e-01  2.471e-01 
 2.623e-03  5.461e+01  2.487e+11  2.136e+06  8.034e-02  1.577e-01  2.621e-01  8.034e-02  1.577e-01  2.621e-01 
 3.270e-03  5.451e+01  2.438e+11  2.135e+06  8.205e-02  1.559e-01  2.483e-01  8.205e-02  1.559e-01  2.483e-01 
 3.998e-03  5.440e+01  2.395e+11  2.134e+06  8.117e-02  1.591e-01  2.637e-01  8.117e-02  1.591e-01  2.637e-01 
 4.816e-03  5.428e+01  2.368e+11  2.131e+06  8.317e-02  1.579e-01  2.513e-01  8.317e-02  1.579e-01  2.513e-01 
 5.711e-03  5.415e+01  2.357e+11  2.126e+06  8.381e-02  1.591e-01  2.534e-01  8.381e-02  1.591e-01  2.534e-01 
 6.585e-03  5.402e+01  2.353e+11  2.120e+06  8.450e-02  1.582e-01  2.476e-01  8.450e-02  1.582e-01  2.476e-01 
 7.432e-03  5.390e+01  2.351e+11  2.114e+06  8.453e-02  1.593e-01  2.514e-01  8.453e-02  1.593e-01  2.514e-01 
 8.262e-03  5.377e+01  2.350e+11  2.108e+06  8.617e-02  1.581e-01  2.417e-01  8.617e-02  1.581e-01  2.417e-01 
 9.082e-03  5.365e+01  2.349e+11  2.103e+06  8.397e-02  1.592e-01  2.531e-01  8.397e-02  1.592e-01  2.531e-01 
 9.898e-03  5.354e+01  2.349e+11  2.097e+06  8.479e-02  1.585e-01  2.476e-01  8.479e-02  1.585e-01  2.476e-01 
 1.071e-02  5.342e+01  2.348e+11  2.092e+06  8.369e-02  1.586e-01  2.520e-01  8.369e-02  1.586e-01  2.520e-01 
 1.152e-02  5.330e+01  2.351e+11  2.087e+06  8.577e-02  1.613e-01  2.539e-01  8.577e-02  1.613e-01  2.539e-01 
 1.234e-02  5.318e+01  2.350e+11  2.082e+06  8.485e-02  1.586e-01  2.480e-01  8.485e-02  1.586e-01  2.480e-01 
 1.315e-02  5.307e+01  2.350e+11  2.077e+06  8.434e-02  1.574e-01  2.453e-01  8.434e-02  1.574e-01  2.453e-01 
 1.396e-02  5.295e+01  2.349e+11  2.072e+06  8.470e-02  1.582e-01  2.469e-01  8.470e-02  1.582e-01  2.469e-01 
 1.477e-02  5.283e+01  2.349e+11  2.067e+06  8.514e-02  1.569e-01  2.413e-01  8.514e-02  1.569e-01  2.413e-01 
 1.558e-02  5.272e+01  2.348e+11  2.062e+06  8.374e-02  1.587e-01  2.520e-01  8.374e-02  1.587e-01  2.520e-01 
 1.640e-02  5.260e+01  2.347e+11  2.057e+06  8.344e-02  1.569e-01  2.470e-01  8.344e-02  1.569e-01  2.470e-01 
 1.721e-02  5.249e+01  2.346e+11  2.053e+06  8.350e-02  1.594e-01  2.554e-01  8.350e-02  1.594e-01  2.554e-01 
 1.802e-02  5.237e+01  2.345e+11  2.048e+06  8.342e-02  1.567e-01  2.464e-01  8.342e-02  1.567e-01  2.464e-01 
 1.883e-02  5.226e+01  2.345e+11  2.043e+06  8.400e-02  1.554e-01  2.399e-01  8.400e-02  1.554e-01  2.399e-01 
 1.964e-02  5.214e+01  2.343e+11  2.038e+06  8.449e-02  1.586e-01  2.492e-01  8.449e-02  1.586e-01  2.492e-01 
 2.045e-02  5.203e+01  2.343e+11  2.033e+06  8.250e-02  1.555e-01  2.455e-01  8.250e-02  1.555e-01  2.455e-01 
 2.127e-02  5.192e+01  2.341e+11  2.028e+06  8.437e-02  1.569e-01  2.437e-01  8.437e-02  1.569e-01  2.437e-01 
 2.208e-02  5.180e+01  2.341e+11  2.023e+06  8.393e-02  1.553e-01  2.398e-01  8.393e-02  1.553e-01  2.398e-01 
 2.289e-02  5.169e+01  2.339e+11  2.019e+06  8.441e-02  1.564e-01  2.420e-01  8.441e-02  1.564e-01  2.420e-01 
 2.370e-02  5.158e+01  2.339e+11  2.014e+06  8.424e-02  1.582e-01  2.488e-01  8.424e-02  1.582e-01  2.488e-01 
