 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.201e-04  7.599e+00  5.153e+10  6.479e+04  1.193e-01  1.823e-01  2.582e-01  1.193e-01  1.823e-01  2.582e-01 
 5.742e-04  7.599e+00  5.208e+10  6.736e+04  1.395e-01  2.040e-01  2.752e-01  1.395e-01  2.040e-01  2.752e-01 
 8.138e-04  7.599e+00  5.249e+10  6.913e+04  1.362e-01  2.023e-01  2.773e-01  1.362e-01  2.023e-01  2.773e-01 
 1.068e-03  7.598e+00  5.283e+10  7.057e+04  1.273e-01  1.889e-01  2.589e-01  1.273e-01  1.889e-01  2.589e-01 
 1.354e-03  7.598e+00  5.313e+10  7.185e+04  1.267e-01  1.917e-01  2.681e-01  1.267e-01  1.917e-01  2.681e-01 
 1.675e-03  7.597e+00  5.338e+10  7.305e+04  1.234e-01  1.873e-01  2.629e-01  1.234e-01  1.873e-01  2.629e-01 
 2.037e-03  7.596e+00  5.357e+10  7.412e+04  1.258e-01  1.962e-01  2.845e-01  1.258e-01  1.962e-01  2.845e-01 
 2.444e-03  7.595e+00  5.372e+10  7.507e+04  1.524e-01  2.217e-01  2.973e-01  1.524e-01  2.217e-01  2.973e-01 
 2.902e-03  7.595e+00  5.382e+10  7.587e+04  1.497e-01  2.211e-01  3.009e-01  1.497e-01  2.211e-01  3.009e-01 
 3.417e-03  7.594e+00  5.387e+10  7.653e+04  1.495e-01  2.207e-01  3.006e-01  1.495e-01  2.207e-01  3.006e-01 
 3.997e-03  7.592e+00  5.389e+10  7.705e+04  1.387e-01  2.037e-01  2.757e-01  1.387e-01  2.037e-01  2.757e-01 
 4.649e-03  7.591e+00  5.387e+10  7.744e+04  1.419e-01  2.092e-01  2.844e-01  1.419e-01  2.092e-01  2.844e-01 
 5.382e-03  7.589e+00  5.382e+10  7.772e+04  1.411e-01  2.093e-01  2.866e-01  1.411e-01  2.093e-01  2.866e-01 
 6.207e-03  7.588e+00  5.376e+10  7.790e+04  1.402e-01  2.090e-01  2.875e-01  1.402e-01  2.090e-01  2.875e-01 
