 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.201e-04  5.800e+00  4.272e+10  3.170e+04  1.282e-01  1.887e-01  2.599e-01  1.282e-01  1.887e-01  2.599e-01 
 5.453e-04  5.800e+00  4.320e+10  3.352e+04  1.266e-01  1.891e-01  2.649e-01  1.266e-01  1.891e-01  2.649e-01 
 7.350e-04  5.799e+00  4.356e+10  3.467e+04  1.479e-01  2.110e-01  2.810e-01  1.479e-01  2.110e-01  2.810e-01 
 9.182e-04  5.799e+00  4.385e+10  3.554e+04  1.387e-01  1.974e-01  2.621e-01  1.387e-01  1.974e-01  2.621e-01 
 1.110e-03  5.799e+00  4.412e+10  3.629e+04  1.367e-01  1.959e-01  2.619e-01  1.367e-01  1.959e-01  2.619e-01 
 1.321e-03  5.799e+00  4.438e+10  3.700e+04  1.376e-01  1.996e-01  2.704e-01  1.376e-01  1.996e-01  2.704e-01 
 1.559e-03  5.799e+00  4.462e+10  3.768e+04  1.346e-01  1.981e-01  2.729e-01  1.346e-01  1.981e-01  2.729e-01 
 1.826e-03  5.799e+00  4.484e+10  3.835e+04  1.369e-01  2.023e-01  2.798e-01  1.369e-01  2.023e-01  2.798e-01 
 2.126e-03  5.798e+00  4.505e+10  3.899e+04  1.365e-01  2.062e-01  2.927e-01  1.365e-01  2.062e-01  2.927e-01 
 2.464e-03  5.798e+00  4.523e+10  3.960e+04  1.355e-01  2.062e-01  2.952e-01  1.355e-01  2.062e-01  2.952e-01 
 2.844e-03  5.798e+00  4.538e+10  4.017e+04  1.359e-01  2.074e-01  2.978e-01  1.359e-01  2.074e-01  2.978e-01 
 3.272e-03  5.797e+00  4.550e+10  4.068e+04  1.660e-01  2.365e-01  3.141e-01  1.660e-01  2.365e-01  3.141e-01 
 3.753e-03  5.797e+00  4.560e+10  4.112e+04  1.672e-01  2.390e-01  3.188e-01  1.672e-01  2.390e-01  3.188e-01 
 4.294e-03  5.796e+00  4.567e+10  4.150e+04  1.633e-01  2.357e-01  3.174e-01  1.633e-01  2.357e-01  3.174e-01 
 4.903e-03  5.796e+00  4.571e+10  4.182e+04  1.517e-01  2.180e-01  2.923e-01  1.517e-01  2.180e-01  2.923e-01 
 5.588e-03  5.795e+00  4.572e+10  4.206e+04  1.524e-01  2.192e-01  2.942e-01  1.524e-01  2.192e-01  2.942e-01 
 6.359e-03  5.794e+00  4.572e+10  4.224e+04  1.530e-01  2.203e-01  2.960e-01  1.530e-01  2.203e-01  2.960e-01 
 7.226e-03  5.794e+00  4.570e+10  4.237e+04  1.521e-01  2.196e-01  2.958e-01  1.521e-01  2.196e-01  2.958e-01 
 8.201e-03  5.793e+00  4.568e+10  4.246e+04  1.567e-01  2.286e-01  3.116e-01  1.567e-01  2.286e-01  3.116e-01 
 9.299e-03  5.792e+00  4.564e+10  4.251e+04  1.597e-01  2.335e-01  3.189e-01  1.597e-01  2.335e-01  3.189e-01 
 1.053e-02  5.790e+00  4.559e+10  4.254e+04  1.592e-01  2.332e-01  3.195e-01  1.592e-01  2.332e-01  3.195e-01 
 1.192e-02  5.789e+00  4.554e+10  4.256e+04  1.612e-01  2.365e-01  3.243e-01  1.612e-01  2.365e-01  3.243e-01 
 1.348e-02  5.788e+00  4.550e+10  4.257e+04  1.586e-01  2.326e-01  3.190e-01  1.586e-01  2.326e-01  3.190e-01 
 1.524e-02  5.786e+00  4.546e+10  4.257e+04  1.638e-01  2.408e-01  3.312e-01  1.638e-01  2.408e-01  3.312e-01 
 1.722e-02  5.784e+00  4.542e+10  4.257e+04  1.608e-01  2.385e-01  3.313e-01  1.608e-01  2.385e-01  3.313e-01 
 1.944e-02  5.782e+00  4.538e+10  4.257e+04  1.628e-01  2.420e-01  3.370e-01  1.628e-01  2.420e-01  3.370e-01 
 2.195e-02  5.780e+00  4.535e+10  4.258e+04  1.663e-01  2.490e-01  3.497e-01  1.663e-01  2.490e-01  3.497e-01 
 2.474e-02  5.777e+00  4.533e+10  4.259e+04  1.625e-01  2.429e-01  3.402e-01  1.625e-01  2.429e-01  3.402e-01 
 2.764e-02  5.774e+00  4.531e+10  4.260e+04  1.630e-01  2.437e-01  3.414e-01  1.630e-01  2.437e-01  3.414e-01 
 3.055e-02  5.771e+00  4.531e+10  4.262e+04  1.637e-01  2.430e-01  3.376e-01  1.637e-01  2.430e-01  3.376e-01 
 3.344e-02  5.769e+00  4.530e+10  4.264e+04  1.626e-01  2.430e-01  3.404e-01  1.626e-01  2.430e-01  3.404e-01 
 3.631e-02  5.766e+00  4.531e+10  4.266e+04  1.653e-01  2.435e-01  3.353e-01  1.653e-01  2.435e-01  3.353e-01 
 3.914e-02  5.763e+00  4.532e+10  4.268e+04  1.613e-01  2.398e-01  3.337e-01  1.613e-01  2.398e-01  3.337e-01 
