 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.186e-04  1.700e+01  8.504e+10  3.514e+05  1.343e-01  2.107e-01  2.918e-01  1.343e-01  2.107e-01  2.918e-01 
 6.759e-04  1.699e+01  8.535e+10  3.554e+05  1.287e-01  2.096e-01  3.017e-01  1.287e-01  2.096e-01  3.017e-01 
 1.078e-03  1.699e+01  8.543e+10  3.591e+05  1.259e-01  2.028e-01  2.884e-01  1.259e-01  2.028e-01  2.884e-01 
 1.530e-03  1.698e+01  8.536e+10  3.622e+05  1.237e-01  2.031e-01  2.949e-01  1.237e-01  2.031e-01  2.949e-01 
 2.039e-03  1.698e+01  8.519e+10  3.645e+05  1.241e-01  2.058e-01  3.025e-01  1.241e-01  2.058e-01  3.025e-01 
 2.611e-03  1.697e+01  8.498e+10  3.660e+05  1.232e-01  2.064e-01  3.070e-01  1.232e-01  2.064e-01  3.070e-01 
 3.255e-03  1.696e+01  8.474e+10  3.669e+05  1.243e-01  2.113e-01  3.196e-01  1.243e-01  2.113e-01  3.196e-01 
 3.979e-03  1.696e+01  8.450e+10  3.673e+05  1.491e-01  2.330e-01  3.211e-01  1.491e-01  2.330e-01  3.211e-01 
 4.794e-03  1.695e+01  8.429e+10  3.674e+05  1.483e-01  2.337e-01  3.246e-01  1.483e-01  2.337e-01  3.246e-01 
 5.711e-03  1.694e+01  8.411e+10  3.674e+05  1.498e-01  2.381e-01  3.337e-01  1.498e-01  2.381e-01  3.337e-01 
 6.742e-03  1.693e+01  8.399e+10  3.672e+05  1.499e-01  2.392e-01  3.368e-01  1.499e-01  2.392e-01  3.368e-01 
 7.902e-03  1.691e+01  8.392e+10  3.670e+05  1.445e-01  2.288e-01  3.196e-01  1.445e-01  2.288e-01  3.196e-01 
 9.132e-03  1.690e+01  8.389e+10  3.667e+05  1.430e-01  2.285e-01  3.221e-01  1.430e-01  2.285e-01  3.221e-01 
 1.039e-02  1.688e+01  8.388e+10  3.665e+05  1.430e-01  2.300e-01  3.265e-01  1.430e-01  2.300e-01  3.265e-01 
 1.165e-02  1.687e+01  8.388e+10  3.663e+05  1.448e-01  2.361e-01  3.403e-01  1.448e-01  2.361e-01  3.403e-01 
 1.292e-02  1.686e+01  8.388e+10  3.661e+05  1.444e-01  2.371e-01  3.445e-01  1.444e-01  2.371e-01  3.445e-01 
 1.418e-02  1.684e+01  8.389e+10  3.660e+05  1.430e-01  2.362e-01  3.454e-01  1.430e-01  2.362e-01  3.454e-01 
 1.545e-02  1.683e+01  8.390e+10  3.659e+05  1.431e-01  2.403e-01  3.581e-01  1.431e-01  2.403e-01  3.581e-01 
 1.671e-02  1.681e+01  8.391e+10  3.657e+05  1.437e-01  2.439e-01  3.680e-01  1.437e-01  2.439e-01  3.680e-01 
