 t/Myrs     M/M⊙       R/cm       L/L⊙       lam_g1     lam_b1     lam_h1     lam_g2     lam_b2     lam_h2    
 3.186e-04  2.400e+00  2.266e+10  3.220e+03  1.557e-01  2.129e-01  2.784e-01  1.557e-01  2.129e-01  2.784e-01 
 6.239e-04  2.400e+00  2.279e+10  3.172e+03  1.481e-01  2.069e-01  2.771e-01  1.481e-01  2.069e-01  2.771e-01 
 9.627e-04  2.400e+00  2.290e+10  3.135e+03  1.471e-01  2.102e-01  2.892e-01  1.471e-01  2.102e-01  2.892e-01 
 1.344e-03  2.400e+00  2.302e+10  3.105e+03  1.589e-01  2.159e-01  2.801e-01  1.589e-01  2.159e-01  2.801e-01 
 1.773e-03  2.400e+00  2.314e+10  3.083e+03  1.566e-01  2.161e-01  2.854e-01  1.566e-01  2.161e-01  2.854e-01 
 2.255e-03  2.400e+00  2.328e+10  3.073e+03  1.490e-01  2.093e-01  2.822e-01  1.490e-01  2.093e-01  2.822e-01 
 2.798e-03  2.400e+00  2.343e+10  3.078e+03  1.510e-01  2.154e-01  2.958e-01  1.510e-01  2.154e-01  2.958e-01 
 3.408e-03  2.400e+00  2.360e+10  3.101e+03  1.513e-01  2.205e-01  3.108e-01  1.513e-01  2.205e-01  3.108e-01 
 4.095e-03  2.400e+00  2.378e+10  3.143e+03  1.662e-01  2.272e-01  2.967e-01  1.662e-01  2.272e-01  2.967e-01 
 4.844e-03  2.400e+00  2.397e+10  3.205e+03  1.626e-01  2.242e-01  2.959e-01  1.626e-01  2.242e-01  2.959e-01 
 5.580e-03  2.400e+00  2.415e+10  3.282e+03  1.652e-01  2.301e-01  3.071e-01  1.652e-01  2.301e-01  3.071e-01 
 6.297e-03  2.400e+00  2.431e+10  3.363e+03  1.608e-01  2.254e-01  3.029e-01  1.608e-01  2.254e-01  3.029e-01 
 7.010e-03  2.400e+00  2.445e+10  3.442e+03  1.663e-01  2.341e-01  3.162e-01  1.663e-01  2.341e-01  3.162e-01 
 7.738e-03  2.400e+00  2.459e+10  3.519e+03  1.628e-01  2.320e-01  3.180e-01  1.628e-01  2.320e-01  3.180e-01 
 8.501e-03  2.400e+00  2.471e+10  3.594e+03  1.625e-01  2.318e-01  3.181e-01  1.625e-01  2.318e-01  3.181e-01 
 9.320e-03  2.400e+00  2.483e+10  3.666e+03  1.627e-01  2.324e-01  3.195e-01  1.627e-01  2.324e-01  3.195e-01 
 1.022e-02  2.400e+00  2.493e+10  3.737e+03  1.646e-01  2.373e-01  3.300e-01  1.646e-01  2.373e-01  3.300e-01 
